true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
0.575,0.507,0.319,0.472,30.8,73.3,53.6,43.8,14.8,21.1,23.7,100.0,98.4,83.7
0.456,0.4,0.113,0.375,26.7,69.2,46.4,56.7,11.8,10.2,21.8,100.0,83.7,98.4
0.587,0.557,0.276,0.195,9.1,71.4,36.7,47.7,3.9,8.2,13.7,100.0,107.7,131.0
0.687,0.64,0.402,0.451,28.6,90.9,63.3,64.4,8.7,7.9,14.0,100.0,131.0,107.7
0.616,0.59,0.278,0.444,16.7,71.8,43.2,64.9,9.9,8.1,13.1,100.0,117.0,110.4
0.556,0.519,0.215,0.316,28.2,83.3,56.8,60.5,6.6,3.8,12.6,100.0,110.4,117.0
0.567,0.493,0.253,0.4,23.7,68.6,45.2,54.5,2.2,3.0,13.7,100.0,111.1,132.2
0.648,0.606,0.163,0.338,31.4,76.3,54.8,68.2,10.0,10.7,10.7,100.0,132.2,111.1
0.478,0.42,0.125,0.239,17.0,68.2,41.8,52.9,8.0,6.7,12.6,100.0,92.7,116.6
0.582,0.539,0.157,0.292,31.8,83.0,58.2,56.8,6.0,10.4,13.7,100.0,116.6,92.7
0.526,0.463,0.148,0.259,33.3,71.4,54.5,48.6,11.8,20.0,16.6,100.0,101.7,99.5
0.479,0.456,0.222,0.178,28.6,66.7,45.5,64.9,12.8,2.9,13.4,100.0,99.5,101.7
0.577,0.486,0.188,0.551,11.1,73.0,42.5,43.8,7.9,6.3,19.7,100.0,97.4,105.3
0.578,0.551,0.19,0.392,27.0,88.9,57.5,43.9,8.9,1.8,19.2,100.0,105.3,97.4
0.534,0.481,0.09,0.321,37.5,82.2,61.2,83.8,10.3,16.4,15.2,100.0,108.7,85.8
0.445,0.4,0.267,0.28,17.8,62.5,38.8,70.4,11.4,11.3,13.4,100.0,85.8,108.7
0.409,0.383,0.16,0.16,20.4,76.2,46.2,46.7,6.7,2.0,17.2,100.0,78.8,103.3
0.507,0.451,0.39,0.268,23.8,79.6,53.8,71.9,12.2,13.2,8.9,100.0,103.3,78.8
0.562,0.507,0.108,0.405,21.1,78.4,49.3,52.8,9.4,6.2,7.4,100.0,115.6,105.0
0.53,0.494,0.156,0.208,21.6,78.9,50.7,51.4,2.4,6.1,11.6,100.0,105.0,115.6
0.664,0.636,0.314,0.343,16.1,83.3,52.2,64.1,5.6,8.3,14.8,100.0,120.0,118.8
0.591,0.556,0.4,0.275,16.7,83.9,47.8,56.8,11.2,2.1,9.1,100.0,118.8,120.0
0.5,0.473,0.297,0.216,19.4,82.9,50.7,54.5,6.7,7.7,18.2,100.0,90.9,105.5
0.58,0.536,0.257,0.357,17.1,80.6,49.3,67.6,11.2,5.8,15.6,100.0,105.5,90.9
0.525,0.512,0.2,0.376,15.6,69.8,42.0,46.3,14.1,6.1,8.3,100.0,104.8,112.9
0.571,0.54,0.25,0.261,30.2,84.4,58.0,50.0,7.1,2.9,14.0,100.0,112.9,104.8
0.531,0.482,0.247,0.294,16.7,72.1,44.7,45.9,10.0,2.7,11.9,100.0,102.3,114.3
0.577,0.558,0.151,0.337,27.9,83.3,55.3,56.8,8.0,12.5,13.2,100.0,114.3,102.3
0.478,0.443,0.129,0.243,20.0,52.8,36.6,51.7,6.1,6.9,16.2,100.0,90.5,107.6
0.518,0.466,0.205,0.37,47.2,80.0,63.4,54.5,9.8,13.1,16.7,100.0,107.6,90.5
0.485,0.457,0.171,0.244,17.8,73.8,44.8,50.0,6.9,8.2,6.2,100.0,101.9,114.6
0.563,0.519,0.388,0.225,26.2,82.2,55.2,47.2,5.8,4.4,11.1,100.0,114.6,101.9
0.598,0.5,0.25,0.579,24.4,85.4,54.9,45.7,6.6,1.4,5.9,100.0,126.3,115.2
0.565,0.519,0.086,0.309,14.6,75.6,45.1,55.0,3.3,7.0,7.1,100.0,115.2,126.3
0.496,0.447,0.267,0.413,31.8,78.1,51.3,53.3,6.8,4.2,15.3,100.0,100.3,119.6
0.628,0.564,0.314,0.443,21.9,68.2,48.7,58.3,11.4,5.5,13.5,100.0,119.6,100.3
0.507,0.466,0.322,0.172,19.0,71.1,43.8,68.6,6.7,11.9,8.8,100.0,105.5,124.4
0.611,0.576,0.306,0.176,28.9,81.0,56.3,54.8,6.7,5.1,10.7,100.0,124.4,105.5
0.557,0.513,0.26,0.351,28.2,63.3,43.5,65.7,4.4,11.7,16.1,100.0,108.7,120.8
0.622,0.575,0.178,0.479,36.7,71.8,56.5,70.0,11.0,12.3,15.3,100.0,120.8,108.7
0.544,0.485,0.147,0.368,30.6,75.0,55.0,80.6,7.5,10.6,15.1,100.0,107.3,97.3
0.464,0.412,0.108,0.311,25.0,69.4,45.0,53.3,6.2,5.2,9.7,100.0,97.3,107.3
0.571,0.543,0.358,0.259,19.0,70.5,45.3,53.8,4.3,12.5,12.6,100.0,111.6,123.5
0.571,0.511,0.356,0.333,29.5,81.0,54.7,67.6,8.7,3.8,7.4,100.0,123.5,111.6
0.603,0.558,0.284,0.347,41.3,68.0,55.2,47.9,5.0,8.6,9.9,100.0,131.7,118.8
0.53,0.448,0.156,0.385,32.0,58.7,44.8,58.5,10.0,13.2,7.4,100.0,118.8,131.7
0.491,0.434,0.205,0.265,21.7,75.5,49.5,44.1,8.5,8.8,13.9,100.0,97.1,92.8
0.47,0.391,0.269,0.423,24.5,78.3,50.5,53.6,8.5,7.6,13.1,100.0,92.8,97.1
0.509,0.45,0.163,0.35,31.7,76.5,52.0,77.1,7.9,5.6,11.5,100.0,106.7,118.1
0.606,0.604,0.299,0.26,23.5,68.3,48.0,66.7,7.9,13.4,12.3,100.0,118.1,106.7
0.587,0.58,0.136,0.333,27.5,63.4,45.7,60.0,12.9,10.0,11.4,100.0,117.4,94.8
0.486,0.395,0.211,0.434,36.6,72.5,54.3,35.7,6.5,4.3,19.6,100.0,94.8,117.4
0.573,0.513,0.267,0.267,24.3,78.9,52.0,57.1,3.4,6.3,15.2,100.0,108.4,96.0
0.506,0.454,0.158,0.237,21.1,75.7,48.0,54.5,5.6,9.1,16.0,100.0,96.0,108.4
0.549,0.493,0.155,0.352,38.9,70.7,55.8,41.2,3.3,2.9,22.6,100.0,98.0,119.8
0.572,0.552,0.198,0.267,29.3,61.1,44.2,72.7,13.1,6.7,11.1,100.0,119.8,98.0
0.51,0.457,0.185,0.284,18.6,67.5,42.2,50.0,6.5,9.1,9.0,100.0,101.4,120.0
0.561,0.518,0.214,0.381,32.5,81.4,57.8,52.5,5.5,1.5,10.9,100.0,120.0,101.4
0.591,0.569,0.362,0.223,22.2,73.7,51.0,63.0,6.7,5.3,10.4,100.0,116.9,108.3
0.509,0.46,0.25,0.25,26.3,77.8,49.0,38.1,2.9,11.7,9.8,100.0,108.3,116.9
0.61,0.561,0.195,0.341,33.3,70.3,52.1,40.9,8.5,4.6,12.9,100.0,122.2,104.1
0.575,0.553,0.145,0.276,29.7,66.7,47.9,53.8,7.4,3.0,20.5,100.0,104.1,122.2
0.666,0.647,0.205,0.154,13.8,77.5,50.7,46.8,9.8,6.5,15.3,100.0,120.6,104.3
0.532,0.487,0.195,0.39,22.5,86.2,49.3,31.4,9.8,1.6,11.7,100.0,104.3,120.6
0.558,0.506,0.286,0.321,31.8,79.4,52.6,54.1,10.0,6.7,11.1,100.0,118.8,122.2
0.638,0.568,0.178,0.411,20.6,68.2,47.4,71.1,6.7,3.3,12.2,100.0,122.2,118.8
0.473,0.438,0.173,0.247,31.9,66.0,48.9,60.6,5.7,14.8,15.1,100.0,97.2,94.9
0.451,0.378,0.218,0.41,34.0,68.1,51.1,63.0,11.4,10.4,13.2,100.0,94.9,97.2
0.588,0.543,0.181,0.234,27.9,88.2,54.5,48.9,7.3,5.4,7.2,100.0,127.3,115.9
0.634,0.564,0.2,0.571,11.8,72.1,45.5,56.8,2.1,5.2,12.9,100.0,115.9,127.3
0.641,0.581,0.294,0.544,24.1,60.6,43.5,45.9,6.7,0.0,15.1,100.0,121.4,137.2
0.657,0.623,0.26,0.468,39.4,75.9,56.5,65.1,6.7,2.1,10.6,100.0,137.2,121.4
0.542,0.531,0.136,0.136,24.3,91.4,56.9,25.0,4.5,6.8,14.0,100.0,103.6,118.1
0.634,0.604,0.234,0.195,8.6,75.7,43.1,61.9,7.8,5.7,11.6,100.0,118.1,103.6
0.574,0.534,0.351,0.243,18.4,63.3,43.7,61.8,7.2,7.6,22.7,100.0,97.3,109.7
0.511,0.456,0.122,0.344,36.7,81.6,56.3,57.9,13.5,4.2,11.9,100.0,109.7,97.3
0.573,0.519,0.231,0.295,21.2,66.7,47.4,71.1,6.6,8.8,13.7,100.0,110.5,119.3
0.567,0.512,0.181,0.361,33.3,78.8,52.6,62.5,12.0,6.7,10.3,100.0,119.3,110.5
0.541,0.52,0.203,0.284,29.7,77.5,54.5,45.7,4.9,6.0,12.6,100.0,110.0,97.8
0.477,0.434,0.118,0.237,22.5,70.3,45.5,40.6,6.1,5.1,9.7,100.0,97.8,110.0
0.551,0.472,0.156,0.433,44.7,63.8,54.3,51.2,5.9,4.0,14.4,100.0,115.5,119.5
0.545,0.49,0.227,0.351,36.2,55.3,45.7,56.8,8.8,10.5,11.1,100.0,119.5,115.5
0.566,0.523,0.345,0.333,20.8,84.8,52.1,53.8,7.3,6.6,8.3,100.0,117.1,93.2
0.472,0.414,0.126,0.218,15.2,79.2,47.9,45.7,5.2,10.5,9.5,100.0,93.2,117.1
0.529,0.478,0.146,0.382,28.3,79.6,54.7,58.5,4.7,3.7,16.1,100.0,102.6,98.0
0.515,0.495,0.138,0.191,20.4,71.7,45.3,52.3,8.4,10.5,13.6,100.0,98.0,102.6
0.529,0.469,0.272,0.247,16.2,69.2,43.4,71.4,7.4,6.2,13.5,100.0,100.8,126.2
0.644,0.611,0.198,0.321,30.8,83.8,56.6,60.0,9.5,15.3,13.2,100.0,126.2,100.8
0.562,0.513,0.167,0.244,37.1,79.6,61.9,42.1,4.7,1.6,14.8,100.0,114.3,104.9
0.501,0.456,0.238,0.25,20.4,62.9,38.1,64.7,13.0,7.7,7.3,100.0,104.9,114.3
0.631,0.565,0.19,0.429,32.5,73.6,55.9,56.8,5.9,12.1,13.8,100.0,122.9,114.2
0.544,0.478,0.29,0.355,26.4,67.5,44.1,51.2,7.8,1.5,10.8,100.0,114.2,122.9
0.625,0.568,0.192,0.342,18.2,76.2,50.7,48.7,6.5,6.5,15.2,100.0,113.9,103.0
0.499,0.445,0.244,0.366,23.8,81.8,49.3,40.0,10.8,3.4,10.4,100.0,103.0,113.9
0.441,0.405,0.19,0.214,22.4,53.3,37.2,41.9,7.8,5.4,22.0,100.0,79.4,126.5
0.611,0.545,0.159,0.455,46.7,77.6,62.8,55.6,15.7,7.4,13.9,100.0,126.5,79.4
0.567,0.552,0.224,0.299,33.3,66.7,50.0,67.6,10.3,13.6,23.3,100.0,98.4,120.2
0.601,0.549,0.181,0.486,33.3,66.7,50.0,59.5,11.4,7.7,14.6,100.0,120.2,98.4
0.591,0.537,0.173,0.407,25.0,63.0,45.3,57.5,15.4,1.6,7.7,100.0,124.0,106.5
0.525,0.494,0.222,0.321,37.0,75.0,54.7,59.5,4.4,6.0,15.5,100.0,106.5,124.0
0.464,0.404,0.154,0.333,26.3,76.5,50.0,71.0,7.2,3.8,7.3,100.0,100.2,121.9
0.589,0.533,0.316,0.289,23.5,73.7,50.0,54.3,6.0,6.1,9.5,100.0,121.9,100.2
0.51,0.494,0.284,0.159,23.4,66.7,43.0,66.7,11.5,9.8,16.0,100.0,100.1,108.5
0.557,0.474,0.208,0.481,33.3,76.6,57.0,52.9,7.3,17.5,14.6,100.0,108.5,100.1
0.479,0.451,0.163,0.304,33.3,70.7,50.0,61.5,6.5,6.3,7.1,100.0,108.4,115.9
0.55,0.476,0.238,0.357,29.3,66.7,50.0,51.4,6.5,11.7,10.2,100.0,115.9,108.4
0.606,0.552,0.267,0.256,34.2,75.0,56.1,47.6,10.2,8.3,16.6,100.0,118.1,113.0
0.574,0.542,0.286,0.345,25.0,65.8,43.9,65.0,11.2,12.7,13.4,100.0,113.0,118.1
0.478,0.412,0.257,0.459,27.9,67.6,46.3,70.4,10.7,5.7,11.0,100.0,101.4,118.1
0.592,0.534,0.274,0.329,32.4,72.1,53.8,67.6,6.0,7.3,14.4,100.0,118.1,101.4
0.602,0.566,0.171,0.211,34.4,71.4,55.4,61.0,4.5,9.3,19.4,100.0,111.9,110.8
0.519,0.452,0.096,0.337,28.6,65.6,44.6,59.5,10.1,6.3,8.6,100.0,110.8,111.9
0.58,0.532,0.169,0.247,20.0,84.4,50.7,43.2,6.7,6.3,14.1,100.0,110.1,115.7
0.618,0.583,0.179,0.179,15.6,80.0,49.3,65.1,7.8,10.9,12.5,100.0,115.7,110.1
0.481,0.428,0.193,0.289,23.9,70.6,43.8,65.6,13.0,8.8,5.1,100.0,106.2,109.8
0.573,0.549,0.197,0.324,29.4,76.1,56.3,60.0,3.5,0.0,16.5,100.0,109.8,106.2
0.543,0.494,0.267,0.333,26.1,85.0,53.5,51.2,9.7,4.8,11.2,100.0,109.2,120.8
0.622,0.594,0.311,0.244,15.0,73.9,46.5,61.7,5.8,12.1,10.7,100.0,120.8,109.2
0.495,0.446,0.325,0.301,28.0,78.8,48.2,57.6,9.2,11.9,8.7,100.0,107.0,119.6
0.614,0.587,0.213,0.293,21.2,72.0,51.8,50.0,5.8,14.3,11.5,100.0,119.6,107.0
0.568,0.523,0.167,0.576,21.2,61.2,45.1,57.6,12.1,5.2,17.0,100.0,103.4,94.6
0.442,0.409,0.341,0.239,38.8,78.8,54.9,43.8,7.7,5.5,15.6,100.0,94.6,103.4
0.63,0.596,0.233,0.37,19.4,63.6,45.3,58.5,7.9,9.4,11.5,100.0,121.2,105.4
0.492,0.394,0.2,0.413,36.4,80.6,54.7,69.0,9.1,8.9,13.7,100.0,105.4,121.2
0.574,0.525,0.3,0.375,19.0,77.3,48.8,54.1,3.3,8.6,7.0,100.0,117.3,111.8
0.553,0.5,0.301,0.253,22.7,81.0,51.2,40.5,3.3,1.8,11.5,100.0,111.8,117.3
0.562,0.538,0.097,0.204,31.7,61.4,47.1,55.3,9.4,1.5,10.6,100.0,118.7,117.7
0.579,0.536,0.19,0.369,38.6,68.3,52.9,57.1,6.2,3.6,14.1,100.0,117.7,118.7
0.505,0.447,0.224,0.271,22.2,62.9,40.0,58.3,4.4,1.8,8.6,100.0,106.5,138.7
0.665,0.663,0.313,0.301,37.1,77.8,60.0,55.3,4.4,0.0,9.6,100.0,138.7,106.5
0.58,0.545,0.191,0.258,23.8,81.4,52.9,55.6,6.4,9.3,3.9,100.0,123.0,114.4
0.544,0.5,0.167,0.211,18.6,76.2,47.1,59.5,0.0,13.9,7.5,100.0,114.4,123.0
0.712,0.693,0.293,0.173,20.8,69.6,52.9,54.3,7.1,4.5,12.9,100.0,135.2,103.4
0.478,0.441,0.212,0.188,30.4,79.2,47.1,41.7,8.2,0.0,8.9,100.0,103.4,135.2
0.546,0.528,0.25,0.33,25.5,71.4,47.2,50.0,12.0,4.0,9.8,100.0,110.3,109.3
0.535,0.495,0.194,0.215,28.6,74.5,52.8,61.9,8.0,12.1,13.6,100.0,109.3,110.3
0.514,0.47,0.405,0.202,24.4,66.0,45.7,72.7,7.5,11.0,14.9,100.0,100.8,106.2
0.495,0.429,0.141,0.4,34.0,75.6,54.3,76.5,12.9,6.0,11.5,100.0,106.2,100.8
0.466,0.418,0.153,0.224,16.3,64.9,37.2,61.8,12.6,5.2,13.0,100.0,91.2,120.6
0.614,0.571,0.31,0.262,35.1,83.7,62.8,73.8,10.5,6.9,14.6,100.0,120.6,91.2
0.547,0.474,0.237,0.513,29.5,69.2,48.2,51.6,4.6,12.3,11.4,100.0,117.4,111.7
0.549,0.487,0.25,0.368,30.8,70.5,51.8,67.6,6.9,6.9,11.1,100.0,111.7,117.4
0.54,0.506,0.4,0.413,22.7,90.9,56.8,54.3,4.1,5.4,14.5,100.0,103.9,109.0
0.571,0.494,0.3,0.388,9.1,77.3,43.2,51.4,9.2,18.8,9.6,100.0,109.0,103.9
0.698,0.692,0.372,0.359,18.2,81.1,51.4,52.2,6.5,4.9,11.7,100.0,135.6,113.0
0.584,0.527,0.187,0.453,18.9,81.8,48.6,29.7,8.6,8.2,10.0,100.0,113.0,135.6
0.591,0.558,0.203,0.29,22.9,74.3,48.6,65.7,8.3,9.3,17.1,100.0,109.3,120.0
0.616,0.58,0.427,0.213,25.7,77.1,51.4,72.2,8.3,5.5,13.7,100.0,120.0,109.3
0.603,0.558,0.205,0.385,22.5,77.8,54.3,57.5,7.2,6.6,14.1,100.0,112.7,102.5
0.5,0.478,0.337,0.196,22.2,77.5,45.7,50.0,8.2,1.6,11.5,100.0,102.5,112.7
0.521,0.488,0.225,0.263,22.0,71.8,46.3,50.0,4.4,6.8,12.7,100.0,103.0,113.0
0.563,0.513,0.088,0.3,28.2,78.0,53.8,57.5,6.6,6.5,11.7,100.0,113.0,103.0
0.532,0.477,0.163,0.337,24.4,76.2,49.4,43.6,5.8,7.0,16.1,100.0,101.8,111.5
0.555,0.511,0.044,0.344,23.8,75.6,50.6,42.2,7.8,4.2,9.6,100.0,111.5,101.8
0.615,0.554,0.176,0.5,21.1,72.0,50.0,48.7,5.1,6.8,16.6,100.0,113.6,109.5
0.534,0.476,0.289,0.47,28.0,78.9,50.0,66.7,11.3,9.8,10.7,100.0,109.5,113.6
0.641,0.603,0.172,0.253,31.6,72.1,53.1,61.2,9.7,10.9,9.4,100.0,134.0,111.3
0.546,0.476,0.22,0.341,27.9,68.4,46.9,74.3,4.3,2.8,12.1,100.0,111.3,134.0
0.647,0.634,0.256,0.198,20.5,86.8,53.2,77.6,6.6,7.0,6.0,100.0,133.1,106.7
0.557,0.5,0.219,0.438,13.2,79.5,46.8,57.6,5.5,3.1,11.2,100.0,106.7,133.1
0.545,0.511,0.181,0.255,29.8,72.0,51.5,51.2,5.8,7.5,14.7,100.0,110.9,111.9
0.539,0.5,0.175,0.227,28.0,70.2,48.5,55.6,8.8,14.3,8.6,100.0,111.9,110.9
0.473,0.449,0.284,0.182,22.4,68.3,43.3,65.7,9.8,7.6,11.2,100.0,97.9,116.4
0.579,0.547,0.224,0.2,31.7,77.6,56.7,57.1,7.6,15.9,12.3,100.0,116.4,97.9
0.397,0.323,0.291,0.266,15.7,79.2,46.5,52.2,4.5,6.6,10.2,100.0,79.1,88.1
0.456,0.417,0.218,0.218,20.8,84.3,53.5,56.7,4.5,10.7,14.9,100.0,88.1,79.1
0.593,0.532,0.191,0.298,34.9,78.4,55.0,68.9,6.0,4.5,10.1,100.0,126.4,121.4
0.593,0.524,0.202,0.488,21.6,65.1,45.0,51.2,6.0,6.6,8.9,100.0,121.4,126.4
0.421,0.384,0.205,0.315,13.6,60.0,35.7,57.7,7.8,7.0,16.1,100.0,78.3,127.5
0.587,0.519,0.278,0.519,40.0,86.4,64.3,70.3,14.5,13.8,9.3,100.0,127.5,78.3
0.49,0.461,0.247,0.26,22.5,74.3,46.7,67.6,4.6,1.8,14.9,100.0,96.9,108.5
0.554,0.464,0.203,0.522,25.7,77.5,53.3,70.0,8.1,10.3,11.5,100.0,108.5,96.9
0.588,0.538,0.263,0.263,20.5,80.0,50.6,53.8,6.5,3.9,12.7,100.0,113.1,106.7
0.539,0.523,0.126,0.126,20.0,79.5,49.4,63.6,7.5,5.1,10.7,100.0,106.7,113.1
0.531,0.506,0.227,0.182,30.8,66.7,50.0,58.1,8.2,7.8,5.9,100.0,118.6,106.9
0.477,0.454,0.264,0.218,33.3,69.2,50.0,64.7,5.9,5.9,8.6,100.0,106.9,118.6
0.556,0.518,0.133,0.361,31.0,63.6,47.7,75.6,6.6,7.2,11.1,100.0,117.2,106.2
0.508,0.459,0.188,0.282,36.4,69.0,52.3,52.8,9.9,2.8,12.8,100.0,106.2,117.2
0.521,0.449,0.241,0.38,29.3,80.0,54.3,60.6,3.2,1.5,15.6,100.0,103.2,124.7
0.617,0.557,0.165,0.43,20.0,70.7,45.7,58.5,10.7,6.7,7.8,100.0,124.7,103.2
0.539,0.538,0.263,0.15,22.9,75.9,46.9,68.4,3.6,1.7,13.2,100.0,110.3,115.1
0.598,0.607,0.227,0.16,24.1,77.1,53.1,54.8,8.4,13.6,9.1,100.0,115.1,110.3
0.52,0.488,0.321,0.25,34.9,86.1,58.2,54.1,6.9,1.9,11.4,100.0,112.0,116.6
0.593,0.507,0.221,0.574,13.9,65.1,41.8,57.6,10.4,7.0,8.6,100.0,116.6,112.0
0.649,0.625,0.225,0.2,16.7,71.8,45.3,52.3,6.4,5.4,12.1,100.0,121.4,124.7
0.596,0.553,0.129,0.329,28.2,83.3,54.7,51.1,7.5,8.1,9.3,100.0,124.7,121.4
0.449,0.424,0.163,0.198,27.7,70.3,46.4,55.9,5.7,7.5,9.7,100.0,95.9,115.3
0.566,0.521,0.274,0.507,29.7,72.3,53.6,48.6,9.1,4.2,11.8,100.0,115.3,95.9
0.626,0.593,0.358,0.148,17.1,62.2,40.3,65.9,5.6,1.6,13.1,100.0,120.7,121.9
0.611,0.594,0.238,0.263,37.8,82.9,59.7,55.8,8.9,13.5,13.6,100.0,121.9,120.7
0.672,0.596,0.329,0.438,16.7,73.7,48.5,56.4,3.3,1.6,12.1,100.0,127.2,129.4
0.629,0.575,0.213,0.413,26.3,83.3,51.5,58.5,7.6,10.2,9.6,100.0,129.4,127.2
0.432,0.409,0.208,0.221,25.0,66.7,42.9,66.7,11.4,4.8,17.6,100.0,83.1,106.9
0.573,0.56,0.173,0.213,33.3,75.0,57.1,69.2,5.7,8.2,18.0,100.0,106.9,83.1
0.41,0.335,0.284,0.25,24.1,54.5,37.3,50.0,10.4,8.1,6.7,100.0,92.5,98.3
0.46,0.383,0.195,0.455,45.5,75.9,62.7,64.3,3.5,14.3,16.3,100.0,98.3,92.5
0.609,0.507,0.356,0.589,29.7,73.7,52.0,58.1,6.3,1.4,16.4,100.0,118.3,130.9
0.617,0.584,0.225,0.292,26.3,70.3,48.0,66.0,11.6,4.3,6.5,100.0,130.9,118.3
0.485,0.441,0.165,0.235,31.9,54.2,43.2,52.8,4.4,7.8,16.1,100.0,99.7,118.4
0.513,0.452,0.172,0.301,45.8,68.1,56.8,55.0,8.8,9.9,8.7,100.0,118.4,99.7
0.524,0.459,0.176,0.365,19.4,63.6,46.2,48.5,5.4,2.8,16.5,100.0,97.0,119.6
0.52,0.51,0.265,0.204,36.4,80.6,53.8,62.2,8.6,6.6,6.2,100.0,119.6,97.0
0.553,0.518,0.108,0.253,35.9,59.1,48.2,51.2,7.7,8.8,14.0,100.0,112.6,118.2
0.567,0.506,0.128,0.474,40.9,64.1,51.8,56.8,9.9,4.1,14.5,100.0,118.2,112.6
0.545,0.494,0.19,0.367,7.7,69.4,37.3,42.9,8.2,5.5,12.4,100.0,102.4,120.8
0.623,0.582,0.141,0.259,30.6,92.3,62.7,59.6,12.3,9.4,12.9,100.0,120.8,102.4
0.623,0.606,0.3,0.3,27.5,68.3,48.1,49.0,2.9,2.8,13.6,100.0,123.7,140.3
0.666,0.617,0.234,0.34,31.7,72.5,51.9,55.8,10.7,12.7,6.9,100.0,140.3,123.7
0.523,0.474,0.269,0.372,31.8,77.8,55.1,32.4,4.5,8.2,14.2,100.0,106.5,107.6
0.53,0.506,0.274,0.179,22.2,68.2,44.9,40.5,6.7,7.0,9.9,100.0,107.6,106.5
0.49,0.433,0.202,0.281,20.0,69.2,45.1,71.4,7.9,7.6,11.5,100.0,97.3,104.2
0.493,0.48,0.202,0.172,30.8,80.0,54.9,46.7,6.9,5.6,10.9,100.0,104.2,97.3
0.568,0.537,0.259,0.173,23.5,71.1,48.6,53.7,13.9,3.8,10.3,100.0,115.0,95.2
0.512,0.479,0.274,0.219,28.9,76.5,51.4,40.6,5.8,10.0,19.2,100.0,95.2,115.0
0.619,0.574,0.198,0.222,15.2,76.6,51.3,62.8,3.2,9.7,11.9,100.0,118.0,109.4
0.515,0.466,0.303,0.258,23.4,84.8,48.8,36.8,2.1,4.6,6.6,100.0,109.4,118.0
0.622,0.577,0.231,0.256,24.3,80.5,53.8,65.9,4.8,5.7,6.5,100.0,128.6,110.7
0.529,0.512,0.167,0.107,19.5,75.7,46.2,48.8,3.6,5.0,7.4,100.0,110.7,128.6
0.496,0.47,0.214,0.155,28.9,71.4,47.5,68.6,10.2,8.5,15.1,100.0,100.5,114.0
0.607,0.574,0.365,0.284,28.6,71.1,52.5,75.7,11.3,16.7,16.1,100.0,114.0,100.5
0.544,0.507,0.149,0.324,34.3,67.4,52.6,61.1,8.4,12.7,22.8,100.0,96.9,114.8
0.557,0.522,0.292,0.225,32.6,65.7,47.4,41.5,16.8,14.3,13.3,100.0,114.8,96.9
0.588,0.541,0.149,0.311,17.1,72.5,46.7,50.0,7.2,7.6,7.7,100.0,118.3,113.5
0.544,0.525,0.165,0.241,27.5,82.9,53.3,48.7,7.2,4.8,9.3,100.0,113.5,118.3
0.531,0.493,0.176,0.309,15.2,63.2,40.8,59.4,10.2,5.9,19.7,100.0,92.7,106.2
0.554,0.507,0.329,0.263,36.8,84.8,59.2,70.6,12.4,5.4,19.1,100.0,106.2,92.7
0.518,0.482,0.3,0.2,32.1,79.5,53.0,57.1,9.2,3.3,7.7,100.0,113.9,117.6
0.61,0.593,0.381,0.186,20.5,67.9,47.0,80.0,1.8,7.8,13.2,100.0,117.6,113.9
0.562,0.494,0.326,0.314,27.1,71.4,45.8,67.6,6.3,10.9,11.7,100.0,114.6,127.1
0.635,0.596,0.179,0.526,28.6,72.9,54.2,76.2,7.3,8.6,11.9,100.0,127.1,114.6
0.502,0.456,0.177,0.278,25.6,80.6,52.0,51.4,10.5,5.7,10.1,100.0,103.8,89.8
0.502,0.422,0.172,0.453,19.4,74.4,48.0,61.5,4.7,9.2,19.0,100.0,89.8,103.8
0.523,0.447,0.227,0.424,8.8,76.1,47.5,48.1,15.5,10.5,17.0,100.0,90.7,80.7
0.446,0.37,0.449,0.42,23.9,91.2,52.5,57.1,6.6,13.7,22.0,100.0,80.7,90.7
0.543,0.507,0.219,0.219,40.0,85.3,62.3,55.9,4.7,1.6,21.6,100.0,102.5,107.2
0.551,0.528,0.153,0.333,14.7,60.0,37.7,64.9,11.8,7.0,9.8,100.0,107.2,102.5
0.479,0.396,0.085,0.39,30.4,56.8,42.2,65.6,7.9,4.5,10.3,100.0,103.3,119.0
0.559,0.535,0.221,0.233,43.2,69.6,57.8,69.0,9.0,6.7,13.7,100.0,119.0,103.3
0.481,0.448,0.151,0.174,20.5,90.2,54.1,58.3,8.7,4.8,10.6,100.0,96.5,98.7
0.532,0.487,0.192,0.218,9.8,79.5,45.9,37.1,4.3,9.6,12.3,100.0,98.7,96.5
0.537,0.494,0.211,0.289,30.2,83.9,52.7,42.9,10.3,3.8,11.4,100.0,112.6,116.7
0.655,0.629,0.243,0.529,16.1,69.8,47.3,56.1,8.3,7.0,15.6,100.0,116.7,112.6
0.567,0.532,0.231,0.167,23.7,77.1,49.3,65.8,16.3,12.9,16.9,100.0,103.5,101.3
0.544,0.45,0.114,0.5,22.9,76.3,50.7,64.5,10.9,8.3,18.2,100.0,101.3,103.5
0.587,0.507,0.139,0.389,36.1,82.2,61.7,68.6,2.3,1.6,18.4,100.0,111.7,103.8
0.502,0.438,0.21,0.296,17.8,63.9,38.3,50.0,9.0,9.7,8.0,100.0,103.8,111.7
0.542,0.506,0.169,0.205,35.7,70.5,53.5,41.0,7.4,9.0,20.3,100.0,103.7,111.1
