season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2015-2016,DETROIT PISTONS,2015-12-18,340,56,124,8,29,27,46,19,45,28,7,4,11,35,0.51,0.484,0.234,0.371,31.1,69.2,50.8,50.0,5.4,4.1,7.1,100,112.5,110.2,0
2015-2016,CHICAGO BULLS,2015-12-18,340,50,120,5,22,39,44,20,42,21,5,9,16,35,0.517,0.438,0.183,0.3670000000000001,30.8,68.9,49.2,42.0,3.8,9.5,10.3,100,110.2,112.5,0
2015-2016,MEMPHIS GRIZZLIES,2015-12-18,240,30,80,6,17,22,24,10,29,13,11,3,12,19,0.486,0.413,0.213,0.3,20.4,72.5,43.8,43.3,12.0,6.1,11.7,100,96.1,105.9,0
2015-2016,DALLAS MAVERICKS,2015-12-18,240,34,78,10,29,19,21,11,39,27,7,4,19,17,0.556,0.5,0.3720000000000001,0.269,27.5,79.6,56.2,79.4,7.6,6.3,17.9,100,105.9,96.1,0
2015-2016,MILWAUKEE BUCKS,2015-12-18,240,42,91,4,18,24,28,14,27,25,6,7,16,29,0.542,0.484,0.198,0.308,31.1,64.3,47.1,59.5,6.0,11.5,13.4,100,111.2,120.1,0
2015-2016,GOLDEN STATE WARRIORS,2015-12-18,240,42,87,9,26,28,37,15,31,31,7,4,15,22,0.586,0.534,0.299,0.425,35.7,68.9,52.9,73.8,6.9,5.5,12.7,100,120.1,111.2,0
2015-2016,BROOKLYN NETS,2015-12-18,240,36,86,8,16,17,17,9,33,18,7,6,12,21,0.519,0.465,0.18600000000000005,0.198,19.1,70.2,44.7,50.0,7.4,9.8,11.4,100,103.0,110.4,0
2015-2016,INDIANA PACERS,2015-12-18,240,37,89,7,28,23,26,14,38,17,4,4,11,15,0.518,0.455,0.315,0.292,29.8,80.9,55.3,45.9,4.2,5.7,9.9,100,110.4,103.0,0
2015-2016,TORONTO RAPTORS,2015-12-18,240,41,80,8,21,18,22,6,32,18,11,5,7,12,0.602,0.563,0.263,0.275,16.7,88.9,52.8,43.9,12.4,10.2,7.2,100,121.3,105.6,0
2015-2016,MIAMI HEAT,2015-12-18,240,35,74,9,25,15,17,4,30,19,4,6,13,19,0.5770000000000001,0.534,0.338,0.23,11.1,83.3,47.2,54.3,4.5,10.2,13.8,100,105.6,121.3,0
2015-2016,SACRAMENTO KINGS,2015-12-18,240,38,81,7,23,12,17,8,23,22,10,2,12,19,0.537,0.512,0.284,0.21,18.6,62.2,38.8,57.9,11.1,3.1,11.9,100,105.4,109.9,0
2015-2016,MINNESOTA TIMBERWOLVES,2015-12-18,240,39,82,6,18,15,16,14,35,25,2,6,18,19,0.556,0.512,0.22,0.195,37.8,81.4,61.3,64.1,2.2,10.3,16.8,100,109.9,105.4,0
2015-2016,PORTLAND TRAIL BLAZERS,2015-12-18,240,32,73,11,32,19,26,7,35,21,3,2,19,23,0.557,0.514,0.438,0.35600000000000004,16.7,72.9,46.7,65.6,3.1,2.9,18.4,100,98.2,106.6,0
2015-2016,ORLANDO MAGIC,2015-12-18,240,39,84,2,15,22,31,13,35,19,11,5,13,18,0.522,0.476,0.179,0.369,27.1,83.3,53.3,48.7,11.5,12.2,11.7,100,106.6,98.2,0
2015-2016,NEW YORK KNICKS,2015-12-18,240,40,85,6,19,21,28,14,35,24,8,6,15,19,0.55,0.506,0.224,0.329,30.4,89.7,57.6,60.0,8.2,11.3,13.4,100,109.1,98.9,0
2015-2016,PHILADELPHIA 76ERS,2015-12-18,240,37,77,6,24,17,30,4,32,15,7,5,15,22,0.5379999999999999,0.519,0.312,0.39,10.3,69.6,42.4,40.5,7.1,7.6,14.3,100,98.9,109.1,0
2015-2016,NEW ORLEANS PELICANS,2015-12-18,240,26,71,4,22,32,38,10,26,13,8,7,21,23,0.502,0.394,0.31,0.535,23.3,68.4,44.4,50.0,8.3,10.3,19.3,100,91.5,108.2,0
2015-2016,PHOENIX SUNS,2015-12-18,240,44,84,6,16,10,17,12,33,22,10,2,19,27,0.568,0.56,0.19,0.202,31.6,76.7,55.6,50.0,10.4,4.1,17.2,100,108.2,91.5,0
2015-2016,LOS ANGELES CLIPPERS,2015-12-18,240,36,72,10,24,25,40,6,31,23,6,8,10,22,0.597,0.569,0.333,0.556,15.0,75.6,45.7,63.9,6.5,11.8,10.0,100,115.5,124.1,0
2015-2016,SAN ANTONIO SPURS,2015-12-18,240,43,87,10,19,19,24,10,34,25,7,4,8,30,0.589,0.552,0.218,0.276,24.4,85.0,54.3,58.1,7.6,8.3,7.6,100,124.1,115.5,0
2015-2016,DENVER NUGGETS,2015-12-18,240,31,79,6,28,20,25,15,29,15,10,4,14,20,0.489,0.43,0.354,0.316,30.6,85.3,53.0,48.4,11.2,8.3,13.5,100,98.8,108.9,0
2015-2016,UTAH JAZZ,2015-12-18,240,34,73,10,25,19,25,5,34,15,8,1,14,19,0.5770000000000001,0.534,0.342,0.342,14.7,69.4,47.0,44.1,9.0,2.0,14.3,100,108.9,98.8,0
2015-2016,LOS ANGELES CLIPPERS,2015-12-19,240,34,86,11,38,18,29,7,31,21,10,6,12,36,0.491,0.459,0.442,0.337,14.3,70.5,40.9,61.8,10.1,11.8,10.8,100,97.5,107.6,0
2015-2016,HOUSTON ROCKETS,2015-12-19,240,34,76,8,25,31,49,13,42,22,7,7,15,29,0.5479999999999999,0.5,0.329,0.645,29.5,85.7,59.1,64.7,7.0,14.6,13.3,100,107.6,97.5,0
2015-2016,INDIANA PACERS,2015-12-19,240,30,77,5,28,19,25,13,32,12,8,2,17,20,0.477,0.422,0.364,0.325,26.0,78.0,49.5,40.0,8.9,3.1,16.2,100,93.1,106.4,0
2015-2016,MEMPHIS GRIZZLIES,2015-12-19,240,37,83,5,19,17,21,9,37,21,9,6,9,20,0.52,0.476,0.229,0.253,22.0,74.0,50.5,56.8,10.0,12.2,8.9,100,106.4,93.1,0
2015-2016,CHICAGO BULLS,2015-12-19,240,37,94,5,21,12,17,18,29,17,7,1,13,20,0.448,0.42,0.223,0.181,35.3,74.4,52.2,45.9,7.6,1.6,11.4,100,99.1,116.5,0
2015-2016,NEW YORK KNICKS,2015-12-19,240,41,82,5,20,20,24,10,33,19,6,2,11,15,0.578,0.53,0.244,0.293,25.6,64.7,47.8,46.3,6.5,2.7,10.6,100,116.5,99.1,0
2015-2016,LOS ANGELES LAKERS,2015-12-19,240,30,86,8,28,10,17,8,24,14,10,2,14,20,0.417,0.395,0.326,0.198,15.4,66.7,36.4,46.7,10.4,3.1,13.0,100,80.8,122.3,0
2015-2016,OKLAHOMA CITY THUNDER,2015-12-19,240,46,84,9,19,17,25,12,44,28,6,3,15,14,0.621,0.601,0.226,0.298,33.3,84.6,63.6,60.9,6.2,5.2,13.6,100,122.3,80.8,0
2015-2016,CHARLOTTE HORNETS,2015-12-19,240,39,93,10,33,13,16,18,33,23,8,4,17,20,0.505,0.473,0.355,0.172,35.3,86.8,57.3,59.0,8.3,6.8,14.5,100,104.8,113.1,0
2015-2016,WASHINGTON WIZARDS,2015-12-19,240,40,79,9,20,20,23,5,33,26,10,4,14,14,0.612,0.563,0.253,0.29100000000000004,13.2,64.7,42.7,65.0,10.4,6.7,13.6,100,113.1,104.8,0
2015-2016,MINNESOTA TIMBERWOLVES,2015-12-20,240,38,80,3,12,21,24,7,39,29,12,5,13,21,0.552,0.494,0.15,0.3,17.5,86.7,54.1,76.3,12.8,8.8,12.6,100,106.3,90.3,0
2015-2016,BROOKLYN NETS,2015-12-20,240,32,78,5,21,16,20,6,33,26,7,2,14,20,0.49,0.442,0.269,0.256,13.3,82.5,45.9,81.3,7.4,2.9,13.9,100,90.3,106.3,0
2015-2016,PHILADELPHIA 76ERS,2015-12-20,240,30,86,5,24,21,30,16,33,15,6,2,19,22,0.433,0.378,0.279,0.349,32.0,84.6,55.1,50.0,6.2,3.3,16.1,100,88.7,111.4,0
2015-2016,CLEVELAND CAVALIERS,2015-12-20,240,40,85,11,25,17,21,6,34,25,11,6,10,19,0.573,0.535,0.294,0.247,15.4,68.0,44.9,62.5,11.4,9.7,9.6,100,111.4,88.7,0
2015-2016,NEW ORLEANS PELICANS,2015-12-20,240,44,78,11,24,31,39,7,29,24,4,11,10,22,0.6829999999999999,0.635,0.308,0.5,21.2,69.0,48.0,54.5,4.2,18.0,9.5,100,137.7,132.4,0
2015-2016,DENVER NUGGETS,2015-12-20,240,45,96,17,35,18,22,13,26,26,5,4,5,25,0.591,0.557,0.365,0.229,31.0,78.8,52.0,57.8,5.3,7.4,4.5,100,132.4,137.7,0
2015-2016,PORTLAND TRAIL BLAZERS,2015-12-20,240,39,80,13,34,18,22,10,32,23,7,0,19,24,0.608,0.569,0.425,0.275,28.6,86.5,58.3,59.0,7.5,0.0,17.5,100,116.6,124.0,0
2015-2016,MIAMI HEAT,2015-12-20,240,43,75,12,23,18,26,5,25,26,11,7,11,14,0.6709999999999999,0.653,0.307,0.34700000000000003,13.5,71.4,41.7,60.5,11.8,15.2,11.3,100,124.0,116.6,0
2015-2016,ATLANTA HAWKS,2015-12-20,240,39,78,11,22,14,20,8,33,25,6,7,19,21,0.593,0.5710000000000001,0.282,0.256,22.2,80.5,53.2,64.1,6.3,10.1,18.0,100,108.2,105.1,0
2015-2016,ORLANDO MAGIC,2015-12-20,240,38,81,4,12,20,24,8,28,27,16,5,13,22,0.546,0.494,0.14800000000000002,0.29600000000000004,19.5,77.8,46.8,71.1,16.8,8.9,12.4,100,105.1,108.2,0
2015-2016,MILWAUKEE BUCKS,2015-12-20,240,41,79,5,16,14,24,6,31,25,8,6,13,23,0.564,0.551,0.203,0.304,15.4,83.8,48.7,61.0,8.3,10.7,12.7,100,105.3,99.0,0
2015-2016,PHOENIX SUNS,2015-12-20,240,33,74,8,18,21,24,6,33,18,8,2,20,22,0.562,0.5,0.243,0.324,16.2,84.6,51.3,54.5,8.3,3.2,19.1,100,99.0,105.3,0
2015-2016,SACRAMENTO KINGS,2015-12-20,240,40,76,9,21,15,24,5,37,26,8,8,15,19,0.601,0.586,0.276,0.316,12.2,74.0,46.2,65.0,8.3,12.3,14.8,100,108.2,97.8,0
2015-2016,TORONTO RAPTORS,2015-12-20,240,35,94,8,29,16,17,13,36,12,8,3,12,18,0.463,0.415,0.309,0.181,26.0,87.8,53.8,34.3,8.3,5.5,10.6,100,97.8,108.2,0
2015-2016,PORTLAND TRAIL BLAZERS,2015-12-21,240,38,81,5,24,16,22,14,36,24,5,4,18,20,0.535,0.5,0.29600000000000004,0.272,32.6,94.7,61.7,63.2,5.3,8.3,16.6,100,102.8,112.3,0
2015-2016,ATLANTA HAWKS,2015-12-21,240,37,77,9,29,23,28,2,29,21,8,1,10,17,0.593,0.539,0.377,0.364,5.3,67.4,38.3,56.8,8.5,1.8,10.1,100,112.3,102.8,0
2015-2016,MINNESOTA TIMBERWOLVES,2015-12-21,240,36,79,2,13,25,32,6,30,20,9,6,12,19,0.532,0.468,0.165,0.405,13.6,71.4,41.9,55.6,9.2,9.4,11.4,100,101.1,115.4,0
2015-2016,BOSTON CELTICS,2015-12-21,240,46,89,12,25,9,16,12,38,34,6,9,16,22,0.588,0.584,0.281,0.18,28.6,86.4,58.1,73.9,6.1,13.6,14.3,100,115.4,101.1,0
2015-2016,BROOKLYN NETS,2015-12-21,240,43,94,7,20,12,14,15,36,26,9,4,14,13,0.524,0.495,0.213,0.149,33.3,70.6,53.1,60.5,9.4,5.8,12.3,100,109.2,106.1,0
2015-2016,CHICAGO BULLS,2015-12-21,240,43,95,9,26,7,13,15,30,32,8,8,13,15,0.506,0.5,0.274,0.13699999999999998,29.4,66.7,46.9,74.4,8.3,10.8,11.4,100,106.1,109.2,0
2015-2016,CHARLOTTE HORNETS,2015-12-21,240,29,83,12,41,25,31,9,26,20,8,3,11,27,0.4920000000000001,0.422,0.494,0.373,18.4,74.3,41.7,69.0,8.3,7.0,10.2,100,99.1,106.4,0
2015-2016,HOUSTON ROCKETS,2015-12-21,240,33,71,7,28,29,41,9,40,18,3,4,19,33,0.573,0.514,0.394,0.5770000000000001,25.7,81.6,58.3,54.5,3.1,9.5,17.6,100,106.4,99.1,0
2015-2016,OKLAHOMA CITY THUNDER,2015-12-21,240,40,85,4,17,16,20,10,34,21,10,4,11,16,0.5329999999999999,0.494,0.2,0.235,22.2,77.3,49.4,52.5,10.7,6.2,10.5,100,106.5,105.5,0
2015-2016,LOS ANGELES CLIPPERS,2015-12-21,240,41,87,7,22,10,14,10,35,21,7,3,13,15,0.531,0.511,0.253,0.161,22.7,77.8,50.6,51.2,7.5,4.4,12.2,100,105.5,106.5,0
2015-2016,ORLANDO MAGIC,2015-12-21,240,44,86,10,22,9,11,8,25,19,8,3,9,17,0.589,0.57,0.256,0.128,21.1,73.5,45.8,43.2,9.0,5.8,9.0,100,121.0,112.0,0
2015-2016,NEW YORK KNICKS,2015-12-21,240,39,76,7,24,14,16,9,30,21,5,6,15,14,0.596,0.5589999999999999,0.316,0.211,26.5,78.9,54.2,53.8,5.7,9.4,15.3,100,112.0,121.0,0
2015-2016,INDIANA PACERS,2015-12-21,240,38,90,7,19,9,15,13,35,21,5,3,14,15,0.476,0.461,0.211,0.16699999999999998,25.5,83.3,51.6,55.3,5.3,4.3,12.7,100,97.0,111.7,0
2015-2016,SAN ANTONIO SPURS,2015-12-21,240,46,89,6,20,8,9,7,38,27,8,7,9,14,0.57,0.551,0.225,0.101,16.7,74.5,48.4,58.7,8.4,9.9,8.8,100,111.7,97.0,0
2015-2016,PHOENIX SUNS,2015-12-21,240,31,79,7,24,20,22,9,31,12,3,0,13,26,0.502,0.4370000000000001,0.304,0.278,20.0,73.8,46.0,38.7,3.3,0.0,12.8,100,97.7,120.7,0
2015-2016,UTAH JAZZ,2015-12-21,240,36,79,9,25,29,37,11,36,16,8,6,10,16,0.5770000000000001,0.513,0.316,0.468,26.2,80.0,54.0,44.4,8.8,10.9,9.5,100,120.7,97.7,0
2015-2016,SACRAMENTO KINGS,2015-12-21,240,37,91,7,22,18,22,13,33,24,8,3,15,16,0.4920000000000001,0.445,0.242,0.242,27.7,89.2,54.8,64.9,8.2,5.1,13.0,100,101.6,116.0,0
2015-2016,WASHINGTON WIZARDS,2015-12-21,240,42,83,14,24,15,17,4,34,31,9,5,11,19,0.624,0.59,0.289,0.205,10.8,72.3,45.2,73.8,9.2,7.2,10.8,100,116.0,101.6,0
2015-2016,LOS ANGELES LAKERS,2015-12-22,240,40,84,7,26,24,32,11,29,17,6,6,11,21,0.5660000000000001,0.518,0.31,0.381,26.2,69.0,47.6,42.5,6.4,9.2,10.1,100,117.6,113.3,0
2015-2016,DENVER NUGGETS,2015-12-22,240,41,90,9,25,16,19,13,31,26,2,5,12,24,0.544,0.506,0.278,0.211,31.0,73.8,52.4,63.4,2.1,8.6,10.9,100,113.3,117.6,0
2015-2016,DETROIT PISTONS,2015-12-22,240,35,78,15,30,8,14,12,31,16,3,3,16,11,0.5529999999999999,0.545,0.385,0.179,29.3,73.8,51.8,45.7,3.5,4.3,16.0,100,109.3,108.1,0
2015-2016,MIAMI HEAT,2015-12-22,240,39,88,4,18,10,12,11,29,13,9,7,5,12,0.493,0.466,0.205,0.136,26.2,70.7,48.2,33.3,10.6,14.6,5.1,100,108.1,109.3,0
2015-2016,MEMPHIS GRIZZLIES,2015-12-22,240,40,85,5,15,19,24,9,27,26,16,3,12,23,0.544,0.5,0.17600000000000002,0.282,22.0,73.0,46.2,65.0,16.8,7.0,11.2,100,109.1,94.4,0
2015-2016,PHILADELPHIA 76ERS,2015-12-22,240,31,66,7,23,21,32,10,32,19,6,3,26,21,0.562,0.523,0.348,0.485,27.0,78.0,53.8,61.3,6.3,4.3,24.5,100,94.4,109.1,0
2015-2016,DALLAS MAVERICKS,2015-12-22,240,40,92,11,29,8,11,4,30,23,8,7,6,25,0.511,0.495,0.315,0.12,8.5,75.0,39.1,57.5,8.5,14.6,5.8,100,104.7,109.0,0
2015-2016,TORONTO RAPTORS,2015-12-22,240,35,74,12,26,21,27,10,43,20,4,4,17,19,0.6,0.5539999999999999,0.35100000000000003,0.365,25.0,91.5,60.9,57.1,4.2,6.3,16.5,100,109.0,104.7,0
2015-2016,DETROIT PISTONS,2015-12-23,240,38,89,7,21,17,33,13,33,18,7,9,14,20,0.483,0.466,0.236,0.371,28.9,76.7,52.3,47.4,7.0,13.0,11.9,100,100.5,107.5,0
2015-2016,ATLANTA HAWKS,2015-12-23,240,43,89,6,20,15,20,10,32,25,8,4,13,25,0.547,0.517,0.225,0.225,23.3,71.1,47.7,58.1,8.0,5.9,11.7,100,107.5,100.5,0
2015-2016,DALLAS MAVERICKS,2015-12-23,265,45,82,16,34,13,15,5,29,27,3,4,17,18,0.672,0.6459999999999999,0.415,0.183,15.2,65.9,44.2,60.0,3.0,4.9,16.1,100,120.0,119.0,0
2015-2016,BROOKLYN NETS,2015-12-23,265,51,101,10,19,6,14,15,28,32,9,4,11,17,0.551,0.5539999999999999,0.188,0.139,34.1,84.8,55.8,62.7,9.1,8.3,9.3,100,119.0,120.0,0
2015-2016,BOSTON CELTICS,2015-12-23,240,36,85,7,29,23,26,10,39,25,9,4,13,23,0.529,0.465,0.341,0.306,23.8,76.5,52.7,69.4,9.3,7.5,11.9,100,105.9,92.4,0
2015-2016,CHARLOTTE HORNETS,2015-12-23,240,29,81,8,28,23,32,12,32,19,6,6,16,18,0.468,0.407,0.34600000000000003,0.395,23.5,76.2,47.3,65.5,6.2,10.7,14.4,100,92.4,105.9,0
2015-2016,NEW YORK KNICKS,2015-12-23,240,32,82,5,16,15,16,9,35,19,5,7,11,17,0.472,0.421,0.195,0.195,20.9,71.4,47.8,59.4,5.8,11.5,11.0,100,97.3,105.4,0
2015-2016,CLEVELAND CAVALIERS,2015-12-23,240,32,83,5,22,22,25,14,34,23,6,4,7,15,0.484,0.416,0.265,0.301,28.6,79.1,52.2,71.9,7.0,6.1,6.9,100,105.4,97.3,0
2015-2016,UTAH JAZZ,2015-12-23,240,33,80,7,20,12,14,12,28,14,9,3,19,18,0.493,0.456,0.25,0.175,27.9,75.7,50.0,42.4,9.8,5.0,18.1,100,92.6,112.3,0
2015-2016,GOLDEN STATE WARRIORS,2015-12-23,240,39,83,9,23,16,16,9,31,26,10,9,15,11,0.5720000000000001,0.524,0.277,0.193,24.3,72.1,50.0,66.7,10.9,15.0,14.3,100,112.3,92.6,0
2015-2016,SACRAMENTO KINGS,2015-12-23,240,46,89,4,23,12,16,6,43,28,6,4,16,16,0.562,0.539,0.258,0.18,15.8,87.8,56.3,60.9,5.8,7.0,14.3,100,104.9,103.0,0
2015-2016,INDIANA PACERS,2015-12-23,240,41,89,12,32,12,20,6,32,20,14,4,11,16,0.542,0.528,0.36,0.225,12.2,84.2,43.7,48.8,13.6,6.1,10.1,100,103.0,104.9,0
2015-2016,OKLAHOMA CITY THUNDER,2015-12-23,240,51,95,5,19,13,17,19,42,23,7,13,15,17,0.585,0.563,0.2,0.179,45.2,77.8,63.5,45.1,7.4,20.3,12.8,100,126.5,89.6,0
2015-2016,LOS ANGELES LAKERS,2015-12-23,240,32,89,7,25,14,22,12,23,19,6,5,10,18,0.431,0.399,0.281,0.247,22.2,54.8,36.5,59.4,6.3,6.6,9.2,100,89.6,126.5,0
2015-2016,PHILADELPHIA 76ERS,2015-12-23,240,37,81,7,20,19,29,13,28,24,12,7,22,14,0.5329999999999999,0.5,0.247,0.358,31.0,84.8,54.7,64.9,12.1,9.6,19.0,100,100.6,113.7,0
2015-2016,MILWAUKEE BUCKS,2015-12-23,240,51,85,5,12,6,8,5,29,34,14,12,16,22,0.638,0.629,0.141,0.094,15.2,69.0,45.3,66.7,14.1,19.7,15.3,100,113.7,100.6,0
2015-2016,SAN ANTONIO SPURS,2015-12-23,240,44,82,10,24,10,14,14,33,24,7,9,15,14,0.613,0.598,0.293,0.171,37.8,80.5,60.3,54.5,8.1,14.5,14.5,100,124.5,95.7,0
2015-2016,MINNESOTA TIMBERWOLVES,2015-12-23,240,30,72,3,10,20,25,8,23,19,5,2,13,17,0.5,0.438,0.139,0.34700000000000003,19.5,62.2,39.7,63.3,5.8,3.4,13.5,100,95.7,124.5,0
2015-2016,PORTLAND TRAIL BLAZERS,2015-12-23,240,33,95,7,28,16,24,22,36,16,7,7,13,22,0.422,0.384,0.295,0.253,34.9,81.8,54.2,48.5,7.3,13.0,11.0,100,93.2,120.4,0
2015-2016,NEW ORLEANS PELICANS,2015-12-23,240,41,85,13,31,20,23,8,41,27,5,8,11,17,0.604,0.5589999999999999,0.365,0.271,18.2,65.1,45.8,65.9,5.2,11.9,10.4,100,120.4,93.2,0
2015-2016,HOUSTON ROCKETS,2015-12-23,240,41,83,7,29,12,17,9,27,19,5,6,11,18,0.5579999999999999,0.536,0.349,0.205,22.5,71.1,46.2,46.3,5.6,8.8,10.8,100,112.5,115.9,0
2015-2016,ORLANDO MAGIC,2015-12-23,240,44,84,7,16,9,13,11,31,26,5,3,12,15,0.58,0.565,0.19,0.155,28.9,77.5,53.8,59.1,5.6,5.6,11.8,100,115.9,112.5,0
2015-2016,DENVER NUGGETS,2015-12-23,240,42,91,14,35,6,13,13,37,26,6,7,17,20,0.5379999999999999,0.5379999999999999,0.385,0.14300000000000002,27.7,75.5,52.1,61.9,6.1,11.3,14.9,100,106.6,98.4,0
2015-2016,PHOENIX SUNS,2015-12-23,240,36,87,13,25,11,17,12,34,21,9,2,16,19,0.508,0.489,0.287,0.195,24.5,72.3,47.9,58.3,9.2,3.6,14.5,100,98.4,106.6,0
2015-2016,MEMPHIS GRIZZLIES,2015-12-23,240,33,72,3,17,22,32,6,29,12,13,7,8,17,0.529,0.479,0.236,0.444,15.8,70.7,44.3,36.4,14.8,12.3,8.5,100,103.6,113.8,0
2015-2016,WASHINGTON WIZARDS,2015-12-23,240,37,82,11,25,15,19,12,32,26,3,2,14,23,0.5529999999999999,0.518,0.305,0.232,29.3,84.2,55.7,70.3,3.4,3.6,13.4,100,113.8,103.6,0
2015-2016,CLEVELAND CAVALIERS,2015-12-25,240,30,95,5,30,18,25,17,38,12,6,4,11,22,0.392,0.342,0.316,0.263,29.3,82.6,52.9,40.0,6.3,6.7,9.4,100,86.5,92.8,0
2015-2016,GOLDEN STATE WARRIORS,2015-12-25,240,32,78,5,18,20,27,8,41,21,7,10,16,19,0.495,0.442,0.231,0.34600000000000003,17.4,70.7,47.1,65.6,7.3,15.4,15.1,100,92.8,86.5,0
2015-2016,SAN ANTONIO SPURS,2015-12-25,240,36,88,5,20,7,8,14,33,24,11,4,15,20,0.459,0.438,0.227,0.091,29.2,80.5,52.8,66.7,12.0,6.8,14.1,100,92.0,96.4,0
2015-2016,HOUSTON ROCKETS,2015-12-25,240,32,74,7,15,17,26,8,34,23,8,2,17,17,0.515,0.48,0.203,0.35100000000000003,19.5,70.8,47.2,71.9,8.8,2.9,16.6,100,96.4,92.0,0
2015-2016,LOS ANGELES CLIPPERS,2015-12-25,240,38,85,10,26,8,11,8,37,22,10,3,16,20,0.523,0.506,0.306,0.129,19.0,86.0,52.9,57.9,10.5,5.6,15.1,100,98.4,87.9,0
2015-2016,LOS ANGELES LAKERS,2015-12-25,240,32,77,7,23,13,25,6,34,17,10,2,15,13,0.477,0.461,0.299,0.325,14.0,81.0,47.1,53.1,10.5,3.4,14.6,100,87.9,98.4,0
2015-2016,NEW ORLEANS PELICANS,2015-12-25,265,36,90,6,20,10,11,7,38,19,10,3,17,20,0.464,0.433,0.222,0.122,13.2,77.6,44.1,52.8,9.7,4.8,15.2,100,85.1,90.9,0
2015-2016,MIAMI HEAT,2015-12-25,265,35,88,6,26,18,27,11,46,19,10,5,17,15,0.471,0.4320000000000001,0.295,0.307,22.4,86.8,55.9,54.3,9.7,7.1,14.5,100,90.9,85.1,0
2015-2016,CHICAGO BULLS,2015-12-25,240,40,92,7,18,18,20,16,37,22,8,6,16,19,0.521,0.473,0.196,0.217,34.8,67.3,52.5,55.0,8.2,8.3,13.7,100,108.1,98.9,0
2015-2016,OKLAHOMA CITY THUNDER,2015-12-25,240,37,96,6,24,16,23,18,30,20,12,3,13,15,0.452,0.417,0.25,0.24,32.7,65.2,47.5,54.1,12.4,4.1,10.9,100,98.9,108.1,0
2015-2016,NEW YORK KNICKS,2015-12-26,240,39,81,7,24,13,17,12,30,25,6,8,22,15,0.5539999999999999,0.525,0.29600000000000004,0.21,30.8,75.0,53.2,64.1,6.3,12.7,19.9,100,103.6,123.7,0
2015-2016,ATLANTA HAWKS,2015-12-26,240,47,88,8,25,15,18,10,27,33,13,4,9,17,0.61,0.58,0.284,0.205,25.0,69.2,46.8,70.2,13.7,7.0,8.6,100,123.7,103.6,0
2015-2016,WASHINGTON WIZARDS,2015-12-26,240,42,84,12,27,15,22,7,32,32,10,5,11,20,0.5920000000000001,0.5710000000000001,0.321,0.262,17.1,66.7,43.8,76.2,10.3,6.9,10.5,100,114.4,98.9,0
2015-2016,BROOKLYN NETS,2015-12-26,240,43,89,5,17,5,16,16,34,24,8,5,19,22,0.5,0.511,0.191,0.18,33.3,82.9,56.2,55.8,8.2,8.8,16.5,100,98.9,114.4,0
2015-2016,MEMPHIS GRIZZLIES,2015-12-26,240,37,90,7,19,11,21,16,32,21,9,5,13,24,0.464,0.45,0.211,0.233,30.8,82.1,52.7,56.8,9.8,13.5,11.6,100,100.1,106.6,0
2015-2016,CHARLOTTE HORNETS,2015-12-26,240,28,69,14,32,28,32,7,36,21,10,13,16,24,0.59,0.507,0.464,0.464,17.9,69.2,47.3,75.0,10.9,18.3,16.1,100,106.6,100.1,0
2015-2016,CHICAGO BULLS,2015-12-26,240,42,78,8,21,19,26,13,28,20,7,7,17,23,0.621,0.59,0.269,0.333,33.3,63.6,49.4,47.6,7.6,13.0,16.0,100,121.0,128.6,0
2015-2016,DALLAS MAVERICKS,2015-12-26,240,40,87,16,33,22,28,16,26,24,10,1,11,25,0.594,0.552,0.379,0.322,36.4,66.7,50.6,60.0,10.9,1.8,10.0,100,128.6,121.0,0
2015-2016,BOSTON CELTICS,2015-12-26,240,39,84,4,23,17,23,11,36,20,6,1,14,24,0.526,0.488,0.274,0.274,25.0,66.7,48.0,51.3,6.3,1.5,12.9,100,103.6,97.3,0
2015-2016,DETROIT PISTONS,2015-12-26,240,35,91,6,25,17,25,18,33,16,11,2,15,24,0.456,0.418,0.275,0.275,33.3,75.0,52.0,45.7,11.5,3.3,12.8,100,97.3,103.6,0
2015-2016,TORONTO RAPTORS,2015-12-26,240,42,81,13,29,14,19,9,35,31,7,10,8,17,0.621,0.599,0.358,0.235,23.7,79.5,53.7,73.8,7.9,14.9,8.2,100,125.0,101.3,0
2015-2016,MILWAUKEE BUCKS,2015-12-26,240,34,81,6,14,16,18,9,29,25,3,5,13,17,0.506,0.457,0.173,0.222,20.5,76.3,46.3,73.5,3.4,9.6,12.8,100,101.3,125.0,0
2015-2016,INDIANA PACERS,2015-12-26,240,40,80,9,26,13,14,10,29,25,10,2,21,13,0.5920000000000001,0.556,0.325,0.175,29.4,76.3,54.2,62.5,10.7,3.2,19.6,100,109.0,94.1,0
2015-2016,MINNESOTA TIMBERWOLVES,2015-12-26,240,35,75,4,12,14,18,9,24,22,14,2,21,16,0.531,0.493,0.16,0.24,23.7,70.6,45.8,62.9,15.0,3.7,20.2,100,94.1,109.0,0
