Season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
2010-2011,HOUSTON ROCKETS,2011-04-06,240,36,78,9,24,12,13,8,30,26,3,0,17,25,0.555,0.519,0.308,0.16699999999999998,22.9,73.2,50.0,72.2,3.3,0.0,16.9,100.0,103.5,112.4
2010-2011,NEW ORLEANS HORNETS,2011-04-06,240,37,81,5,10,22,26,11,27,20,13,2,11,19,0.546,0.488,0.123,0.321,26.8,77.1,50.0,54.1,14.5,3.7,10.6,100.0,112.4,103.5
2010-2011,LOS ANGELES CLIPPERS,2011-04-06,240,42,83,6,13,18,26,13,31,24,7,8,15,19,0.5720000000000001,0.542,0.157,0.313,31.0,62.0,47.8,57.1,7.3,10.5,13.7,100.0,112.8,117.0
2010-2011,OKLAHOMA CITY THUNDER,2011-04-06,240,41,95,5,19,25,29,19,29,23,8,5,12,23,0.52,0.458,0.2,0.305,38.0,69.0,52.2,56.1,8.4,7.1,10.0,100.0,117.0,112.8
2010-2011,NEW YORK KNICKS,2011-04-06,240,36,87,11,31,14,19,15,33,21,3,9,6,19,0.509,0.477,0.35600000000000004,0.218,31.9,66.0,49.5,58.3,3.5,12.2,5.9,100.0,112.6,106.8
2010-2011,PHILADELPHIA 76ERS,2011-04-06,240,38,92,2,18,14,22,17,32,20,2,5,8,15,0.452,0.424,0.196,0.239,34.0,68.1,50.5,52.6,2.3,8.9,7.3,100.0,106.8,112.6
2010-2011,SACRAMENTO KINGS,2011-04-06,240,37,93,7,20,11,15,14,24,21,4,4,9,17,0.462,0.435,0.215,0.161,25.9,77.4,44.7,56.8,4.4,7.0,8.3,100.0,100.4,135.4
2010-2011,SAN ANTONIO SPURS,2011-04-06,240,46,76,12,19,20,25,7,40,26,7,6,12,15,0.713,0.684,0.25,0.329,22.6,74.1,55.3,56.5,7.6,8.2,12.1,100.0,135.4,100.4
2010-2011,CLEVELAND CAVALIERS,2011-04-06,240,36,79,5,15,27,39,11,28,22,7,6,8,25,0.541,0.487,0.19,0.494,26.8,71.8,48.8,61.1,7.7,9.5,7.7,100.0,114.6,105.8
2010-2011,TORONTO RAPTORS,2011-04-06,240,35,80,5,17,21,32,11,30,21,4,4,12,30,0.51,0.469,0.213,0.4,28.2,73.2,51.3,60.0,4.4,6.3,11.3,100.0,105.8,114.6
2010-2011,BOSTON CELTICS,2011-04-07,240,28,73,2,10,23,26,8,27,14,3,3,11,12,0.48,0.397,0.13699999999999998,0.35600000000000004,18.6,75.0,44.3,50.0,3.5,5.4,11.5,100.0,95.0,113.8
2010-2011,CHICAGO BULLS,2011-04-07,240,37,78,9,22,14,15,9,35,21,9,5,12,21,0.573,0.532,0.282,0.192,25.0,81.4,55.7,56.8,10.6,7.9,12.4,100.0,113.8,95.0
2010-2011,PORTLAND TRAIL BLAZERS,2011-04-07,240,36,79,8,18,18,19,13,28,24,6,3,10,19,0.561,0.506,0.228,0.241,32.5,66.7,50.0,66.7,7.4,5.6,10.3,100.0,121.7,108.0
2010-2011,UTAH JAZZ,2011-04-07,240,31,74,6,20,19,22,14,27,19,4,6,12,19,0.52,0.459,0.27,0.297,33.3,67.5,50.0,61.3,5.0,9.8,12.5,100.0,108.0,121.7
2010-2011,WASHINGTON WIZARDS,2011-04-08,240,35,77,1,7,17,26,13,25,14,10,3,21,25,0.498,0.461,0.091,0.338,30.2,75.8,50.0,40.0,10.7,5.1,19.2,100.0,93.7,110.8
2010-2011,BOSTON CELTICS,2011-04-08,240,36,71,1,12,31,35,8,30,25,12,6,17,17,0.602,0.514,0.16899999999999998,0.493,24.2,69.8,50.0,69.4,12.8,8.6,16.4,100.0,110.8,93.7
2010-2011,CHICAGO BULLS,2011-04-08,240,39,80,4,16,11,15,7,34,30,10,8,14,15,0.537,0.513,0.2,0.188,18.9,79.1,51.3,76.9,10.9,11.9,13.9,100.0,101.2,89.2
2010-2011,CLEVELAND CAVALIERS,2011-04-08,240,36,82,2,15,8,11,9,30,14,7,3,16,19,0.472,0.451,0.183,0.134,20.9,81.1,48.8,38.9,7.6,4.7,15.6,100.0,89.2,101.2
2010-2011,LOS ANGELES CLIPPERS,2011-04-08,240,38,76,6,18,14,20,9,27,22,12,6,21,23,0.5660000000000001,0.539,0.237,0.263,25.0,64.3,46.2,57.9,12.5,8.6,19.8,100.0,100.0,111.5
2010-2011,DALLAS MAVERICKS,2011-04-08,240,43,85,4,15,17,28,15,27,25,13,4,17,19,0.55,0.529,0.17600000000000002,0.329,35.7,75.0,53.8,58.1,13.5,6.9,14.9,100.0,111.5,100.0
2010-2011,MILWAUKEE BUCKS,2011-04-08,240,41,89,3,18,15,17,10,22,18,8,3,9,23,0.518,0.478,0.202,0.191,22.7,59.5,39.5,43.9,8.8,4.3,8.5,100.0,109.8,120.8
2010-2011,DETROIT PISTONS,2011-04-08,240,40,80,2,11,28,31,15,34,21,3,4,14,14,0.5870000000000001,0.513,0.138,0.388,40.5,77.3,60.5,52.5,3.3,5.6,13.0,100.0,120.8,109.8
2010-2011,ATLANTA HAWKS,2011-04-08,240,36,76,5,13,25,36,9,27,11,6,4,12,21,0.555,0.507,0.171,0.474,20.9,64.3,42.4,30.6,6.4,5.5,11.6,100.0,109.2,122.0
2010-2011,INDIANA PACERS,2011-04-08,240,42,86,4,13,26,33,15,34,23,9,2,11,23,0.5670000000000001,0.512,0.151,0.384,35.7,79.1,57.6,54.8,9.6,3.2,9.9,100.0,122.0,109.2
2010-2011,SACRAMENTO KINGS,2011-04-08,240,40,95,3,18,13,18,16,33,18,4,4,16,26,0.466,0.4370000000000001,0.189,0.189,34.0,75.0,53.8,45.0,4.2,5.3,13.5,100.0,100.1,105.3
2010-2011,MEMPHIS GRIZZLIES,2011-04-08,240,38,84,1,8,24,35,11,31,21,8,11,8,17,0.508,0.458,0.095,0.417,25.0,66.0,46.2,55.3,8.3,14.3,7.4,100.0,105.3,100.1
2010-2011,CHARLOTTE BOBCATS,2011-04-08,240,41,86,5,16,16,21,11,22,17,10,4,10,25,0.541,0.506,0.18600000000000005,0.244,27.5,81.5,49.3,41.5,10.9,6.7,9.5,100.0,111.8,121.6
2010-2011,MIAMI HEAT,2011-04-08,240,39,69,3,9,31,35,5,29,26,7,4,16,20,0.664,0.5870000000000001,0.13,0.507,18.5,72.5,50.7,66.7,7.6,5.7,15.9,100.0,121.6,111.8
2010-2011,NEW YORK KNICKS,2011-04-08,240,43,87,15,36,15,19,11,37,27,10,4,16,18,0.608,0.58,0.414,0.218,25.6,86.0,55.8,62.8,10.2,6.3,14.4,100.0,118.3,94.8
2010-2011,NEW JERSEY NETS,2011-04-08,240,39,82,6,19,9,15,6,32,22,8,5,16,19,0.525,0.512,0.232,0.183,14.0,74.4,44.2,56.4,8.2,9.8,15.3,100.0,94.8,118.3
2010-2011,PHOENIX SUNS,2011-04-08,240,36,72,6,16,19,24,8,28,19,7,3,15,17,0.5870000000000001,0.542,0.222,0.333,21.1,80.0,49.3,52.8,7.7,4.5,15.4,100.0,107.2,120.5
2010-2011,NEW ORLEANS HORNETS,2011-04-08,240,45,81,8,15,11,18,7,30,31,10,5,12,18,0.613,0.605,0.185,0.222,20.0,78.9,50.7,68.9,11.1,8.9,11.9,100.0,120.5,107.2
2010-2011,DENVER NUGGETS,2011-04-08,240,31,77,5,18,22,30,17,23,15,6,3,18,19,0.493,0.435,0.234,0.39,38.6,54.8,46.5,48.4,7.0,4.8,16.6,100.0,103.3,120.7
2010-2011,OKLAHOMA CITY THUNDER,2011-04-08,240,38,82,7,19,21,29,19,27,23,11,4,12,24,0.5489999999999999,0.506,0.232,0.354,45.2,61.4,53.5,60.5,12.8,6.8,11.2,100.0,120.7,103.3
2010-2011,TORONTO RAPTORS,2011-04-08,240,34,73,5,14,20,23,9,32,22,8,5,18,25,0.5589999999999999,0.5,0.192,0.315,26.5,86.5,57.7,64.7,8.8,7.8,17.8,100.0,102.2,107.7
2010-2011,PHILADELPHIA 76ERS,2011-04-08,240,36,75,3,11,23,31,5,25,20,9,5,11,18,0.5529999999999999,0.5,0.147,0.413,13.5,73.5,42.3,55.6,9.9,8.5,11.0,100.0,107.7,102.2
2010-2011,LOS ANGELES LAKERS,2011-04-08,240,34,86,11,25,7,14,21,31,14,6,4,17,21,0.467,0.459,0.29100000000000004,0.163,38.2,81.6,55.9,41.2,6.9,7.1,15.6,100.0,99.4,107.5
2010-2011,PORTLAND TRAIL BLAZERS,2011-04-08,240,35,77,6,21,17,20,7,34,28,8,5,9,18,0.542,0.494,0.273,0.26,18.4,61.8,44.1,80.0,9.2,8.2,9.5,100.0,107.5,99.4
2010-2011,MINNESOTA TIMBERWOLVES,2011-04-09,240,39,85,11,32,17,20,7,31,22,5,6,15,24,0.565,0.524,0.376,0.235,15.9,72.1,43.7,56.4,4.9,12.0,13.8,100.0,104.8,128.6
2010-2011,DENVER NUGGETS,2011-04-09,240,46,88,19,38,19,34,12,37,35,8,1,13,19,0.631,0.631,0.4320000000000001,0.386,27.9,84.1,56.3,76.1,7.9,1.9,11.2,100.0,128.6,104.8
2010-2011,LOS ANGELES CLIPPERS,2011-04-09,240,33,95,7,18,5,10,17,28,18,9,5,9,16,0.392,0.384,0.189,0.105,28.8,63.6,43.7,54.5,10.3,8.8,8.3,100.0,89.5,113.6
2010-2011,HOUSTON ROCKETS,2011-04-09,240,38,81,10,24,13,18,16,42,29,5,11,14,17,0.557,0.531,0.29600000000000004,0.222,36.4,71.2,56.3,76.3,5.7,14.3,13.6,100.0,113.6,89.5
2010-2011,CLEVELAND CAVALIERS,2011-04-09,240,37,77,7,17,20,24,8,30,19,6,6,13,18,0.5770000000000001,0.526,0.221,0.312,21.6,83.3,52.1,51.4,6.6,10.3,12.9,100.0,110.9,118.5
2010-2011,MILWAUKEE BUCKS,2011-04-09,240,41,81,10,23,16,20,6,29,31,4,6,10,18,0.601,0.568,0.284,0.247,16.7,78.4,47.9,75.6,4.4,10.0,10.0,100.0,118.5,110.9
2010-2011,UTAH JAZZ,2011-04-09,240,43,80,4,12,12,18,10,23,27,7,3,13,23,0.58,0.563,0.15,0.225,29.4,71.9,50.0,62.8,8.0,5.9,12.9,100.0,117.3,127.6
2010-2011,SAN ANTONIO SPURS,2011-04-09,240,41,71,8,20,21,31,9,24,29,3,5,11,21,0.6559999999999999,0.634,0.282,0.4370000000000001,28.1,70.6,50.0,70.7,3.4,7.4,11.5,100.0,127.6,117.3
2010-2011,ATLANTA HAWKS,2011-04-09,240,33,76,5,9,12,14,7,26,20,5,7,20,20,0.505,0.467,0.118,0.184,17.5,63.4,40.7,60.6,5.4,8.6,19.6,100.0,89.5,124.0
2010-2011,WASHINGTON WIZARDS,2011-04-09,240,46,86,2,5,21,29,15,33,20,11,7,10,16,0.5820000000000001,0.547,0.058,0.337,36.6,82.5,59.3,43.5,11.9,10.4,9.2,100.0,124.0,89.5
2010-2011,DETROIT PISTONS,2011-04-10,240,45,81,8,19,14,19,11,28,32,9,4,13,19,0.627,0.605,0.235,0.235,34.4,77.8,57.4,71.1,10.1,6.7,12.7,100.0,125.3,113.0
2010-2011,CHARLOTTE BOBCATS,2011-04-10,240,42,78,8,18,9,20,8,21,29,4,5,13,16,0.5820000000000001,0.59,0.231,0.256,22.2,65.6,42.6,69.0,4.5,8.1,13.0,100.0,113.0,125.3
2010-2011,PHOENIX SUNS,2011-04-10,240,35,82,2,20,18,33,14,23,19,5,1,14,18,0.466,0.439,0.244,0.402,29.8,56.1,42.0,54.3,5.4,1.6,12.7,100.0,98.0,125.2
2010-2011,DALLAS MAVERICKS,2011-04-10,240,45,89,11,27,14,18,18,33,29,7,4,14,23,0.593,0.5670000000000001,0.303,0.202,43.9,70.2,58.0,64.4,7.6,6.5,12.6,100.0,125.2,98.0
2010-2011,SACRAMENTO KINGS,2011-04-10,240,37,82,6,18,24,30,15,37,23,7,2,21,19,0.546,0.488,0.22,0.366,38.5,66.1,54.7,62.2,7.2,2.5,18.1,100.0,107.6,106.6
2010-2011,GOLDEN STATE WARRIORS,2011-04-10,240,42,101,6,22,13,18,19,24,27,13,7,10,22,0.473,0.446,0.218,0.17800000000000002,33.9,61.5,45.3,64.3,13.5,10.9,8.4,100.0,106.6,107.6
2010-2011,NEW YORK KNICKS,2011-04-10,240,31,80,12,38,36,43,7,35,18,10,9,11,26,0.556,0.463,0.475,0.5379999999999999,16.3,74.5,46.7,58.1,10.0,12.2,10.0,100.0,109.7,108.7
2010-2011,INDIANA PACERS,2011-04-10,240,39,88,5,14,26,33,12,36,20,4,4,13,25,0.532,0.472,0.159,0.375,25.5,83.7,53.3,51.3,4.0,9.5,11.3,100.0,108.7,109.7
2010-2011,OKLAHOMA CITY THUNDER,2011-04-10,240,40,72,8,17,32,35,5,33,19,7,6,12,22,0.6859999999999999,0.611,0.236,0.486,17.2,76.7,52.8,47.5,7.6,9.1,12.1,100.0,130.7,115.5
2010-2011,LOS ANGELES LAKERS,2011-04-10,240,38,81,7,15,23,28,10,24,23,10,5,10,23,0.568,0.512,0.185,0.34600000000000003,23.3,82.8,47.2,60.5,10.9,9.1,9.7,100.0,115.5,130.7
2010-2011,NEW ORLEANS HORNETS,2011-04-10,240,33,80,8,17,15,25,11,23,24,9,4,14,25,0.489,0.463,0.213,0.313,23.9,79.3,45.3,72.7,9.9,7.1,13.3,100.0,98.2,122.5
2010-2011,MEMPHIS GRIZZLIES,2011-04-10,240,41,68,5,12,24,33,6,35,26,10,5,14,21,0.6729999999999999,0.64,0.17600000000000002,0.485,20.7,76.1,54.7,63.4,11.0,7.9,14.5,100.0,122.5,98.2
2010-2011,BOSTON CELTICS,2011-04-10,240,29,64,6,13,13,16,3,23,16,9,2,14,18,0.542,0.5,0.203,0.25,10.0,60.5,38.2,55.2,10.8,3.5,16.5,100.0,92.0,119.5
2010-2011,MIAMI HEAT,2011-04-10,240,38,75,6,18,18,26,15,27,24,9,4,17,17,0.578,0.547,0.24,0.34700000000000003,39.5,90.0,61.8,63.2,10.8,7.8,16.4,100.0,119.5,92.0
2010-2011,CHICAGO BULLS,2011-04-10,240,36,60,7,13,23,26,5,32,25,8,4,21,17,0.7140000000000001,0.6579999999999999,0.217,0.433,22.7,66.7,52.9,69.4,9.3,7.0,22.7,100.0,118.9,115.4
2010-2011,ORLANDO MAGIC,2011-04-10,240,35,81,12,24,17,21,16,17,22,11,4,13,19,0.5489999999999999,0.506,0.29600000000000004,0.259,33.3,77.3,47.1,62.9,12.8,8.5,12.6,100.0,115.4,118.9
2010-2011,NEW JERSEY NETS,2011-04-10,240,34,88,2,13,22,27,16,15,16,11,8,10,20,0.461,0.398,0.14800000000000002,0.307,34.8,50.0,40.8,47.1,12.6,11.4,9.1,100.0,105.7,113.7
2010-2011,TORONTO RAPTORS,2011-04-10,240,39,76,1,6,20,28,15,30,20,8,3,18,22,0.56,0.52,0.079,0.368,50.0,65.2,59.2,51.3,9.2,4.0,16.9,100.0,113.7,105.7
2010-2011,MIAMI HEAT,2011-04-11,240,36,69,6,17,20,24,10,28,24,5,3,17,19,0.616,0.565,0.246,0.348,33.3,65.1,52.1,66.7,5.8,4.2,17.6,100.0,114.6,105.2
2010-2011,ATLANTA HAWKS,2011-04-11,240,37,83,4,12,12,21,15,20,25,11,1,13,21,0.488,0.47,0.145,0.253,34.9,66.7,47.9,67.6,12.9,1.9,12.4,100.0,105.2,114.6
2010-2011,GOLDEN STATE WARRIORS,2011-04-11,240,40,90,13,25,18,21,9,28,20,5,6,11,24,0.5589999999999999,0.517,0.278,0.233,18.8,73.7,43.0,50.0,4.9,8.5,10.0,100.0,109.4,132.0
2010-2011,DENVER NUGGETS,2011-04-11,240,50,94,10,23,24,35,10,39,31,8,8,8,18,0.612,0.585,0.245,0.3720000000000001,26.3,81.3,57.0,62.0,7.9,12.3,6.8,100.0,132.0,109.4
2010-2011,CLEVELAND CAVALIERS,2011-04-11,240,39,84,6,19,26,34,9,25,28,9,3,6,25,0.556,0.5,0.226,0.405,21.4,67.6,43.0,71.8,9.9,4.6,5.7,100.0,120.9,111.0
2010-2011,DETROIT PISTONS,2011-04-11,240,38,74,4,9,21,28,12,33,22,3,7,16,27,0.585,0.541,0.122,0.378,32.4,78.6,57.0,57.9,3.3,10.8,15.6,100.0,111.0,120.9
2010-2011,DALLAS MAVERICKS,2011-04-11,265,38,83,4,17,18,20,6,43,21,9,5,20,20,0.534,0.482,0.205,0.241,14.6,71.7,48.5,55.3,8.8,7.2,17.9,100.0,95.7,88.8
2010-2011,HOUSTON ROCKETS,2011-04-11,265,35,96,8,27,13,16,17,35,24,11,1,17,19,0.442,0.406,0.281,0.16699999999999998,28.3,85.4,51.5,68.6,10.7,1.5,14.2,100.0,88.8,95.7
2010-2011,TORONTO RAPTORS,2011-04-11,240,30,81,3,12,23,31,18,32,16,8,2,20,21,0.454,0.389,0.14800000000000002,0.383,34.6,74.4,52.6,53.3,8.6,3.4,17.4,100.0,92.7,100.3
2010-2011,MILWAUKEE BUCKS,2011-04-11,240,32,76,3,17,26,30,11,34,20,10,6,15,20,0.521,0.441,0.224,0.395,25.6,65.4,47.4,62.5,10.8,8.7,14.4,100.0,100.3,92.7
2010-2011,CHARLOTTE BOBCATS,2011-04-11,240,45,79,4,13,11,16,9,21,27,3,5,8,15,0.61,0.595,0.165,0.203,29.0,75.0,50.8,60.0,3.7,7.2,8.5,100.0,128.2,125.8
2010-2011,NEW JERSEY NETS,2011-04-11,240,43,79,4,10,13,14,7,22,23,5,2,6,18,0.605,0.57,0.127,0.177,25.0,71.0,49.2,53.5,6.1,3.0,6.6,100.0,125.8,128.2
2010-2011,UTAH JAZZ,2011-04-11,240,37,67,6,16,10,15,3,29,25,6,8,14,18,0.611,0.597,0.239,0.224,9.4,69.0,43.2,67.6,7.2,12.7,16.0,100.0,108.3,93.9
2010-2011,NEW ORLEANS HORNETS,2011-04-11,240,28,74,4,11,18,26,13,29,16,11,1,13,17,0.456,0.405,0.149,0.35100000000000003,31.0,90.6,56.8,57.1,13.2,2.0,13.2,100.0,93.9,108.3
2010-2011,ORLANDO MAGIC,2011-04-11,240,35,80,11,25,14,21,19,37,24,9,5,16,13,0.532,0.506,0.313,0.263,45.2,82.2,64.4,68.6,10.6,7.7,15.2,100.0,111.7,100.0
2010-2011,PHILADELPHIA 76ERS,2011-04-11,240,35,82,5,17,10,11,8,23,22,11,3,10,14,0.489,0.457,0.207,0.134,17.8,54.8,35.6,62.9,12.9,5.5,10.3,100.0,100.0,111.7
2010-2011,MINNESOTA TIMBERWOLVES,2011-04-11,265,52,95,7,16,16,20,13,32,21,7,3,16,16,0.612,0.584,0.168,0.211,31.7,82.1,56.3,40.4,6.6,4.8,13.4,100.0,119.5,127.0
2010-2011,PHOENIX SUNS,2011-04-11,265,50,92,18,29,17,23,7,28,40,10,4,15,20,0.6609999999999999,0.6409999999999999,0.315,0.25,17.9,68.3,43.8,80.0,9.4,5.1,12.8,100.0,127.0,119.5
2010-2011,OKLAHOMA CITY THUNDER,2011-04-11,240,43,75,2,10,32,37,9,31,20,9,11,18,26,0.657,0.5870000000000001,0.133,0.493,27.3,66.0,50.0,46.5,9.3,16.9,16.5,100.0,124.3,116.0
2010-2011,SACRAMENTO KINGS,2011-04-11,240,35,85,4,20,38,42,16,24,21,15,2,11,25,0.541,0.435,0.235,0.494,34.0,72.7,50.0,60.0,15.5,3.1,9.6,100.0,116.0,124.3
2010-2011,BOSTON CELTICS,2011-04-11,265,32,84,2,7,28,34,13,36,20,10,10,18,25,0.475,0.393,0.083,0.405,26.5,78.3,51.6,62.5,9.8,12.5,15.4,100.0,92.3,93.2
2010-2011,WASHINGTON WIZARDS,2011-04-11,265,34,85,2,5,25,32,10,36,14,13,11,17,31,0.479,0.412,0.059,0.376,21.7,73.5,48.4,41.2,12.8,14.3,14.6,100.0,93.2,92.3
2010-2011,SAN ANTONIO SPURS,2011-04-12,240,31,88,9,25,22,24,11,31,18,5,2,9,23,0.472,0.403,0.284,0.273,22.4,81.6,48.3,58.1,5.4,3.3,8.4,100.0,99.7,109.3
2010-2011,LOS ANGELES LAKERS,2011-04-12,240,36,79,5,19,25,28,7,38,24,1,3,12,23,0.5579999999999999,0.487,0.241,0.354,18.4,77.6,51.7,66.7,1.1,4.8,11.6,100.0,109.3,99.7
2010-2011,CHICAGO BULLS,2011-04-12,240,36,83,7,20,24,27,12,39,20,6,4,13,18,0.5429999999999999,0.476,0.241,0.325,30.0,88.6,60.7,55.6,6.4,7.7,12.1,100.0,110.4,96.5
2010-2011,NEW YORK KNICKS,2011-04-12,240,34,83,8,31,14,17,5,28,19,10,5,11,20,0.4970000000000001,0.458,0.373,0.205,11.4,70.0,39.3,55.9,10.7,7.9,10.8,100.0,96.5,110.4
2010-2011,MEMPHIS GRIZZLIES,2011-04-12,240,36,79,6,12,11,18,15,27,16,3,2,15,23,0.512,0.494,0.152,0.228,37.5,65.9,51.9,44.4,3.6,3.2,14.7,100.0,106.5,122.1
2010-2011,PORTLAND TRAIL BLAZERS,2011-04-12,240,36,80,9,18,21,23,14,25,23,9,7,10,15,0.5660000000000001,0.506,0.225,0.28800000000000003,34.1,62.5,48.1,63.9,10.8,10.4,10.0,100.0,122.1,106.5
2010-2011,NEW YORK KNICKS,2011-04-13,240,39,85,7,23,17,21,12,25,22,8,5,16,16,0.541,0.5,0.271,0.247,25.5,83.3,48.1,56.4,8.2,7.4,14.5,100.0,104.4,114.6
2010-2011,BOSTON CELTICS,2011-04-13,240,48,85,8,17,8,13,5,35,19,9,1,15,21,0.617,0.612,0.2,0.153,16.7,74.5,51.9,39.6,9.2,1.6,14.2,100.0,114.6,104.4
2010-2011,ATLANTA HAWKS,2011-04-13,240,34,79,1,8,16,20,10,27,16,3,7,14,15,0.484,0.4370000000000001,0.101,0.253,25.0,79.4,50.0,47.1,3.4,10.0,13.8,100.0,97.4,110.0
2010-2011,CHARLOTTE BOBCATS,2011-04-13,240,40,80,3,10,13,16,7,30,27,7,7,8,16,0.551,0.519,0.125,0.2,20.6,75.0,50.0,67.5,8.0,9.9,8.4,100.0,110.0,97.4
2010-2011,NEW JERSEY NETS,2011-04-13,240,36,80,6,15,14,16,8,27,21,6,6,11,19,0.528,0.488,0.188,0.2,21.1,64.3,43.8,58.3,6.9,10.3,11.2,100.0,106.3,112.1
2010-2011,CHICAGO BULLS,2011-04-13,240,34,79,7,21,22,27,15,30,23,3,9,13,20,0.534,0.475,0.266,0.342,35.7,78.9,56.3,67.6,3.5,13.8,12.5,100.0,112.1,106.3
2010-2011,WASHINGTON WIZARDS,2011-04-13,240,39,90,4,12,11,15,17,27,24,11,10,16,25,0.481,0.456,0.133,0.16699999999999998,38.6,67.5,52.4,61.5,12.1,16.1,14.2,100.0,102.3,110.0
2010-2011,CLEVELAND CAVALIERS,2011-04-13,240,35,83,5,21,25,29,13,27,23,3,6,13,13,0.522,0.452,0.253,0.349,32.5,61.4,47.6,65.7,3.3,7.7,12.0,100.0,110.0,102.3
2010-2011,NEW ORLEANS HORNETS,2011-04-13,240,34,79,6,14,15,17,5,30,23,7,1,13,28,0.515,0.468,0.177,0.215,12.2,83.3,45.5,67.6,7.5,2.2,13.1,100.0,94.9,129.0
2010-2011,DALLAS MAVERICKS,2011-04-13,240,40,73,13,28,28,34,6,36,32,7,1,14,17,0.688,0.637,0.384,0.466,16.7,87.8,54.5,80.0,7.5,1.5,13.7,100.0,129.0,94.9
2010-2011,PORTLAND TRAIL BLAZERS,2011-04-13,240,28,83,11,26,19,25,17,31,18,6,1,19,15,0.457,0.404,0.313,0.301,34.7,77.5,53.9,64.3,6.4,1.5,16.8,100.0,92.4,118.1
2010-2011,GOLDEN STATE WARRIORS,2011-04-13,240,45,88,10,23,10,15,9,32,33,15,7,11,21,0.581,0.568,0.261,0.17,22.5,65.3,46.1,73.3,16.1,12.3,10.4,100.0,118.1,92.4
2010-2011,MEMPHIS GRIZZLIES,2011-04-13,240,36,84,7,15,24,28,13,26,25,8,4,21,24,0.535,0.47,0.179,0.333,34.2,68.4,51.3,69.4,8.2,6.1,17.9,100.0,105.7,112.9
2010-2011,LOS ANGELES CLIPPERS,2011-04-13,240,44,81,3,15,19,27,12,25,36,16,7,17,26,0.5920000000000001,0.562,0.185,0.333,31.6,65.8,48.7,81.8,16.4,10.1,15.5,100.0,112.9,105.7
2010-2011,HOUSTON ROCKETS,2011-04-13,240,42,84,12,31,25,32,12,36,32,5,3,15,18,0.617,0.5710000000000001,0.369,0.381,28.6,75.0,53.3,76.2,5.0,3.8,13.3,100.0,120.6,101.6
2010-2011,MINNESOTA TIMBERWOLVES,2011-04-13,240,41,92,4,13,16,21,12,30,20,9,2,15,22,0.504,0.467,0.141,0.228,25.0,71.4,46.7,48.8,9.0,3.8,12.9,100.0,101.6,120.6
2010-2011,MILWAUKEE BUCKS,2011-04-13,265,40,88,7,18,23,27,8,26,22,15,6,13,15,0.551,0.494,0.205,0.307,17.0,66.7,39.5,55.0,14.6,8.8,11.5,100.0,107.4,103.5
2010-2011,OKLAHOMA CITY THUNDER,2011-04-13,265,42,88,8,20,14,18,13,39,26,9,7,23,20,0.5529999999999999,0.523,0.227,0.205,33.3,83.0,60.5,61.9,8.8,10.0,19.3,100.0,103.5,107.4
2010-2011,INDIANA PACERS,2011-04-13,240,27,88,9,25,11,16,9,26,16,11,1,17,23,0.389,0.358,0.284,0.182,17.3,68.4,38.9,59.3,11.2,2.1,15.2,100.0,75.0,93.3
2010-2011,ORLANDO MAGIC,2011-04-13,240,32,73,8,26,20,25,12,43,17,8,4,28,18,0.5479999999999999,0.493,0.35600000000000004,0.342,31.6,82.7,61.1,53.1,8.1,6.3,25.0,100.0,93.3,75.0
2010-2011,DETROIT PISTONS,2011-04-13,240,37,76,6,17,24,31,4,37,26,5,5,11,17,0.58,0.526,0.224,0.408,11.4,80.4,50.6,70.3,5.3,7.5,10.9,100.0,110.0,105.7
2010-2011,PHILADELPHIA 76ERS,2011-04-13,240,39,91,8,24,14,16,9,31,27,6,6,8,22,0.51,0.473,0.264,0.17600000000000002,19.6,88.6,49.4,69.2,6.3,10.2,7.5,100.0,105.7,110.0
2010-2011,SAN ANTONIO SPURS,2011-04-13,240,35,82,5,21,28,37,12,39,19,2,4,8,25,0.524,0.457,0.256,0.451,27.3,73.6,52.6,54.3,2.2,5.5,7.5,100.0,111.3,114.5
2010-2011,PHOENIX SUNS,2011-04-13,240,37,92,8,19,24,29,14,32,23,3,3,6,28,0.506,0.446,0.207,0.315,26.4,72.7,47.4,62.2,3.2,4.9,5.4,100.0,114.5,111.3
2010-2011,LOS ANGELES LAKERS,2011-04-13,265,45,91,6,16,20,22,4,39,30,8,4,10,17,0.5760000000000001,0.527,0.17600000000000002,0.242,9.8,70.9,44.8,66.7,7.7,5.3,9.0,100.0,112.2,104.5
2010-2011,SACRAMENTO KINGS,2011-04-13,265,45,99,7,24,11,19,16,37,24,5,6,12,20,0.503,0.49,0.242,0.192,29.1,90.2,55.2,53.3,4.8,8.0,10.1,100.0,104.5,112.2
2010-2011,MIAMI HEAT,2011-04-13,240,37,81,13,26,10,14,13,27,20,6,1,14,18,0.556,0.537,0.321,0.173,36.1,73.0,54.8,54.1,7.2,1.8,13.8,100.0,115.6,94.2
