Season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
2009-2010,INDIANA PACERS,2009-10-30,240,29,79,4,23,21,26,12,27,16,4,9,14,31,0.459,0.392,0.29100000000000004,0.329,27.3,67.5,46.4,55.2,4.5,14.5,13.4,100.0,93.4,108.1
2009-2010,DALLAS MAVERICKS,2009-10-30,240,32,77,5,15,25,32,13,33,19,6,3,17,21,0.516,0.448,0.195,0.416,32.5,71.7,53.5,59.4,6.6,5.2,15.7,100.0,103.3,87.9
2009-2010,LOS ANGELES LAKERS,2009-10-30,240,32,81,7,23,9,14,13,27,19,7,1,19,29,0.459,0.438,0.284,0.173,28.3,67.5,46.5,59.4,7.7,1.6,17.9,100.0,87.9,103.3
2009-2010,TORONTO RAPTORS,2009-10-30,240,39,88,7,22,22,28,15,21,20,7,5,14,29,0.5329999999999999,0.483,0.25,0.318,35.7,53.8,44.4,51.3,7.5,6.8,12.2,100.0,114.0,122.5
2009-2010,MEMPHIS GRIZZLIES,2009-10-30,240,42,82,3,9,28,35,18,27,24,11,5,17,22,0.59,0.53,0.11,0.4270000000000001,46.2,64.3,55.6,57.1,11.7,7.6,14.9,100.0,122.5,114.0
2009-2010,CLEVELAND CAVALIERS,2009-10-30,240,40,84,10,18,14,20,10,33,24,11,5,11,21,0.56,0.536,0.214,0.238,23.8,68.8,47.8,60.0,11.9,6.9,10.6,100.0,112.5,94.1
2009-2010,MINNESOTA TIMBERWOLVES,2009-10-30,240,36,86,3,14,12,17,15,32,18,6,3,17,15,0.465,0.436,0.163,0.198,31.3,76.2,52.2,50.0,6.5,4.5,15.4,100.0,94.1,112.5
2009-2010,ORLANDO MAGIC,2009-10-30,240,37,75,6,21,15,25,9,39,21,1,5,14,18,0.552,0.5329999999999999,0.28,0.333,22.0,84.8,55.2,56.8,1.1,7.6,14.0,100.0,106.2,95.0
2009-2010,NEW JERSEY NETS,2009-10-30,240,31,81,5,15,18,25,7,32,16,8,5,6,20,0.462,0.414,0.185,0.309,15.2,78.0,44.8,51.6,8.9,9.3,6.1,100.0,95.0,106.2
2009-2010,SACRAMENTO KINGS,2009-10-30,240,36,96,7,24,13,20,21,31,21,7,3,10,24,0.439,0.411,0.25,0.208,38.9,75.6,54.7,58.3,8.0,5.3,8.7,100.0,104.9,110.6
2009-2010,NEW ORLEANS HORNETS,2009-10-30,240,33,73,5,16,26,32,10,33,16,6,9,11,21,0.557,0.486,0.219,0.438,24.4,61.1,45.3,48.5,6.8,12.5,11.2,100.0,110.6,104.9
2009-2010,MILWAUKEE BUCKS,2009-10-30,240,34,85,7,23,11,19,12,32,17,7,2,20,27,0.461,0.441,0.271,0.224,23.5,84.2,49.4,50.0,7.1,3.8,17.6,100.0,87.8,101.1
2009-2010,PHILADELPHIA 76ERS,2009-10-30,240,32,70,6,18,29,34,6,39,18,12,7,19,22,0.583,0.5,0.257,0.486,15.8,76.5,50.6,56.3,12.2,11.3,18.3,100.0,101.1,87.8
2009-2010,GOLDEN STATE WARRIORS,2009-10-30,240,36,85,6,13,23,28,9,29,16,7,3,22,30,0.519,0.459,0.153,0.329,19.1,76.3,44.7,44.4,6.4,4.8,18.4,100.0,92.3,112.4
2009-2010,PHOENIX SUNS,2009-10-30,240,45,84,12,22,21,34,9,38,30,7,7,23,25,0.621,0.607,0.262,0.405,23.7,80.9,55.3,66.7,6.4,9.7,18.9,100.0,112.4,92.3
2009-2010,LOS ANGELES CLIPPERS,2009-10-30,240,34,74,6,13,24,34,3,32,18,7,10,9,21,0.551,0.5,0.17600000000000002,0.459,7.7,72.7,42.2,52.9,7.4,12.3,9.2,100.0,103.1,116.7
2009-2010,UTAH JAZZ,2009-10-30,240,45,90,2,9,19,25,12,36,26,3,5,10,25,0.55,0.511,0.1,0.278,27.3,92.3,57.8,57.8,3.2,8.2,9.0,100.0,116.7,103.1
2009-2010,CHARLOTTE BOBCATS,2009-10-31,240,29,68,6,13,15,20,10,23,19,6,2,17,13,0.514,0.471,0.191,0.294,27.0,82.1,50.8,65.5,7.4,4.3,18.1,100.0,97.9,111.6
2009-2010,CLEVELAND CAVALIERS,2009-10-31,240,36,62,9,16,9,14,5,27,22,9,9,17,20,0.66,0.653,0.258,0.226,17.9,73.0,49.2,61.1,11.2,16.4,20.0,100.0,111.6,97.9
2009-2010,PORTLAND TRAIL BLAZERS,2009-10-31,240,38,74,6,18,25,31,12,25,19,5,8,15,24,0.61,0.5539999999999999,0.243,0.419,37.5,67.6,53.6,50.0,5.7,14.5,14.6,100.0,121.7,126.3
2009-2010,HOUSTON ROCKETS,2009-10-31,240,40,79,12,24,19,26,12,20,19,6,1,13,24,0.614,0.5820000000000001,0.304,0.329,32.4,62.5,46.4,47.5,6.8,1.8,12.6,100.0,126.3,121.7
2009-2010,DALLAS MAVERICKS,2009-10-31,240,35,84,3,14,20,23,9,35,25,11,8,11,16,0.494,0.435,0.16699999999999998,0.274,20.9,81.4,51.2,71.4,11.8,13.8,10.5,100.0,100.1,90.4
2009-2010,LOS ANGELES CLIPPERS,2009-10-31,240,32,75,6,17,14,18,8,34,23,4,5,19,24,0.507,0.467,0.227,0.24,18.6,79.1,48.8,71.9,4.3,7.1,18.6,100.0,90.4,100.1
2009-2010,DETROIT PISTONS,2009-10-31,240,31,71,4,16,19,25,11,26,17,6,3,20,28,0.518,0.465,0.225,0.35200000000000004,27.5,61.9,45.1,54.8,6.8,5.1,19.6,100.0,96.8,109.3
2009-2010,MILWAUKEE BUCKS,2009-10-31,240,32,78,8,19,24,33,16,29,18,10,4,14,29,0.519,0.462,0.244,0.423,38.1,72.5,54.9,56.3,11.4,7.3,13.1,100.0,109.3,96.8
2009-2010,PHILADELPHIA 76ERS,2009-10-31,265,51,84,3,8,36,42,10,39,20,8,3,16,26,0.688,0.625,0.095,0.5,33.3,78.0,61.3,39.2,7.4,5.1,13.5,100.0,130.5,117.5
2009-2010,NEW YORK KNICKS,2009-10-31,265,47,100,14,41,19,24,11,20,27,9,5,14,33,0.574,0.54,0.41,0.24,22.0,66.7,38.8,57.4,8.3,6.6,11.2,100.0,117.5,130.5
2009-2010,SACRAMENTO KINGS,2009-10-31,240,33,74,6,17,22,33,14,23,16,9,3,18,22,0.531,0.486,0.23,0.446,32.6,76.7,50.7,48.5,9.8,5.2,16.9,100.0,102.3,123.0
2009-2010,SAN ANTONIO SPURS,2009-10-31,240,43,74,8,16,19,24,7,29,20,10,7,17,23,0.6679999999999999,0.635,0.21600000000000005,0.324,23.3,67.4,49.3,46.5,10.9,12.3,16.7,100.0,123.0,102.3
2009-2010,NEW JERSEY NETS,2009-10-31,240,37,80,5,9,25,32,12,20,19,5,2,11,19,0.5529999999999999,0.494,0.113,0.4,30.0,71.4,47.1,51.4,5.5,3.1,10.5,100.0,114.9,135.9
2009-2010,WASHINGTON WIZARDS,2009-10-31,240,48,78,9,14,18,23,8,28,28,6,2,13,22,0.698,0.6729999999999999,0.179,0.295,28.6,70.0,52.9,58.3,6.6,2.8,12.9,100.0,135.9,114.9
2009-2010,NEW ORLEANS HORNETS,2009-11-01,240,34,81,13,28,6,8,5,28,22,8,4,16,24,0.515,0.5,0.34600000000000003,0.099,13.5,87.5,47.8,64.7,8.6,6.6,15.9,100.0,93.9,104.7
2009-2010,BOSTON CELTICS,2009-11-01,240,41,76,6,15,9,14,4,32,27,6,2,15,17,0.59,0.579,0.197,0.184,12.5,86.5,52.2,65.9,6.5,3.8,15.4,100.0,104.7,93.9
2009-2010,MEMPHIS GRIZZLIES,2009-11-01,240,48,83,8,18,19,29,8,31,27,7,8,20,33,0.642,0.627,0.217,0.349,26.7,77.5,55.7,56.3,6.8,11.8,17.3,100.0,118.7,128.3
2009-2010,DENVER NUGGETS,2009-11-01,240,47,85,9,17,30,37,9,22,36,9,6,12,23,0.657,0.606,0.2,0.435,22.5,73.3,44.3,76.6,8.7,9.2,10.6,100.0,128.3,118.7
2009-2010,ATLANTA HAWKS,2009-11-01,240,40,89,7,23,23,26,14,26,21,8,3,19,21,0.5479999999999999,0.489,0.258,0.292,31.1,70.3,48.8,52.5,8.0,4.2,15.9,100.0,109.4,117.4
2009-2010,LOS ANGELES LAKERS,2009-11-01,240,46,87,5,15,21,25,11,31,26,14,6,15,20,0.602,0.557,0.172,0.287,29.7,68.9,51.2,56.5,13.9,9.1,13.3,100.0,117.4,109.4
2009-2010,CHICAGO BULLS,2009-11-01,240,36,88,2,12,13,17,13,27,13,8,5,13,17,0.456,0.42,0.136,0.193,28.9,77.1,50.0,36.1,8.8,8.8,12.0,100.0,95.3,104.0
2009-2010,MIAMI HEAT,2009-11-01,240,35,72,4,15,21,25,8,32,15,6,8,18,15,0.5720000000000001,0.514,0.208,0.34700000000000003,22.9,71.1,50.0,42.9,6.6,10.5,17.8,100.0,104.0,95.3
2009-2010,PORTLAND TRAIL BLAZERS,2009-11-01,240,28,69,8,21,19,25,10,30,16,9,4,14,26,0.519,0.464,0.304,0.362,28.6,68.2,50.6,57.1,11.0,7.1,14.9,100.0,101.5,90.5
2009-2010,OKLAHOMA CITY THUNDER,2009-11-01,240,24,70,3,14,23,32,14,25,6,5,7,16,25,0.44,0.364,0.2,0.457,31.8,71.4,49.4,25.0,6.1,14.6,16.0,100.0,90.5,101.5
2009-2010,MINNESOTA TIMBERWOLVES,2009-11-01,240,45,97,5,11,17,23,16,30,24,11,1,10,24,0.523,0.49,0.113,0.237,34.8,71.4,52.3,53.3,11.3,1.8,8.5,100.0,115.3,123.5
2009-2010,PHOENIX SUNS,2009-11-01,240,41,82,14,26,24,30,12,30,22,6,5,16,17,0.63,0.585,0.317,0.366,28.6,65.2,47.7,53.7,6.2,5.8,14.4,100.0,123.5,115.3
2009-2010,ORLANDO MAGIC,2009-11-01,240,36,82,17,32,36,41,14,23,24,11,5,9,23,0.625,0.5429999999999999,0.39,0.5,32.6,71.9,49.3,66.7,12.0,8.8,8.3,100.0,136.5,126.7
2009-2010,TORONTO RAPTORS,2009-11-01,240,40,74,10,17,26,35,9,29,19,2,6,14,28,0.649,0.608,0.23,0.473,28.1,67.4,50.7,47.5,2.2,12.0,13.5,100.0,126.7,136.5
2009-2010,NEW JERSEY NETS,2009-11-02,240,25,67,3,10,15,18,8,25,11,8,10,25,25,0.454,0.396,0.149,0.269,20.0,56.8,39.3,44.0,9.2,16.9,25.0,100.0,78.1,90.7
2009-2010,CHARLOTTE BOBCATS,2009-11-02,240,24,74,1,15,30,35,19,32,12,14,6,19,22,0.442,0.331,0.203,0.473,43.2,80.0,60.7,50.0,16.1,10.5,17.5,100.0,90.7,78.1
2009-2010,MINNESOTA TIMBERWOLVES,2009-11-02,240,37,88,2,6,14,16,14,26,21,10,6,12,25,0.473,0.4320000000000001,0.068,0.182,29.8,63.4,45.5,56.8,11.2,10.5,11.2,100.0,100.5,103.8
2009-2010,LOS ANGELES CLIPPERS,2009-11-02,240,32,75,4,18,25,32,15,33,23,8,10,18,15,0.522,0.453,0.24,0.4270000000000001,36.6,70.2,54.5,71.9,8.9,12.2,16.8,100.0,103.8,100.5
2009-2010,NEW ORLEANS HORNETS,2009-11-02,240,42,86,10,26,17,19,7,33,24,3,4,11,21,0.588,0.547,0.302,0.221,17.9,73.3,47.6,57.1,3.1,5.7,10.4,100.0,113.8,119.9
2009-2010,NEW YORK KNICKS,2009-11-02,240,43,93,7,23,24,28,12,32,24,6,3,9,20,0.555,0.5,0.247,0.301,26.7,82.1,52.4,55.8,6.2,5.0,7.9,100.0,119.9,113.8
2009-2010,MEMPHIS GRIZZLIES,2009-11-02,265,45,99,5,9,21,27,20,37,17,6,4,21,27,0.523,0.48,0.091,0.273,40.0,78.7,58.8,37.8,5.5,5.9,15.9,100.0,106.8,117.0
2009-2010,SACRAMENTO KINGS,2009-11-02,265,45,93,14,25,23,36,10,30,26,8,10,13,22,0.583,0.5589999999999999,0.269,0.387,21.3,60.0,41.2,57.8,7.4,11.1,10.7,100.0,117.0,106.8
2009-2010,HOUSTON ROCKETS,2009-11-02,240,42,84,10,19,19,26,15,31,29,9,4,14,27,0.5920000000000001,0.56,0.226,0.31,33.3,79.5,54.8,69.0,9.6,6.7,12.8,100.0,119.9,101.9
2009-2010,UTAH JAZZ,2009-11-02,240,32,71,3,11,29,34,8,30,18,8,7,19,26,0.5579999999999999,0.472,0.155,0.479,20.5,66.7,45.2,56.3,8.5,10.8,18.1,100.0,101.9,119.9
2009-2010,MILWAUKEE BUCKS,2009-11-03,240,36,91,4,20,5,10,10,34,20,8,5,11,23,0.425,0.418,0.22,0.11,20.4,70.8,45.4,55.6,8.7,7.9,10.3,100.0,87.9,90.0
2009-2010,CHICAGO BULLS,2009-11-03,240,29,74,5,11,20,31,14,39,18,7,12,18,18,0.474,0.426,0.149,0.419,29.2,79.6,54.6,62.1,7.6,16.9,17.0,100.0,90.0,87.9
2009-2010,WASHINGTON WIZARDS,2009-11-03,240,27,69,4,14,32,41,12,36,12,4,5,13,27,0.517,0.42,0.203,0.594,29.3,73.5,53.3,44.4,4.6,8.3,13.0,100.0,102.9,116.7
2009-2010,CLEVELAND CAVALIERS,2009-11-03,240,36,86,11,26,19,27,13,29,25,8,3,7,25,0.521,0.483,0.302,0.314,26.5,70.7,46.7,69.4,9.2,5.5,6.7,100.0,116.7,102.9
2009-2010,UTAH JAZZ,2009-11-03,240,34,82,4,11,13,20,8,29,21,10,7,14,24,0.468,0.439,0.134,0.244,18.6,65.9,42.5,61.8,10.8,10.3,13.4,100.0,91.6,103.4
2009-2010,DALLAS MAVERICKS,2009-11-03,240,34,86,7,18,21,23,15,35,18,8,12,15,17,0.499,0.436,0.209,0.267,34.1,81.4,57.5,52.9,8.6,16.9,13.5,100.0,103.4,91.6
2009-2010,ORLANDO MAGIC,2009-11-03,240,29,79,10,35,12,16,10,32,18,6,6,15,30,0.465,0.43,0.443,0.203,22.2,78.0,48.8,62.1,6.9,9.1,14.8,100.0,91.9,97.6
2009-2010,DETROIT PISTONS,2009-11-03,240,27,72,0,6,31,38,9,35,8,7,4,9,17,0.479,0.375,0.083,0.528,22.0,77.8,51.2,29.6,8.0,9.1,9.2,100.0,97.6,91.9
2009-2010,DENVER NUGGETS,2009-11-03,240,35,82,8,15,33,41,16,40,18,8,7,18,19,0.555,0.476,0.183,0.5,34.0,75.5,56.0,51.4,8.0,10.1,15.2,100.0,111.3,93.3
2009-2010,INDIANA PACERS,2009-11-03,240,36,91,3,22,18,24,13,31,13,12,10,14,28,0.458,0.412,0.242,0.264,24.5,66.0,44.0,36.1,12.0,14.9,12.1,100.0,93.3,111.3
2009-2010,PHOENIX SUNS,2009-11-03,240,39,77,9,23,17,27,6,37,21,5,11,14,16,0.585,0.565,0.299,0.35100000000000003,16.7,75.5,50.6,53.8,5.4,16.7,13.6,100.0,111.4,102.9
2009-2010,MIAMI HEAT,2009-11-03,240,36,90,9,24,15,17,12,30,22,8,2,9,23,0.4920000000000001,0.45,0.267,0.189,24.5,83.3,49.4,61.1,8.6,3.7,8.5,100.0,102.9,111.4
2009-2010,LOS ANGELES LAKERS,2009-11-03,265,38,73,5,11,20,28,7,29,19,16,2,25,27,0.5920000000000001,0.555,0.151,0.384,22.6,69.0,49.3,50.0,15.9,3.1,22.7,100.0,100.6,97.6
2009-2010,OKLAHOMA CITY THUNDER,2009-11-03,265,38,88,6,23,16,19,13,24,23,14,7,21,23,0.509,0.466,0.261,0.21600000000000005,31.0,77.4,50.7,60.5,13.9,11.3,17.9,100.0,97.6,100.6
2009-2010,BOSTON CELTICS,2009-11-03,240,41,72,14,20,9,14,7,32,27,10,4,17,21,0.672,0.667,0.278,0.194,23.3,74.4,53.4,65.9,11.3,6.3,17.9,100.0,118.2,83.3
2009-2010,PHILADELPHIA 76ERS,2009-11-03,240,29,80,1,16,15,22,11,23,15,7,3,16,16,0.413,0.369,0.2,0.275,25.6,76.7,46.6,51.7,7.9,5.8,15.1,100.0,83.3,118.2
2009-2010,ATLANTA HAWKS,2009-11-03,240,37,80,5,15,18,22,11,35,21,4,7,11,15,0.541,0.494,0.188,0.275,29.7,77.8,56.1,56.8,4.6,10.9,10.9,100.0,111.6,104.7
2009-2010,PORTLAND TRAIL BLAZERS,2009-11-03,240,36,85,6,21,13,16,10,26,22,7,4,8,20,0.494,0.459,0.247,0.188,22.2,70.3,43.9,61.1,8.1,6.2,8.0,100.0,104.7,111.6
2009-2010,MEMPHIS GRIZZLIES,2009-11-04,240,39,80,3,9,24,36,13,33,24,8,4,17,20,0.5479999999999999,0.506,0.113,0.45,31.7,82.5,56.8,61.5,8.1,5.3,15.1,100.0,106.7,114.8
2009-2010,GOLDEN STATE WARRIORS,2009-11-04,240,47,87,7,12,12,17,7,28,29,10,4,13,28,0.598,0.58,0.138,0.195,17.5,68.3,43.2,61.7,10.2,5.6,12.1,100.0,114.8,106.7
2009-2010,LOS ANGELES LAKERS,2009-11-04,265,39,93,5,15,20,28,17,31,16,11,4,9,20,0.489,0.446,0.161,0.301,31.5,64.6,47.1,41.0,11.5,6.5,7.9,100.0,107.4,106.4
2009-2010,HOUSTON ROCKETS,2009-11-04,265,39,86,7,24,17,24,17,37,19,2,3,19,25,0.528,0.494,0.279,0.279,35.4,68.5,52.9,48.7,2.1,3.8,16.4,100.0,106.4,107.4
2009-2010,BOSTON CELTICS,2009-11-04,240,37,83,5,19,13,19,8,28,23,9,6,9,13,0.504,0.476,0.229,0.229,19.0,82.4,47.4,62.2,10.0,9.4,9.0,100.0,102.1,99.9
2009-2010,MINNESOTA TIMBERWOLVES,2009-11-04,240,39,75,2,11,10,12,6,34,22,5,2,17,18,0.561,0.5329999999999999,0.147,0.16,17.6,81.0,52.6,56.4,5.5,3.1,17.5,100.0,99.9,102.1
2009-2010,DENVER NUGGETS,2009-11-04,240,44,83,10,18,24,31,9,37,25,12,5,14,21,0.631,0.59,0.217,0.373,22.5,68.5,48.9,56.8,12.2,6.5,12.7,100.0,123.9,95.4
2009-2010,NEW JERSEY NETS,2009-11-04,240,35,92,2,15,22,28,17,31,12,7,2,13,20,0.451,0.391,0.163,0.304,31.5,77.5,51.1,34.3,7.1,3.1,11.1,100.0,95.4,123.9
2009-2010,DALLAS MAVERICKS,2009-11-04,265,39,85,11,26,18,24,12,28,19,4,6,17,25,0.56,0.524,0.306,0.282,28.6,66.7,47.6,48.7,4.1,8.3,15.1,100.0,110.9,118.2
2009-2010,NEW ORLEANS HORNETS,2009-11-04,265,46,92,8,20,14,17,14,30,24,11,5,13,26,0.573,0.5429999999999999,0.217,0.185,33.3,71.4,52.4,52.2,11.4,8.5,11.6,100.0,118.2,110.9
2009-2010,INDIANA PACERS,2009-11-04,240,38,82,5,21,20,28,13,39,15,9,8,21,20,0.535,0.494,0.256,0.341,27.7,75.0,52.5,39.5,9.1,13.3,18.2,100.0,101.8,89.7
2009-2010,NEW YORK KNICKS,2009-11-04,240,34,86,7,26,14,18,13,34,20,8,7,18,23,0.474,0.436,0.302,0.209,25.0,72.3,47.5,58.8,8.1,11.5,16.1,100.0,89.7,101.8
2009-2010,PHOENIX SUNS,2009-11-04,240,40,88,7,22,13,20,16,28,21,5,0,18,21,0.517,0.494,0.25,0.227,32.7,66.7,48.4,52.5,5.1,0.0,15.7,100.0,102.6,125.2
2009-2010,ORLANDO MAGIC,2009-11-04,240,46,88,12,23,18,24,14,33,26,8,3,15,17,0.619,0.591,0.261,0.273,33.3,67.3,51.6,56.5,8.2,4.5,13.2,100.0,125.2,102.6
2009-2010,ATLANTA HAWKS,2009-11-04,240,46,85,6,16,15,19,12,35,17,2,10,16,20,0.605,0.5760000000000001,0.188,0.224,33.3,64.8,52.2,37.0,2.1,12.3,14.6,100.0,120.6,112.1
2009-2010,SACRAMENTO KINGS,2009-11-04,240,40,96,5,15,20,27,19,24,18,11,2,7,19,0.487,0.443,0.156,0.281,35.2,66.7,47.8,45.0,11.7,2.9,6.1,100.0,112.1,120.6
2009-2010,DETROIT PISTONS,2009-11-04,240,37,83,8,17,17,25,11,34,17,3,5,11,30,0.527,0.494,0.205,0.301,26.2,70.8,50.0,45.9,3.4,9.6,10.5,100.0,110.9,123.3
2009-2010,TORONTO RAPTORS,2009-11-04,240,33,76,8,24,36,47,14,31,20,7,7,6,20,0.569,0.487,0.316,0.618,29.2,73.8,50.0,60.6,7.8,10.6,5.8,100.0,123.3,110.9
2009-2010,MIAMI HEAT,2009-11-04,240,35,72,8,14,15,19,8,30,19,3,5,17,25,0.579,0.542,0.194,0.264,22.2,69.8,48.1,54.3,3.4,7.6,17.5,100.0,105.4,100.8
2009-2010,WASHINGTON WIZARDS,2009-11-04,240,31,82,5,16,22,28,13,28,15,7,5,12,18,0.472,0.409,0.195,0.341,30.2,77.8,51.9,48.4,7.9,8.6,11.3,100.0,100.8,105.4
2009-2010,CHICAGO BULLS,2009-11-05,240,36,88,3,10,11,14,6,37,23,8,4,6,15,0.457,0.426,0.114,0.159,13.0,80.4,46.7,63.9,8.7,6.3,6.0,100.0,93.8,92.7
2009-2010,CLEVELAND CAVALIERS,2009-11-05,240,33,81,7,18,12,20,9,40,21,4,8,12,17,0.473,0.451,0.222,0.247,19.6,87.0,53.3,63.6,4.4,10.3,11.8,100.0,92.7,93.8
2009-2010,SAN ANTONIO SPURS,2009-11-05,240,35,81,6,16,23,31,16,20,14,4,6,11,24,0.523,0.469,0.198,0.383,37.2,58.8,46.8,40.0,4.6,7.9,10.4,100.0,113.9,130.0
2009-2010,UTAH JAZZ,2009-11-05,240,44,83,1,7,24,30,14,27,23,9,5,10,25,0.5870000000000001,0.536,0.084,0.361,41.2,62.8,53.2,52.3,10.4,7.7,9.4,100.0,130.0,113.9
2009-2010,PHOENIX SUNS,2009-11-06,240,37,74,13,24,23,30,7,32,26,7,3,15,21,0.631,0.588,0.324,0.405,18.9,72.7,48.1,70.3,7.5,4.3,14.7,100.0,117.4,109.9
2009-2010,BOSTON CELTICS,2009-11-06,240,45,87,4,18,9,18,12,30,30,9,7,12,22,0.5429999999999999,0.54,0.207,0.207,27.3,81.1,51.9,66.7,9.6,14.0,11.2,100.0,109.9,117.4
2009-2010,ATLANTA HAWKS,2009-11-06,240,33,83,2,16,15,23,7,28,10,7,11,7,20,0.446,0.41,0.193,0.277,13.7,70.0,38.5,30.3,7.7,16.9,7.0,100.0,90.7,112.6
2009-2010,CHARLOTTE BOBCATS,2009-11-06,240,39,83,11,18,14,18,12,44,24,2,7,15,22,0.5660000000000001,0.536,0.217,0.217,30.0,86.3,61.5,61.5,2.2,10.4,14.2,100.0,112.6,90.7
2009-2010,LOS ANGELES CLIPPERS,2009-11-06,240,44,76,6,13,24,32,7,37,28,11,9,16,29,0.655,0.618,0.171,0.421,21.2,71.2,51.8,63.6,11.2,14.5,15.1,100.0,119.9,91.5
2009-2010,GOLDEN STATE WARRIORS,2009-11-06,240,29,84,7,22,25,33,15,26,18,7,2,19,27,0.457,0.387,0.262,0.393,28.8,78.8,48.2,62.1,7.1,3.2,16.2,100.0,91.5,119.9
2009-2010,OKLAHOMA CITY THUNDER,2009-11-06,240,40,92,2,8,12,17,11,29,15,8,8,13,19,0.472,0.446,0.087,0.185,25.6,78.4,50.0,37.5,8.3,12.9,11.6,100.0,98.0,109.5
2009-2010,HOUSTON ROCKETS,2009-11-06,240,42,78,6,16,15,19,8,32,26,6,10,17,17,0.608,0.5770000000000001,0.205,0.244,21.6,74.4,50.0,61.9,6.3,11.9,16.4,100.0,109.5,98.0
2009-2010,WASHINGTON WIZARDS,2009-11-06,240,33,84,5,16,15,26,15,32,16,4,8,19,23,0.451,0.423,0.19,0.31,28.8,69.6,48.0,48.5,4.2,12.9,16.6,100.0,89.8,106.6
2009-2010,INDIANA PACERS,2009-11-06,240,34,85,7,23,27,36,14,37,19,12,10,11,23,0.506,0.441,0.271,0.424,30.4,71.2,52.0,55.9,12.5,14.7,9.8,100.0,106.6,89.8
2009-2010,MEMPHIS GRIZZLIES,2009-11-06,240,36,79,4,7,22,29,13,24,13,4,4,11,18,0.534,0.481,0.08900000000000001,0.3670000000000001,29.5,57.1,43.0,36.1,4.6,5.1,10.7,100.0,112.7,131.1
2009-2010,LOS ANGELES LAKERS,2009-11-06,240,48,95,9,17,9,11,18,31,35,5,6,8,23,0.5710000000000001,0.5529999999999999,0.179,0.116,42.9,70.5,57.0,72.9,5.8,8.3,7.4,100.0,131.1,112.7
2009-2010,DENVER NUGGETS,2009-11-06,240,34,72,2,13,18,24,8,26,10,10,2,19,23,0.5329999999999999,0.486,0.181,0.333,22.9,65.0,45.3,29.4,11.2,3.4,18.7,100.0,98.5,107.5
2009-2010,MIAMI HEAT,2009-11-06,240,37,75,6,17,16,24,14,27,16,7,5,17,22,0.561,0.5329999999999999,0.227,0.32,35.0,77.1,54.7,43.2,7.8,8.5,16.6,100.0,107.5,98.5
2009-2010,MILWAUKEE BUCKS,2009-11-06,240,34,82,7,20,12,18,17,34,20,10,2,19,20,0.484,0.457,0.244,0.22,36.2,81.0,57.3,58.8,11.0,3.3,17.4,100.0,95.5,79.0
2009-2010,MINNESOTA TIMBERWOLVES,2009-11-06,240,29,74,4,14,10,17,8,30,11,8,6,21,23,0.442,0.419,0.189,0.23,19.0,63.8,42.7,37.9,8.8,9.7,20.5,100.0,79.0,95.5
2009-2010,TORONTO RAPTORS,2009-11-06,240,39,77,14,29,15,23,9,30,23,6,4,10,25,0.614,0.597,0.377,0.299,25.7,78.9,53.4,59.0,6.9,7.3,10.3,100.0,123.3,103.7
2009-2010,NEW ORLEANS HORNETS,2009-11-06,240,36,75,6,20,12,19,8,26,24,6,1,14,21,0.54,0.52,0.267,0.253,21.1,74.3,46.6,66.7,6.9,2.1,14.4,100.0,103.7,123.3
2009-2010,CLEVELAND CAVALIERS,2009-11-06,240,38,71,7,17,17,26,9,37,21,9,3,21,12,0.607,0.585,0.239,0.366,25.0,90.2,59.7,55.3,9.4,5.7,20.3,100.0,104.9,95.5
2009-2010,NEW YORK KNICKS,2009-11-06,240,36,81,8,28,11,12,4,27,20,11,3,16,20,0.527,0.494,0.34600000000000003,0.14800000000000002,9.8,75.0,40.3,55.6,11.5,5.6,15.6,100.0,95.5,104.9
2009-2010,DETROIT PISTONS,2009-11-06,240,38,74,4,11,23,37,7,27,13,8,3,11,31,0.57,0.541,0.149,0.5,20.0,75.0,47.9,34.2,8.8,6.3,10.9,100.0,112.9,120.6
2009-2010,ORLANDO MAGIC,2009-11-06,240,36,76,8,28,30,35,9,28,19,3,5,11,27,0.602,0.526,0.368,0.461,25.0,80.0,52.1,52.8,3.3,7.9,10.7,100.0,120.6,112.9
2009-2010,NEW JERSEY NETS,2009-11-06,240,39,83,4,14,12,19,12,29,25,6,4,13,24,0.514,0.494,0.16899999999999998,0.229,27.9,74.4,50.0,64.1,6.8,7.1,12.5,100.0,105.9,109.2
2009-2010,PHILADELPHIA 76ERS,2009-11-06,240,36,72,8,16,17,25,10,31,24,7,7,15,15,0.584,0.556,0.222,0.34700000000000003,25.6,72.1,50.0,66.7,7.9,10.1,15.3,100.0,109.2,105.9
2009-2010,SAN ANTONIO SPURS,2009-11-06,240,30,79,4,21,20,26,9,28,16,8,2,9,27,0.464,0.405,0.266,0.329,19.6,71.8,43.5,53.3,9.2,3.5,9.1,100.0,96.8,110.7
