Season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
2016-2017,UTAH JAZZ,2017-03-06,240,33,81,10,27,12,15,12,34,16,10,2,19,17,0.502,0.469,0.33299999999999996,0.185,26.1,72.3,49.5,48.5,10.6,3.9,17.8,100,93.7,88.4
2016-2017,LOS ANGELES LAKERS,2017-03-07,240,42,90,11,30,16,22,11,33,25,9,3,11,20,0.557,0.528,0.33299999999999996,0.244,23.9,84.6,51.8,59.5,9.2,5.8,9.9,100,113.3,124.6
2016-2017,DALLAS MAVERICKS,2017-03-07,240,45,83,17,31,15,19,6,35,25,5,5,14,17,0.6679999999999999,0.645,0.373,0.22899999999999998,15.4,76.1,48.2,55.6,5.1,8.3,13.3,100,124.6,113.3
2016-2017,PORTLAND TRAIL BLAZERS,2017-03-07,240,47,85,11,23,21,27,12,24,24,7,5,11,23,0.65,0.618,0.271,0.318,30.8,66.7,48.0,51.1,7.2,8.3,10.2,100,130.1,125.0
2016-2017,OKLAHOMA CITY THUNDER,2017-03-07,240,44,85,10,25,23,30,12,27,16,4,1,17,25,0.616,0.5760000000000001,0.294,0.353,33.3,69.2,52.0,36.4,4.1,1.6,14.8,100,125.0,130.1
2016-2017,WASHINGTON WIZARDS,2017-03-07,240,41,90,7,18,42,53,9,35,19,15,4,11,21,0.578,0.494,0.2,0.589,18.4,79.5,47.3,46.3,13.4,6.6,8.8,100,117.4,113.8
2016-2017,PHOENIX SUNS,2017-03-07,240,44,88,13,27,26,33,9,40,23,5,8,19,32,0.619,0.574,0.307,0.375,20.5,81.6,52.7,52.3,4.5,11.1,15.6,100,113.8,117.4
2016-2017,BROOKLYN NETS,2017-03-08,240,37,80,11,33,20,25,5,35,28,7,11,22,25,0.5770000000000001,0.531,0.413,0.313,12.2,76.1,46.0,75.7,6.5,14.7,19.5,100,97.5,102.1
2016-2017,ATLANTA HAWKS,2017-03-08,240,41,95,4,20,24,32,11,36,19,12,7,15,22,0.504,0.45299999999999996,0.21100000000000002,0.337,23.9,87.8,54.0,46.3,11.1,14.9,12.1,100,102.1,97.5
2016-2017,WASHINGTON WIZARDS,2017-03-08,240,50,88,11,26,12,19,8,35,31,10,0,11,16,0.638,0.631,0.295,0.21600000000000003,21.6,77.8,52.4,62.0,10.1,0.0,10.2,100,124.3,114.2
2016-2017,DENVER NUGGETS,2017-03-08,240,46,87,13,28,8,17,10,29,31,6,2,16,16,0.598,0.603,0.322,0.195,22.2,78.4,47.6,67.4,6.1,3.2,14.5,100,114.2,124.3
2016-2017,BOSTON CELTICS,2017-03-08,240,37,84,10,29,15,19,9,36,28,12,1,12,10,0.536,0.5,0.345,0.226,20.9,75.0,49.5,75.7,13.0,1.9,11.5,100,107.0,92.9
2016-2017,GOLDEN STATE WARRIORS,2017-03-08,240,37,84,6,30,6,9,12,34,23,8,12,17,20,0.489,0.47600000000000003,0.35700000000000004,0.107,25.0,79.1,50.5,62.2,8.6,21.8,16.2,100,92.9,107.0
2016-2017,UTAH JAZZ,2017-03-08,240,41,76,12,31,21,24,10,35,21,2,4,16,23,0.664,0.618,0.408,0.316,32.3,77.8,59.2,51.2,2.2,8.5,15.6,100,126.3,118.6
2016-2017,HOUSTON ROCKETS,2017-03-08,240,35,79,8,32,30,40,10,21,22,9,4,8,20,0.5589999999999999,0.494,0.405,0.506,22.2,67.7,40.8,62.9,9.9,8.9,7.6,100,118.6,126.3
2016-2017,DETROIT PISTONS,2017-03-08,240,39,89,7,26,13,22,11,34,20,4,4,10,18,0.49700000000000005,0.478,0.292,0.247,22.9,79.1,49.5,51.3,4.3,6.2,9.2,100,105.2,123.5
2016-2017,INDIANA PACERS,2017-03-08,240,44,88,11,23,16,19,9,37,27,3,2,5,18,0.597,0.563,0.261,0.21600000000000003,20.9,77.1,50.5,61.4,3.2,3.2,4.9,100,123.5,105.2
2016-2017,CHARLOTTE HORNETS,2017-03-08,240,37,80,7,21,20,21,6,33,14,7,8,12,17,0.5660000000000001,0.506,0.263,0.263,15.4,71.7,45.9,37.8,7.6,18.2,11.9,100,108.9,116.5
2016-2017,MIAMI HEAT,2017-03-08,240,37,85,17,41,17,24,13,33,22,8,7,12,18,0.565,0.535,0.48200000000000004,0.282,28.3,84.6,54.1,59.5,8.6,11.9,11.2,100,116.5,108.9
2016-2017,NEW YORK KNICKS,2017-03-08,240,39,84,7,21,8,12,10,33,22,4,6,15,20,0.521,0.506,0.25,0.14300000000000002,22.7,73.3,48.3,56.4,4.3,10.0,14.4,100,101.0,113.0
2016-2017,MILWAUKEE BUCKS,2017-03-08,240,37,86,8,26,22,28,12,34,26,9,4,8,13,0.529,0.47700000000000004,0.302,0.326,26.7,77.3,51.7,70.3,9.8,6.3,7.5,100,113.0,101.0
2016-2017,LOS ANGELES CLIPPERS,2017-03-08,240,35,83,9,24,12,18,10,26,18,9,3,16,18,0.5,0.47600000000000003,0.289,0.217,21.7,65.0,41.9,51.4,9.8,4.5,15.0,100,98.6,116.0
2016-2017,MINNESOTA TIMBERWOLVES,2017-03-08,240,42,86,5,20,18,20,14,36,26,10,4,12,23,0.564,0.517,0.233,0.233,35.0,78.3,58.1,61.9,10.8,6.8,11.2,100,116.0,98.6
2016-2017,TORONTO RAPTORS,2017-03-08,240,36,76,8,21,14,23,8,34,21,6,6,11,18,0.546,0.526,0.276,0.303,20.0,81.0,51.2,58.3,6.8,11.8,11.3,100,105.9,98.0
2016-2017,NEW ORLEANS PELICANS,2017-03-08,240,34,80,9,29,10,13,8,32,22,6,3,14,20,0.507,0.48100000000000004,0.363,0.163,19.0,80.0,48.8,64.7,6.8,5.5,14.0,100,98.0,105.9
2016-2017,CHICAGO BULLS,2017-03-08,240,36,81,12,28,7,11,9,35,24,3,4,16,16,0.53,0.519,0.34600000000000003,0.136,21.4,70.0,47.8,66.7,3.3,6.3,15.7,100,100.7,108.4
2016-2017,ORLANDO MAGIC,2017-03-08,240,37,89,7,25,17,21,15,33,21,10,4,9,17,0.499,0.455,0.281,0.23600000000000002,30.0,78.6,52.2,56.8,11.1,7.5,8.4,100,108.4,100.7
2016-2017,SACRAMENTO KINGS,2017-03-08,240,42,86,7,19,13,16,5,37,20,7,3,13,22,0.5589999999999999,0.529,0.221,0.18600000000000003,11.9,86.0,49.4,47.6,7.1,5.5,12.3,100,105.1,115.2
2016-2017,SAN ANTONIO SPURS,2017-03-08,240,42,84,14,29,16,21,6,37,33,9,5,12,15,0.611,0.583,0.345,0.25,14.0,88.1,50.6,78.6,9.1,7.5,11.4,100,115.2,105.1
2016-2017,CLEVELAND CAVALIERS,2017-03-09,240,39,84,11,39,12,19,8,34,24,4,1,9,17,0.547,0.53,0.46399999999999997,0.226,19.0,75.6,48.3,61.5,4.4,1.6,8.9,100,111.2,116.7
2016-2017,DETROIT PISTONS,2017-03-09,240,41,88,9,26,15,19,11,34,22,6,1,7,15,0.55,0.517,0.295,0.21600000000000003,24.4,81.0,51.7,53.7,6.6,2.2,6.8,100,116.7,111.2
2016-2017,LOS ANGELES CLIPPERS,2017-03-09,240,40,78,11,30,23,28,7,40,24,2,4,14,18,0.631,0.583,0.385,0.359,20.0,87.0,58.0,60.0,2.1,6.3,13.4,100,120.3,103.5
2016-2017,MEMPHIS GRIZZLIES,2017-03-09,240,37,83,7,20,17,22,6,28,26,6,2,9,22,0.529,0.488,0.24100000000000002,0.265,13.0,80.0,42.0,70.3,6.3,4.2,8.9,100,103.5,120.3
2016-2017,SAN ANTONIO SPURS,2017-03-09,240,35,84,6,19,16,20,13,28,15,8,8,15,16,0.496,0.452,0.226,0.23800000000000002,28.3,65.1,46.1,42.9,8.8,11.6,13.9,100,100.7,111.7
2016-2017,OKLAHOMA CITY THUNDER,2017-03-09,240,41,89,6,20,14,21,15,33,23,10,3,11,22,0.519,0.494,0.225,0.23600000000000002,34.9,71.7,53.9,56.1,10.9,4.6,10.1,100,111.7,100.7
2016-2017,LOS ANGELES LAKERS,2017-03-09,240,47,98,12,27,16,24,14,28,21,11,7,9,20,0.562,0.541,0.276,0.245,28.0,60.9,43.8,44.7,11.0,9.7,7.7,100,121.5,109.6
2016-2017,PHOENIX SUNS,2017-03-09,240,42,91,6,19,20,25,18,36,20,7,10,19,24,0.539,0.495,0.209,0.275,39.1,72.0,56.3,47.6,7.0,14.1,15.7,100,109.6,121.5
2016-2017,PHILADELPHIA 76ERS,2017-03-09,265,41,94,11,29,15,20,12,32,18,10,3,16,29,0.525,0.495,0.309,0.213,23.5,66.7,44.4,43.9,9.6,4.5,13.5,100,104.0,109.8
2016-2017,PORTLAND TRAIL BLAZERS,2017-03-09,265,40,88,6,21,28,33,16,39,25,8,12,19,22,0.556,0.489,0.239,0.375,33.3,76.5,55.6,62.5,7.7,18.5,15.6,100,109.8,104.0
2016-2017,TORONTO RAPTORS,2017-03-10,240,37,92,4,25,21,27,16,30,19,17,5,11,28,0.47700000000000004,0.424,0.272,0.293,30.2,78.9,50.5,51.4,17.4,9.4,9.6,100,101.3,107.4
2016-2017,ATLANTA HAWKS,2017-03-10,240,39,75,8,22,19,29,8,37,24,8,6,21,20,0.598,0.573,0.293,0.387,21.1,69.8,49.5,61.5,8.2,9.0,19.3,100,107.4,101.3
2016-2017,HOUSTON ROCKETS,2017-03-10,240,37,89,15,47,26,32,11,43,26,11,4,17,15,0.5579999999999999,0.5,0.528,0.36,22.4,79.6,52.4,70.3,10.3,6.8,14.2,100,107.5,87.8
2016-2017,CHICAGO BULLS,2017-03-10,240,38,98,9,39,9,12,11,38,24,9,4,18,21,0.455,0.434,0.39799999999999996,0.122,20.4,77.6,47.6,63.2,8.4,9.5,14.8,100,87.8,107.5
2016-2017,ORLANDO MAGIC,2017-03-10,240,31,76,5,27,14,22,8,23,19,4,2,10,24,0.473,0.441,0.355,0.289,17.8,79.3,41.9,61.3,4.6,3.4,10.5,100,93.6,139.8
2016-2017,CHARLOTTE HORNETS,2017-03-10,240,47,79,10,21,17,20,6,37,34,6,5,7,17,0.6890000000000001,0.6579999999999999,0.266,0.253,20.7,82.2,58.1,72.3,6.9,10.2,7.4,100,139.8,93.6
2016-2017,BROOKLYN NETS,2017-03-10,240,34,78,9,31,19,23,4,31,23,9,2,12,28,0.545,0.494,0.397,0.295,9.1,81.6,42.7,67.6,9.5,4.4,12.0,100,100.9,110.4
2016-2017,DALLAS MAVERICKS,2017-03-10,240,33,78,14,33,25,28,7,40,16,5,0,15,18,0.581,0.513,0.423,0.359,18.4,90.9,57.3,48.5,5.3,0.0,14.2,100,110.4,100.9
2016-2017,BOSTON CELTICS,2017-03-10,240,34,81,12,33,19,23,9,25,19,11,2,18,23,0.5429999999999999,0.494,0.40700000000000003,0.284,18.8,69.4,40.5,55.9,11.1,3.7,16.5,100,100.3,120.5
2016-2017,DENVER NUGGETS,2017-03-10,240,45,85,12,31,17,22,11,39,24,11,4,18,18,0.628,0.6,0.365,0.259,30.6,81.3,59.5,53.3,11.1,8.3,16.0,100,120.5,100.3
2016-2017,INDIANA PACERS,2017-03-10,240,33,75,2,18,17,22,8,28,15,14,3,18,24,0.502,0.45299999999999996,0.24,0.293,21.6,84.8,51.4,45.5,15.3,6.4,17.5,100,92.9,108.2
2016-2017,MILWAUKEE BUCKS,2017-03-10,240,33,64,7,17,26,30,5,29,17,13,6,20,21,0.6409999999999999,0.57,0.266,0.469,15.2,78.4,48.6,51.5,14.2,10.5,20.6,100,108.2,92.9
2016-2017,GOLDEN STATE WARRIORS,2017-03-10,240,41,88,7,24,13,17,12,31,25,9,5,12,21,0.534,0.506,0.273,0.193,27.3,68.9,48.3,61.0,9.6,6.8,11.2,100,109.3,110.4
2016-2017,MINNESOTA TIMBERWOLVES,2017-03-10,240,39,88,4,14,21,27,14,32,21,6,3,11,18,0.516,0.466,0.159,0.307,31.1,72.7,51.7,53.8,6.4,4.7,9.9,100,110.4,109.3
2016-2017,WASHINGTON WIZARDS,2017-03-10,265,52,104,9,26,17,19,12,40,29,7,5,9,22,0.578,0.5429999999999999,0.25,0.183,27.3,83.3,56.5,55.8,6.7,7.2,7.4,100,123.8,116.2
2016-2017,SACRAMENTO KINGS,2017-03-10,265,44,92,12,23,22,28,8,32,27,5,1,10,21,0.585,0.5429999999999999,0.25,0.304,16.7,72.7,43.5,61.4,4.8,1.3,8.7,100,116.2,123.8
2016-2017,NEW ORLEANS PELICANS,2017-03-11,265,50,99,14,34,11,16,9,38,33,4,4,10,16,0.589,0.5760000000000001,0.34299999999999997,0.162,18.8,77.6,48.5,66.0,3.8,7.1,8.6,100,118.4,115.6
2016-2017,CHARLOTTE HORNETS,2017-03-11,265,46,102,13,46,17,20,11,39,32,5,1,9,14,0.551,0.515,0.451,0.196,22.4,81.3,51.5,69.6,4.7,1.5,7.5,100,115.6,118.4
2016-2017,PHOENIX SUNS,2017-03-11,240,38,83,6,21,18,20,5,35,18,5,7,11,24,0.545,0.494,0.253,0.24100000000000002,11.6,77.8,45.5,47.4,5.4,14.6,10.7,100,107.0,104.9
2016-2017,DALLAS MAVERICKS,2017-03-11,240,28,74,9,26,33,36,10,38,17,2,4,13,17,0.545,0.439,0.35100000000000003,0.486,22.2,88.4,54.5,60.7,2.1,6.5,12.6,100,104.9,107.0
2016-2017,NEW YORK KNICKS,2017-03-11,240,36,82,13,30,7,11,8,36,26,4,7,18,18,0.53,0.518,0.366,0.134,17.8,72.0,46.3,72.2,4.2,10.1,17.2,100,96.2,117.1
2016-2017,DETROIT PISTONS,2017-03-11,240,46,96,9,27,11,19,14,37,27,14,6,7,15,0.537,0.526,0.281,0.198,28.0,82.2,53.7,58.7,14.6,11.5,6.3,100,117.1,96.2
2016-2017,PHILADELPHIA 76ERS,2017-03-11,240,40,84,10,30,10,14,7,34,28,11,1,16,23,0.555,0.536,0.35700000000000004,0.16699999999999998,17.5,81.0,50.0,70.0,11.3,1.8,15.1,100,102.8,115.1
2016-2017,LOS ANGELES CLIPPERS,2017-03-11,240,40,81,8,25,24,29,8,33,25,13,3,13,13,0.597,0.5429999999999999,0.309,0.358,19.0,82.5,50.0,62.5,13.4,5.6,12.2,100,115.1,102.8
2016-2017,ATLANTA HAWKS,2017-03-11,240,36,72,15,30,20,26,6,40,22,9,6,18,23,0.6409999999999999,0.604,0.41700000000000004,0.361,17.6,75.5,52.9,61.1,9.4,9.8,17.7,100,112.0,94.2
2016-2017,MEMPHIS GRIZZLIES,2017-03-11,240,34,90,5,29,17,23,13,28,22,11,3,13,21,0.449,0.406,0.322,0.256,24.5,82.4,47.1,64.7,11.5,7.1,11.5,100,94.2,112.0
2016-2017,TORONTO RAPTORS,2017-03-11,240,33,88,2,15,21,25,16,32,7,6,5,12,20,0.449,0.386,0.17,0.284,33.3,91.4,57.8,21.2,6.5,11.4,10.8,100,96.6,112.9
2016-2017,MIAMI HEAT,2017-03-11,240,35,72,11,28,23,33,3,32,21,8,10,12,19,0.601,0.563,0.389,0.45799999999999996,8.6,66.7,42.2,60.0,8.7,13.7,12.2,100,112.9,96.6
2016-2017,MINNESOTA TIMBERWOLVES,2017-03-11,240,37,81,5,13,16,21,11,27,21,4,4,12,22,0.526,0.488,0.16,0.259,27.5,71.1,48.7,56.8,4.6,6.7,11.7,100,109.6,117.7
2016-2017,MILWAUKEE BUCKS,2017-03-11,240,37,80,8,20,20,23,11,29,19,5,6,9,23,0.5660000000000001,0.513,0.25,0.28800000000000003,28.9,72.5,51.3,51.4,5.8,8.8,9.1,100,117.7,109.6
2016-2017,UTAH JAZZ,2017-03-11,240,36,75,9,20,23,28,7,29,15,9,2,12,17,0.596,0.54,0.267,0.373,18.4,70.7,45.6,41.7,9.7,3.2,12.1,100,112.6,121.3
2016-2017,OKLAHOMA CITY THUNDER,2017-03-11,240,43,86,8,23,18,24,12,31,23,7,7,12,20,0.58,0.547,0.267,0.27899999999999997,29.3,81.6,54.4,53.5,7.6,12.7,11.1,100,121.3,112.6
2016-2017,CLEVELAND CAVALIERS,2017-03-11,240,43,86,15,39,15,25,9,43,30,1,6,9,18,0.598,0.5870000000000001,0.45299999999999996,0.29100000000000004,19.1,75.4,50.0,69.8,1.0,8.0,8.5,100,120.1,107.7
2016-2017,ORLANDO MAGIC,2017-03-11,240,38,96,4,21,24,28,14,38,17,6,1,5,21,0.48,0.41700000000000004,0.21899999999999997,0.292,24.6,80.9,50.0,44.7,6.2,2.1,4.4,100,107.7,120.1
2016-2017,WASHINGTON WIZARDS,2017-03-11,265,47,90,12,25,19,28,9,37,27,5,4,11,20,0.611,0.589,0.278,0.311,20.0,84.1,51.7,57.4,4.8,6.5,9.7,100,119.3,118.3
2016-2017,PORTLAND TRAIL BLAZERS,2017-03-11,265,48,94,16,32,12,16,7,36,26,4,5,14,19,0.614,0.596,0.34,0.17,15.9,80.0,48.3,54.2,3.8,7.7,12.2,100,118.3,119.3
2016-2017,DENVER NUGGETS,2017-03-11,240,40,85,9,34,16,18,9,35,21,8,8,9,16,0.565,0.524,0.4,0.212,22.5,77.8,51.8,52.5,8.8,13.6,8.8,100,115.7,101.4
2016-2017,SACRAMENTO KINGS,2017-03-11,240,36,82,8,23,12,20,10,31,24,4,2,12,15,0.507,0.488,0.28,0.244,22.2,77.5,48.2,66.7,4.4,3.9,11.7,100,101.4,115.7
2016-2017,GOLDEN STATE WARRIORS,2017-03-11,240,33,92,5,17,14,23,20,29,19,10,4,15,16,0.41600000000000004,0.386,0.185,0.25,33.9,80.6,51.6,57.6,10.6,8.0,12.8,100,89.8,113.0
2016-2017,SAN ANTONIO SPURS,2017-03-11,240,40,77,12,27,15,18,7,39,27,6,7,18,18,0.63,0.597,0.35100000000000003,0.23399999999999999,19.4,66.1,48.4,67.5,6.3,9.3,17.5,100,113.0,89.8
2016-2017,CHICAGO BULLS,2017-03-12,240,33,87,7,25,7,9,12,28,18,13,3,17,10,0.44,0.42,0.287,0.10300000000000001,23.5,70.0,44.0,54.5,13.8,6.1,15.7,100,85.2,106.5
2016-2017,BOSTON CELTICS,2017-03-12,240,40,86,16,37,4,4,12,39,22,14,5,21,14,0.57,0.5579999999999999,0.43,0.047,30.0,76.5,56.0,55.0,14.9,8.1,19.3,100,106.5,85.2
2016-2017,NEW YORK KNICKS,2017-03-12,240,39,94,8,23,26,32,11,32,22,5,8,9,20,0.518,0.457,0.245,0.34,20.8,71.1,43.9,56.4,5.0,16.3,7.7,100,112.2,120.2
2016-2017,BROOKLYN NETS,2017-03-12,240,40,87,19,38,21,29,13,42,23,7,3,12,23,0.601,0.569,0.43700000000000006,0.33299999999999996,28.9,79.2,56.1,57.5,7.0,4.2,10.7,100,120.2,112.2
2016-2017,CLEVELAND CAVALIERS,2017-03-12,240,42,80,17,43,11,13,4,34,24,3,7,15,23,0.653,0.631,0.5379999999999999,0.163,11.1,63.0,42.2,57.1,3.2,13.7,14.9,100,119.7,125.1
2016-2017,HOUSTON ROCKETS,2017-03-12,240,41,96,16,45,19,28,20,32,25,10,4,6,17,0.54,0.51,0.469,0.292,37.0,88.9,57.8,61.0,10.7,10.8,5.2,100,125.1,119.7
2016-2017,MIAMI HEAT,2017-03-12,240,39,94,9,32,11,16,19,35,18,4,4,8,22,0.485,0.46299999999999997,0.34,0.17,35.2,76.1,54.0,46.2,4.5,6.0,7.3,100,109.2,113.7
2016-2017,INDIANA PACERS,2017-03-12,240,35,82,5,15,27,32,11,35,12,2,4,9,15,0.531,0.457,0.183,0.39,23.9,64.8,46.0,34.3,2.2,6.5,8.6,100,113.7,109.2
2016-2017,PHILADELPHIA 76ERS,2017-03-12,240,41,79,10,24,26,32,4,30,28,8,4,16,24,0.634,0.5820000000000001,0.304,0.405,10.8,81.1,45.9,68.3,7.7,5.9,14.7,100,113.1,111.2
2016-2017,LOS ANGELES LAKERS,2017-03-12,240,44,88,4,20,24,28,7,33,24,10,10,15,21,0.578,0.523,0.22699999999999998,0.318,18.9,89.2,54.1,54.5,9.6,18.2,13.0,100,111.2,113.1
2016-2017,PORTLAND TRAIL BLAZERS,2017-03-12,240,43,86,7,22,17,25,9,40,14,7,5,14,24,0.5670000000000001,0.541,0.256,0.29100000000000004,20.5,87.0,54.4,32.6,6.9,6.3,12.6,100,108.2,99.3
2016-2017,PHOENIX SUNS,2017-03-12,240,41,93,5,14,14,20,6,35,20,5,3,9,21,0.496,0.46799999999999997,0.151,0.215,13.0,79.5,45.6,48.8,4.9,4.7,8.1,100,99.3,108.2
2016-2017,CHICAGO BULLS,2017-03-13,240,41,92,14,40,19,22,12,38,29,6,5,10,20,0.565,0.522,0.435,0.239,26.7,77.6,53.2,70.7,6.3,7.8,9.0,100,120.5,114.2
2016-2017,CHARLOTTE HORNETS,2017-03-13,240,43,93,7,29,16,19,11,33,25,4,3,6,18,0.5379999999999999,0.5,0.312,0.204,22.4,73.3,46.8,58.1,4.2,5.8,5.6,100,114.2,120.5
2016-2017,LOS ANGELES LAKERS,2017-03-13,240,42,97,6,20,11,19,16,30,17,10,3,16,21,0.479,0.46399999999999997,0.20600000000000002,0.196,30.8,83.3,52.3,40.5,9.8,6.5,13.2,100,98.8,126.1
2016-2017,DENVER NUGGETS,2017-03-13,240,45,84,17,38,22,25,6,36,36,9,7,15,18,0.679,0.637,0.452,0.298,16.7,69.2,47.7,80.0,8.8,9.1,13.6,100,126.1,98.8
2016-2017,MILWAUKEE BUCKS,2017-03-13,240,31,67,14,26,17,20,8,24,21,6,5,16,21,0.613,0.5670000000000001,0.38799999999999996,0.299,23.5,68.6,46.4,67.7,7.1,9.6,17.4,100,109.8,133.4
2016-2017,MEMPHIS GRIZZLIES,2017-03-13,240,41,79,14,27,17,23,11,26,30,11,0,12,20,0.634,0.608,0.342,0.29100000000000004,31.4,76.5,53.6,73.2,13.0,0.0,11.9,100,133.4,109.8
2016-2017,WASHINGTON WIZARDS,2017-03-13,240,36,84,7,26,25,31,8,30,15,10,2,15,25,0.5329999999999999,0.47,0.31,0.369,17.4,78.9,45.2,41.7,9.9,3.1,13.3,100,102.4,117.2
2016-2017,MINNESOTA TIMBERWOLVES,2017-03-13,240,45,86,10,21,19,22,8,38,27,8,7,15,24,0.622,0.581,0.244,0.256,21.1,82.6,54.8,60.0,7.9,12.1,13.6,100,117.2,102.4
2016-2017,ORLANDO MAGIC,2017-03-13,240,45,98,13,34,12,12,9,35,32,10,4,12,18,0.557,0.526,0.34700000000000003,0.122,18.8,94.6,51.8,71.1,9.6,7.7,10.4,100,110.9,115.7
2016-2017,SACRAMENTO KINGS,2017-03-13,240,44,82,16,30,16,21,2,39,24,8,6,15,14,0.6579999999999999,0.634,0.366,0.256,5.4,81.3,48.2,54.5,7.7,9.4,14.1,100,115.7,110.9
2016-2017,ATLANTA HAWKS,2017-03-13,240,37,81,6,22,19,30,6,30,27,13,3,16,20,0.525,0.494,0.272,0.37,14.0,81.1,45.0,73.0,12.8,6.4,14.5,100,97.7,105.6
2016-2017,SAN ANTONIO SPURS,2017-03-13,240,39,81,16,34,13,17,7,37,31,6,9,21,22,0.605,0.58,0.42,0.21,18.9,86.0,55.0,79.5,5.9,15.3,19.2,100,105.6,97.7
2016-2017,DALLAS MAVERICKS,2017-03-13,240,31,85,7,25,9,13,7,27,21,4,6,7,19,0.43,0.406,0.294,0.153,13.2,75.0,38.2,67.7,4.6,11.3,7.2,100,88.7,113.8
2016-2017,TORONTO RAPTORS,2017-03-13,240,37,78,9,25,17,18,9,46,19,7,6,12,16,0.5820000000000001,0.532,0.321,0.231,25.0,86.8,61.8,51.4,8.0,10.0,12.3,100,113.8,88.7
2016-2017,LOS ANGELES CLIPPERS,2017-03-13,240,39,78,12,30,18,23,3,25,16,4,2,6,22,0.613,0.5770000000000001,0.385,0.295,8.1,75.8,40.0,41.0,4.6,3.5,6.4,100,124.1,131.0
2016-2017,UTAH JAZZ,2017-03-13,240,41,78,14,21,18,22,8,34,22,1,3,7,22,0.65,0.615,0.26899999999999996,0.282,24.2,91.9,60.0,53.7,1.1,6.3,7.4,100,131.0,124.1
2016-2017,OKLAHOMA CITY THUNDER,2017-03-14,240,44,89,10,22,24,34,13,31,30,13,6,13,27,0.5870000000000001,0.551,0.247,0.382,31.7,88.6,57.9,68.2,13.2,12.8,11.1,100,124.1,105.8
2016-2017,BROOKLYN NETS,2017-03-14,240,33,71,12,24,26,30,4,28,20,6,6,18,23,0.618,0.5489999999999999,0.33799999999999997,0.423,11.4,68.3,42.1,60.6,6.1,9.0,17.6,100,105.8,124.1
2016-2017,DETROIT PISTONS,2017-03-14,240,37,99,4,19,18,19,16,29,20,6,1,8,19,0.447,0.39399999999999996,0.192,0.192,29.6,90.6,52.3,54.1,6.4,2.1,6.9,100,102.7,136.9
2016-2017,CLEVELAND CAVALIERS,2017-03-14,240,46,77,19,30,17,23,3,38,29,4,3,9,18,0.735,0.721,0.39,0.299,9.4,70.4,47.7,63.0,4.3,3.8,9.4,100,136.9,102.7
2016-2017,PHILADELPHIA 76ERS,2017-03-14,240,39,89,8,27,18,27,13,39,28,10,10,21,26,0.515,0.483,0.303,0.303,30.2,75.0,54.7,71.8,9.5,17.9,17.2,100,99.2,101.1
2016-2017,GOLDEN STATE WARRIORS,2017-03-14,240,32,88,14,32,28,35,13,30,24,12,11,18,24,0.513,0.44299999999999995,0.364,0.39799999999999996,25.0,69.8,45.3,75.0,11.4,17.7,14.8,100,101.1,99.2
2016-2017,PORTLAND TRAIL BLAZERS,2017-03-14,240,23,76,11,32,20,26,8,40,13,3,1,16,20,0.44,0.375,0.42100000000000004,0.342,15.1,90.9,49.5,56.5,3.2,1.7,15.5,100,82.5,107.1
2016-2017,NEW ORLEANS PELICANS,2017-03-14,240,38,80,6,21,18,30,4,45,19,10,8,5,18,0.536,0.513,0.263,0.375,9.1,84.9,50.5,50.0,10.7,18.2,5.1,100,107.1,82.5
2016-2017,INDIANA PACERS,2017-03-14,240,32,87,8,29,9,15,14,39,16,6,3,16,14,0.433,0.414,0.33299999999999996,0.172,25.5,78.0,50.5,50.0,6.5,5.5,14.6,100,87.6,94.1
2016-2017,NEW YORK KNICKS,2017-03-14,240,35,83,9,28,8,13,11,41,21,8,4,14,15,0.49,0.47600000000000003,0.337,0.157,22.0,74.5,49.5,60.0,8.7,6.9,13.6,100,94.1,87.6
2016-2017,MINNESOTA TIMBERWOLVES,2017-03-15,240,40,91,8,27,16,20,15,27,26,4,1,8,21,0.521,0.484,0.297,0.22,31.9,84.4,53.2,65.0,4.4,2.2,7.4,100,114.9,129.3
2016-2017,BOSTON CELTICS,2017-03-15,240,43,79,13,33,18,21,5,32,34,2,5,10,16,0.6629999999999999,0.627,0.418,0.266,15.6,68.1,46.8,79.1,2.2,7.8,10.2,100,129.3,114.9
2016-2017,MEMPHIS GRIZZLIES,2017-03-15,240,36,85,11,31,15,18,14,38,26,2,3,11,19,0.527,0.488,0.365,0.212,31.1,73.1,53.6,72.2,2.3,4.8,10.6,100,113.6,105.5
2016-2017,CHICAGO BULLS,2017-03-15,240,34,91,11,28,12,15,14,31,22,6,6,5,19,0.466,0.434,0.308,0.165,26.9,68.9,46.4,64.7,7.0,11.1,4.9,100,105.5,113.6
2016-2017,UTAH JAZZ,2017-03-15,240,36,77,13,28,12,16,6,37,28,6,5,15,15,0.5770000000000001,0.552,0.364,0.20800000000000002,16.2,82.2,52.4,77.8,6.7,6.8,15.1,100,108.0,92.4
