season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2017-2018,SAN ANTONIO SPURS,2018-02-01,240,35,83,6,24,15,17,9,37,21,7,5,16,12,0.503,0.458,0.289,0.205,22.5,84.1,54.8,60.0,7.6,12.2,15.0,100,98.3,110.1,0
2017-2018,TORONTO RAPTORS,2018-02-01,240,44,83,12,29,19,24,8,24,20,7,3,18,26,0.636,0.602,0.349,0.289,20.0,66.7,42.1,45.5,7.0,5.5,16.1,100,119.6,122.6,0
2017-2018,WASHINGTON WIZARDS,2018-02-01,240,44,85,10,30,24,26,12,32,30,10,2,16,21,0.633,0.5760000000000001,0.353,0.306,33.3,80.0,57.9,68.2,10.0,3.7,14.2,100,122.6,119.6,0
2017-2018,ATLANTA HAWKS,2018-02-02,240,34,80,11,31,31,34,4,32,21,6,4,12,18,0.579,0.494,0.388,0.425,10.3,82.1,46.2,61.8,6.0,6.2,11.2,100,109.9,118.9,0
2017-2018,BOSTON CELTICS,2018-02-02,240,45,89,11,24,18,20,7,35,26,8,3,11,23,0.608,0.5670000000000001,0.27,0.225,17.9,89.7,53.8,57.8,8.0,6.1,10.1,100,118.9,109.9,0
2017-2018,LOS ANGELES LAKERS,2018-02-02,240,39,92,10,26,14,20,18,38,21,5,6,15,18,0.506,0.478,0.28300000000000003,0.217,35.3,88.4,59.6,53.8,5.2,11.3,13.0,100,106.5,103.3,0
2017-2018,BROOKLYN NETS,2018-02-02,240,37,82,9,29,16,23,5,33,20,7,8,11,18,0.537,0.506,0.354,0.28,11.6,64.7,40.4,54.1,7.3,12.1,10.7,100,103.3,106.5,0
2017-2018,INDIANA PACERS,2018-02-02,240,44,87,12,29,26,28,7,24,21,10,6,11,25,0.634,0.575,0.333,0.322,17.9,68.6,41.9,47.7,10.0,12.0,10.0,100,126.4,133.4,0
2017-2018,CHARLOTTE HORNETS,2018-02-02,240,44,83,15,33,30,34,11,32,27,5,2,15,21,0.679,0.62,0.398,0.41,31.4,82.1,58.1,61.4,5.0,3.4,13.3,100,133.4,126.4,0
2017-2018,NEW YORK KNICKS,2018-02-02,240,36,89,5,25,13,17,18,39,24,7,4,18,21,0.466,0.433,0.281,0.191,36.0,90.7,61.3,66.7,7.5,7.7,15.7,100,96.5,98.7,0
2017-2018,MILWAUKEE BUCKS,2018-02-02,240,33,76,7,24,19,26,4,32,18,10,8,11,21,0.526,0.48,0.316,0.342,9.3,64.0,38.7,54.5,10.7,12.5,11.2,100,98.7,96.5,0
2017-2018,NEW ORLEANS PELICANS,2018-02-02,240,46,90,13,24,9,13,5,36,30,10,2,16,20,0.595,0.583,0.267,0.14400000000000002,11.9,70.6,44.1,65.2,9.6,3.3,14.3,100,109.8,96.3,0
2017-2018,OKLAHOMA CITY THUNDER,2018-02-02,240,37,97,9,36,17,20,15,37,24,6,5,16,18,0.473,0.428,0.371,0.206,29.4,88.1,55.9,64.9,5.8,7.6,13.1,100,96.3,109.8,0
2017-2018,MIAMI HEAT,2018-02-02,240,34,87,12,37,17,26,16,33,20,3,5,11,16,0.493,0.46,0.425,0.299,34.8,78.6,55.7,58.8,3.3,8.2,10.1,100,107.9,114.6,0
2017-2018,PHILADELPHIA 76ERS,2018-02-02,240,42,85,8,24,11,15,9,30,28,9,4,10,23,0.562,0.541,0.282,0.17600000000000002,21.4,65.2,44.3,66.7,10.0,8.0,9.8,100,114.6,107.9,0
2017-2018,UTAH JAZZ,2018-02-02,240,51,90,15,29,12,17,9,42,30,7,6,11,21,0.662,0.65,0.322,0.189,25.7,87.5,61.4,58.8,7.1,11.1,10.1,100,131.1,98.6,0
2017-2018,PHOENIX SUNS,2018-02-02,240,36,87,9,33,16,19,6,26,19,7,5,12,25,0.509,0.466,0.379,0.218,12.5,74.3,38.6,52.8,7.1,8.2,11.2,100,98.6,131.1,0
2017-2018,GOLDEN STATE WARRIORS,2018-02-02,240,44,80,17,33,14,16,7,44,25,8,4,25,19,0.684,0.6559999999999999,0.413,0.2,20.6,88.0,60.7,56.8,7.7,5.7,22.3,100,114.6,100.2,0
2017-2018,SACRAMENTO KINGS,2018-02-02,240,42,95,10,25,10,15,6,27,22,16,3,10,14,0.512,0.495,0.263,0.158,12.0,79.4,39.3,52.4,15.4,6.4,9.0,100,100.2,114.6,0
2017-2018,PORTLAND TRAIL BLAZERS,2018-02-02,240,37,73,7,21,24,33,4,32,20,4,2,10,15,0.6,0.555,0.28800000000000003,0.452,13.8,65.3,46.2,54.1,4.3,3.4,10.3,100,113.8,140.8,0
2017-2018,TORONTO RAPTORS,2018-02-02,240,46,99,19,40,19,21,17,25,21,5,4,6,23,0.601,0.561,0.404,0.212,34.7,86.2,53.8,45.7,5.4,7.7,5.3,100,140.8,113.8,0
2017-2018,HOUSTON ROCKETS,2018-02-03,240,44,93,19,51,13,16,6,47,28,6,5,8,19,0.6,0.575,0.5479999999999999,0.172,12.5,90.4,53.0,63.6,6.0,8.8,7.4,100,120.1,88.1,0
2017-2018,CLEVELAND CAVALIERS,2018-02-03,240,34,87,8,30,12,16,5,42,22,4,3,11,16,0.468,0.4370000000000001,0.345,0.184,9.6,87.5,47.0,64.7,4.0,7.1,10.5,100,88.1,120.1,0
2017-2018,GOLDEN STATE WARRIORS,2018-02-03,240,43,86,8,31,14,23,11,31,28,9,10,13,23,0.562,0.547,0.36,0.267,25.6,66.0,46.7,65.1,9.2,16.1,11.9,100,110.7,117.9,0
2017-2018,DENVER NUGGETS,2018-02-03,240,39,91,12,29,25,29,16,32,28,7,0,15,17,0.5539999999999999,0.495,0.319,0.319,34.0,74.4,53.3,71.8,7.2,0.0,12.6,100,117.9,110.7,0
2017-2018,MIAMI HEAT,2018-02-03,240,44,91,14,36,5,7,7,26,30,13,4,11,14,0.569,0.56,0.396,0.077,16.3,66.7,40.2,68.2,13.7,6.9,10.5,100,112.5,116.8,0
2017-2018,DETROIT PISTONS,2018-02-03,240,44,84,9,26,14,17,13,36,23,7,5,17,12,0.607,0.5770000000000001,0.31,0.202,33.3,83.7,59.8,52.3,7.4,9.1,15.7,100,116.8,112.5,0
2017-2018,PHILADELPHIA 76ERS,2018-02-03,240,33,87,10,32,16,24,15,34,21,8,2,18,21,0.472,0.4370000000000001,0.368,0.276,29.4,85.0,53.8,63.6,8.3,3.8,15.6,100,95.6,103.9,0
2017-2018,INDIANA PACERS,2018-02-03,240,35,79,9,27,21,25,6,36,25,15,8,13,19,0.556,0.5,0.342,0.316,15.0,70.6,46.2,71.4,15.6,14.5,12.6,100,103.9,95.6,0
2017-2018,CHICAGO BULLS,2018-02-03,240,35,97,12,37,21,21,13,35,22,6,4,11,20,0.485,0.423,0.381,0.21600000000000005,22.8,77.8,47.1,62.9,5.9,6.3,9.4,100,102.0,111.8,0
2017-2018,LOS ANGELES CLIPPERS,2018-02-03,240,40,88,9,25,24,28,10,44,23,4,5,13,18,0.563,0.506,0.284,0.318,22.2,77.2,52.9,57.5,4.0,8.3,11.5,100,111.8,102.0,0
2017-2018,NEW ORLEANS PELICANS,2018-02-03,240,42,101,8,33,15,17,18,33,23,9,8,13,11,0.493,0.455,0.327,0.168,32.1,73.3,50.5,54.8,9.0,10.8,10.7,100,106.7,117.7,0
2017-2018,MINNESOTA TIMBERWOLVES,2018-02-03,240,48,95,10,21,12,16,12,38,21,9,3,12,13,0.578,0.5579999999999999,0.221,0.168,26.7,67.9,49.5,43.8,9.0,4.4,10.5,100,117.7,106.7,0
2017-2018,WASHINGTON WIZARDS,2018-02-03,240,46,85,7,26,16,18,12,26,35,14,6,14,19,0.619,0.5820000000000001,0.306,0.212,32.4,72.2,52.1,76.1,15.1,13.3,13.1,100,123.9,105.6,0
2017-2018,ORLANDO MAGIC,2018-02-03,240,34,77,10,32,20,22,10,25,17,12,4,20,15,0.565,0.506,0.416,0.28600000000000003,27.8,67.6,47.9,50.0,12.9,6.8,18.7,100,105.6,123.9,0
2017-2018,DALLAS MAVERICKS,2018-02-03,240,41,83,13,41,11,14,9,27,28,8,0,13,12,0.594,0.5720000000000001,0.494,0.16899999999999998,26.5,79.4,52.9,68.3,8.8,0.0,12.7,100,116.8,109.1,0
2017-2018,SACRAMENTO KINGS,2018-02-03,240,43,82,8,27,5,6,7,25,23,11,3,16,21,0.585,0.573,0.329,0.073,20.6,73.5,47.1,53.5,12.1,7.1,15.9,100,109.1,116.8,0
2017-2018,UTAH JAZZ,2018-02-03,240,39,69,12,23,30,36,5,32,26,6,5,17,19,0.7070000000000001,0.652,0.333,0.522,16.7,74.4,50.7,66.7,6.2,7.7,16.7,100,124.7,115.4,0
2017-2018,SAN ANTONIO SPURS,2018-02-03,240,44,91,10,26,13,18,11,25,25,9,5,12,27,0.561,0.5379999999999999,0.28600000000000003,0.198,25.6,83.3,49.3,56.8,9.4,10.9,10.8,100,115.4,124.7,0
2017-2018,PORTLAND TRAIL BLAZERS,2018-02-04,240,36,91,13,31,11,14,10,36,21,4,9,8,17,0.494,0.467,0.341,0.154,19.2,80.0,47.4,58.3,4.3,18.4,7.6,100,103.6,104.6,0
2017-2018,BOSTON CELTICS,2018-02-04,240,35,85,15,36,12,17,9,42,24,3,6,11,16,0.524,0.5,0.424,0.2,20.0,80.8,52.6,68.6,3.2,10.0,10.6,100,104.6,103.6,0
2017-2018,MILWAUKEE BUCKS,2018-02-04,240,42,81,8,19,17,21,14,40,19,3,7,13,16,0.604,0.568,0.235,0.259,35.9,78.4,60.0,45.2,3.3,11.5,12.6,100,121.3,104.6,0
2017-2018,BROOKLYN NETS,2018-02-04,240,37,90,9,29,11,14,11,25,25,5,1,9,19,0.489,0.461,0.322,0.156,21.6,64.1,40.0,67.6,5.6,1.6,8.6,100,104.6,121.3,0
2017-2018,ATLANTA HAWKS,2018-02-04,240,35,87,15,33,14,19,13,31,25,6,3,16,12,0.519,0.489,0.379,0.218,28.9,66.0,47.8,71.4,6.3,4.2,14.4,100,104.1,100.9,0
2017-2018,NEW YORK KNICKS,2018-02-04,240,41,94,5,23,9,15,16,32,16,10,8,15,16,0.477,0.463,0.245,0.16,34.0,71.1,52.2,39.0,10.5,14.8,13.0,100,100.9,104.1,0
2017-2018,LOS ANGELES LAKERS,2018-02-04,240,42,86,13,30,11,18,8,32,24,6,7,19,20,0.575,0.564,0.349,0.209,19.5,71.1,46.5,57.1,5.9,10.9,16.8,100,106.0,102.0,0
2017-2018,OKLAHOMA CITY THUNDER,2018-02-04,240,40,89,7,25,17,25,13,33,17,13,6,17,18,0.52,0.489,0.281,0.281,28.9,80.5,53.5,42.5,12.8,10.7,14.5,100,102.0,106.0,0
2017-2018,CHARLOTTE HORNETS,2018-02-04,240,40,96,10,38,25,29,13,30,24,12,6,8,17,0.529,0.469,0.396,0.302,26.0,93.8,52.4,60.0,12.1,12.5,6.9,100,115.7,110.7,0
2017-2018,PHOENIX SUNS,2018-02-04,240,41,77,15,29,13,13,2,37,24,4,4,19,25,0.665,0.63,0.377,0.16899999999999998,6.3,74.0,47.6,58.5,4.0,6.9,18.7,100,110.7,115.7,0
2017-2018,MEMPHIS GRIZZLIES,2018-02-04,240,29,81,8,25,20,23,13,32,17,7,6,19,23,0.472,0.407,0.309,0.284,27.7,76.2,50.6,58.6,7.5,11.1,17.3,100,91.7,107.7,0
2017-2018,TORONTO RAPTORS,2018-02-04,240,41,89,6,35,13,15,10,34,21,13,7,11,20,0.528,0.494,0.393,0.16899999999999998,23.8,72.3,49.4,51.2,13.9,12.5,10.3,100,107.7,91.7,0
2017-2018,CHARLOTTE HORNETS,2018-02-05,240,39,77,11,26,15,24,5,31,21,7,1,10,16,0.594,0.578,0.338,0.312,12.2,86.1,46.8,53.8,7.6,2.1,10.3,100,113.3,131.8,0
2017-2018,DENVER NUGGETS,2018-02-05,240,46,81,18,34,11,13,5,36,30,10,2,11,15,0.698,0.679,0.42,0.16,13.9,87.8,53.2,65.2,10.9,3.9,11.3,100,131.8,113.3,0
2017-2018,PORTLAND TRAIL BLAZERS,2018-02-05,240,37,94,10,33,7,8,13,32,18,9,5,13,14,0.467,0.447,0.35100000000000003,0.085,24.1,76.2,46.9,48.6,9.4,8.6,11.8,100,95.2,116.2,0
2017-2018,DETROIT PISTONS,2018-02-05,240,44,88,15,30,8,12,10,41,36,7,4,14,14,0.595,0.585,0.341,0.136,23.8,75.9,53.1,81.8,7.3,6.6,13.0,100,116.2,95.2,0
2017-2018,WASHINGTON WIZARDS,2018-02-05,240,45,82,7,25,14,17,7,36,29,8,1,14,23,0.62,0.591,0.305,0.207,20.6,81.8,55.1,64.4,8.3,2.0,13.5,100,115.5,106.1,0
2017-2018,INDIANA PACERS,2018-02-05,240,37,80,12,29,16,25,8,27,19,6,2,16,18,0.56,0.5379999999999999,0.363,0.313,18.2,79.4,44.9,51.4,6.2,3.5,15.0,100,106.1,115.5,0
2017-2018,DALLAS MAVERICKS,2018-02-05,240,33,80,17,42,18,20,7,31,22,5,5,20,23,0.569,0.519,0.525,0.25,17.1,86.1,49.4,66.7,5.1,8.3,18.4,100,102.3,105.3,0
2017-2018,LOS ANGELES CLIPPERS,2018-02-05,240,42,87,10,27,10,12,5,34,28,10,3,13,16,0.564,0.54,0.31,0.138,13.9,82.9,50.6,66.7,10.1,7.9,12.3,100,105.3,102.3,0
2017-2018,ORLANDO MAGIC,2018-02-05,240,41,84,13,30,16,19,5,34,25,8,5,11,26,0.601,0.565,0.35700000000000004,0.226,12.2,66.7,42.4,61.0,8.1,7.1,10.6,100,112.6,110.6,0
2017-2018,MIAMI HEAT,2018-02-05,240,40,93,3,23,26,35,17,36,21,5,4,12,19,0.503,0.446,0.247,0.376,33.3,87.8,57.6,52.5,5.1,7.4,10.0,100,110.6,112.6,0
2017-2018,UTAH JAZZ,2018-02-05,240,52,89,14,21,15,17,9,36,29,6,5,13,18,0.6890000000000001,0.6629999999999999,0.236,0.191,27.3,85.7,60.0,55.8,5.9,7.0,11.9,100,130.9,107.3,0
2017-2018,NEW ORLEANS PELICANS,2018-02-05,240,47,93,8,22,7,13,6,24,24,10,6,14,15,0.552,0.5479999999999999,0.237,0.14,14.3,72.7,40.0,51.1,9.8,8.8,12.4,100,107.3,130.9,0
2017-2018,CHICAGO BULLS,2018-02-05,240,32,80,14,36,20,24,9,37,20,6,1,12,21,0.541,0.488,0.45,0.3,20.0,80.4,50.5,62.5,6.4,1.9,11.7,100,105.1,111.5,0
2017-2018,SACRAMENTO KINGS,2018-02-05,240,37,84,11,32,19,25,9,36,22,5,5,11,17,0.547,0.506,0.381,0.298,19.6,80.0,49.5,59.5,5.4,11.4,10.4,100,111.5,105.1,0
2017-2018,MEMPHIS GRIZZLIES,2018-02-06,240,34,79,4,22,10,13,9,28,23,7,5,25,24,0.484,0.456,0.278,0.165,24.3,77.8,50.7,67.6,7.3,8.6,22.8,100,85.4,112.4,0
2017-2018,ATLANTA HAWKS,2018-02-06,240,42,83,8,25,16,21,8,28,29,13,5,13,16,0.585,0.5539999999999999,0.301,0.253,22.2,75.7,49.3,69.0,13.5,8.8,12.4,100,112.4,85.4,0
2017-2018,HOUSTON ROCKETS,2018-02-06,240,45,81,16,33,17,21,8,32,16,7,7,11,14,0.682,0.654,0.407,0.259,22.9,76.2,51.9,35.6,7.6,14.0,10.9,100,134.3,123.4,0
2017-2018,BROOKLYN NETS,2018-02-06,240,41,85,16,35,15,17,10,27,24,8,2,11,17,0.611,0.5760000000000001,0.412,0.2,23.8,77.1,48.1,58.5,8.7,4.2,10.6,100,123.4,134.3,0
2017-2018,OKLAHOMA CITY THUNDER,2018-02-06,240,44,93,12,31,25,33,10,30,17,14,3,12,28,0.581,0.5379999999999999,0.333,0.355,22.2,75.0,47.1,38.6,13.4,6.3,10.0,100,119.3,100.2,0
2017-2018,GOLDEN STATE WARRIORS,2018-02-06,240,37,76,8,28,23,31,10,35,27,7,8,25,24,0.586,0.539,0.368,0.408,25.0,77.8,52.9,73.0,6.7,12.9,21.8,100,100.2,119.3,0
2017-2018,PHOENIX SUNS,2018-02-06,240,36,94,8,29,13,23,16,32,24,4,4,11,18,0.447,0.426,0.309,0.245,26.7,72.7,46.2,66.7,4.2,7.0,9.6,100,96.8,116.5,0
2017-2018,LOS ANGELES LAKERS,2018-02-06,240,39,83,11,26,23,26,12,44,19,7,7,14,21,0.593,0.536,0.313,0.313,27.3,73.3,53.8,48.7,7.3,10.8,12.9,100,116.5,96.8,0
2017-2018,MILWAUKEE BUCKS,2018-02-06,240,37,82,8,26,21,27,8,35,23,11,6,14,17,0.5489999999999999,0.5,0.317,0.329,18.2,76.1,47.8,62.2,11.2,9.1,13.0,100,104.7,90.5,0
2017-2018,NEW YORK KNICKS,2018-02-06,240,37,89,5,23,10,15,11,36,20,5,6,17,19,0.465,0.444,0.258,0.16899999999999998,23.9,81.8,52.2,54.1,5.1,10.7,15.1,100,90.5,104.7,0
2017-2018,CLEVELAND CAVALIERS,2018-02-06,240,36,84,12,37,14,20,9,27,19,4,4,14,24,0.528,0.5,0.44,0.238,19.1,69.2,41.9,52.8,4.1,6.1,13.1,100,101.5,120.1,0
2017-2018,ORLANDO MAGIC,2018-02-06,240,46,88,6,22,18,27,12,38,27,7,8,12,16,0.581,0.557,0.25,0.307,30.8,80.9,58.1,58.7,7.2,17.0,10.7,100,120.1,101.5,0
2017-2018,WASHINGTON WIZARDS,2018-02-06,240,41,93,7,27,13,18,16,23,23,14,2,11,18,0.505,0.478,0.29,0.194,32.7,65.7,46.4,56.1,15.2,3.7,9.8,100,110.8,125.0,0
2017-2018,PHILADELPHIA 76ERS,2018-02-06,240,45,82,14,28,11,14,12,33,27,9,4,17,14,0.652,0.634,0.341,0.171,34.3,67.3,53.6,60.0,9.8,6.1,16.2,100,125.0,110.8,0
2017-2018,BOSTON CELTICS,2018-02-06,240,33,83,10,23,15,20,9,29,21,3,3,17,19,0.496,0.458,0.277,0.241,20.5,85.3,48.7,63.6,3.1,6.8,15.6,100,94.5,115.3,0
2017-2018,TORONTO RAPTORS,2018-02-06,240,40,80,17,36,14,17,5,35,29,10,4,15,18,0.634,0.606,0.45,0.213,14.7,79.5,51.3,72.5,10.4,6.7,14.6,100,115.3,94.5,0
2017-2018,MINNESOTA TIMBERWOLVES,2018-02-07,265,54,93,19,33,11,12,4,31,33,7,4,11,19,0.7020000000000001,0.6829999999999999,0.355,0.129,10.5,81.6,46.1,61.1,6.7,8.5,10.1,100,131.7,133.6,0
2017-2018,CLEVELAND CAVALIERS,2018-02-07,265,52,88,21,41,15,23,7,34,33,5,1,15,21,0.713,0.71,0.466,0.261,18.4,89.5,53.9,63.5,4.8,1.7,13.3,100,133.6,131.7,0
2017-2018,BROOKLYN NETS,2018-02-07,240,39,90,17,51,11,12,8,42,33,4,6,19,20,0.556,0.528,0.5670000000000001,0.133,17.4,84.0,52.1,84.6,3.9,8.8,16.6,100,103.4,112.1,0
2017-2018,DETROIT PISTONS,2018-02-07,240,44,92,9,24,18,25,8,38,20,10,3,7,12,0.5579999999999999,0.527,0.261,0.272,16.0,82.6,47.9,45.5,9.8,7.7,6.4,100,112.1,103.4,0
2017-2018,UTAH JAZZ,2018-02-07,240,29,69,6,22,28,33,9,34,14,6,4,19,16,0.551,0.464,0.319,0.478,25.0,79.1,54.4,48.3,6.6,6.9,18.5,100,100.9,96.5,0
2017-2018,MEMPHIS GRIZZLIES,2018-02-07,240,34,81,8,23,12,16,9,27,18,12,5,15,26,0.5,0.469,0.284,0.198,20.9,75.0,45.6,52.9,13.2,10.6,14.6,100,96.5,100.9,0
2017-2018,HOUSTON ROCKETS,2018-02-07,240,38,74,12,31,21,26,4,31,16,8,6,9,16,0.638,0.595,0.419,0.35100000000000003,13.3,67.4,46.1,42.1,9.0,10.7,9.5,100,123.2,114.1,0
2017-2018,MIAMI HEAT,2018-02-07,240,39,88,13,32,10,12,15,26,23,3,3,13,17,0.541,0.517,0.364,0.136,32.6,86.7,53.9,59.0,3.4,7.0,12.2,100,114.1,123.2,0
2017-2018,SAN ANTONIO SPURS,2018-02-07,240,46,93,16,32,21,27,14,48,26,6,6,12,17,0.615,0.581,0.344,0.29,29.8,81.4,58.5,56.5,5.9,9.2,10.3,100,126.9,79.7,0
2017-2018,PHOENIX SUNS,2018-02-07,240,33,97,3,32,12,18,11,33,15,8,4,11,23,0.386,0.35600000000000004,0.33,0.18600000000000005,18.6,70.2,41.5,45.5,7.9,6.6,9.5,100,79.7,126.9,0
2017-2018,DALLAS MAVERICKS,2018-02-08,240,40,92,9,37,14,17,9,25,19,15,7,10,16,0.518,0.484,0.402,0.185,21.4,58.1,40.0,47.5,15.8,11.9,9.1,100,108.6,127.6,0
2017-2018,GOLDEN STATE WARRIORS,2018-02-08,240,45,88,14,29,17,20,18,33,37,6,7,16,18,0.625,0.591,0.33,0.227,41.9,78.6,60.0,82.2,6.3,12.7,14.2,100,127.6,108.6,0
2017-2018,OKLAHOMA CITY THUNDER,2018-02-08,240,32,90,8,34,9,19,17,33,16,6,4,13,11,0.412,0.4,0.378,0.211,30.9,71.7,49.5,50.0,6.5,6.2,11.7,100,87.9,115.0,0
2017-2018,LOS ANGELES LAKERS,2018-02-08,240,42,96,10,31,12,13,13,38,28,5,7,8,19,0.521,0.49,0.32299999999999995,0.135,28.3,69.1,50.5,66.7,5.4,12.5,7.3,100,115.0,87.9,0
2017-2018,ATLANTA HAWKS,2018-02-08,240,37,87,12,30,12,18,9,37,25,4,7,17,23,0.516,0.494,0.345,0.207,24.3,82.2,56.1,67.6,4.1,12.7,15.2,100,100.6,102.6,0
2017-2018,ORLANDO MAGIC,2018-02-08,240,36,84,9,29,19,22,8,28,20,10,6,13,22,0.534,0.482,0.345,0.262,17.8,75.7,43.9,55.6,10.3,10.5,12.2,100,102.6,100.6,0
2017-2018,CHARLOTTE HORNETS,2018-02-08,265,38,98,13,33,14,17,7,37,17,10,3,11,16,0.488,0.454,0.337,0.173,12.7,80.4,43.6,44.7,9.4,5.1,9.4,100,96.6,102.3,0
2017-2018,PORTLAND TRAIL BLAZERS,2018-02-08,265,41,90,9,31,18,22,9,48,18,7,7,17,19,0.547,0.506,0.344,0.244,19.6,87.3,56.4,43.9,6.6,10.8,14.6,100,102.3,96.6,0
2017-2018,NEW YORK KNICKS,2018-02-08,240,33,83,7,27,15,18,5,38,19,4,8,15,15,0.484,0.44,0.325,0.217,10.4,80.9,45.3,57.6,4.0,15.4,14.2,100,89.1,114.4,0
2017-2018,TORONTO RAPTORS,2018-02-08,240,43,95,16,43,11,14,9,43,31,11,5,8,17,0.5589999999999999,0.537,0.453,0.147,19.1,89.6,54.7,72.1,11.1,8.9,7.3,100,114.4,89.1,0
2017-2018,BOSTON CELTICS,2018-02-08,265,39,84,9,26,23,34,7,38,16,9,6,18,20,0.556,0.518,0.31,0.405,16.7,69.1,46.4,41.0,8.5,8.7,15.4,100,103.9,98.2,0
2017-2018,WASHINGTON WIZARDS,2018-02-08,265,38,95,12,26,16,20,17,35,28,11,4,20,23,0.501,0.463,0.274,0.211,30.9,83.3,53.6,73.7,10.4,6.9,16.2,100,98.2,103.9,0
2017-2018,CLEVELAND CAVALIERS,2018-02-09,240,46,86,15,35,16,24,6,37,31,8,4,9,17,0.637,0.622,0.407,0.279,14.3,86.0,50.6,67.4,8.2,10.3,8.5,100,126.7,110.2,0
2017-2018,ATLANTA HAWKS,2018-02-09,240,37,83,16,44,17,19,6,36,20,4,4,12,18,0.586,0.542,0.53,0.229,14.0,85.7,49.4,54.1,4.1,7.8,11.6,100,110.2,126.7,0
2017-2018,INDIANA PACERS,2018-02-09,240,37,83,5,20,18,22,13,40,18,6,5,13,20,0.523,0.476,0.241,0.265,33.3,76.9,58.2,48.6,6.6,8.1,12.3,100,106.7,100.1,0
2017-2018,BOSTON CELTICS,2018-02-09,240,34,89,7,27,16,20,12,26,16,5,8,10,21,0.465,0.421,0.303,0.225,23.1,66.7,41.8,47.1,5.5,12.7,9.3,100,100.1,106.7,0
2017-2018,MINNESOTA TIMBERWOLVES,2018-02-09,240,41,87,8,22,23,28,11,35,19,8,4,13,22,0.569,0.517,0.253,0.322,24.4,87.5,54.1,46.3,8.0,7.0,11.6,100,113.3,114.3,0
2017-2018,CHICAGO BULLS,2018-02-09,240,41,83,9,26,23,30,5,34,22,5,4,11,19,0.593,0.5479999999999999,0.313,0.361,12.5,75.6,45.9,53.7,5.0,6.2,10.3,100,114.3,113.3,0
2017-2018,LOS ANGELES CLIPPERS,2018-02-09,240,42,91,10,30,14,15,14,43,23,6,3,9,16,0.5529999999999999,0.516,0.33,0.165,29.8,86.0,58.8,54.8,6.4,5.3,8.4,100,115.9,101.9,0
2017-2018,DETROIT PISTONS,2018-02-09,240,36,88,10,31,13,17,7,33,22,5,5,9,16,0.4970000000000001,0.466,0.35200000000000004,0.193,14.0,70.2,41.2,61.1,5.4,8.2,8.6,100,101.9,115.9,0
2017-2018,DENVER NUGGETS,2018-02-09,240,42,88,3,28,17,21,7,32,25,7,2,10,20,0.535,0.494,0.318,0.239,15.9,74.4,44.8,59.5,7.1,4.4,9.3,100,105.4,131.7,0
2017-2018,HOUSTON ROCKETS,2018-02-09,240,43,86,19,41,25,34,11,37,26,5,7,11,16,0.644,0.61,0.477,0.395,25.6,84.1,55.2,60.5,5.1,11.7,9.8,100,131.7,105.4,0
2017-2018,MILWAUKEE BUCKS,2018-02-09,240,32,76,6,20,15,17,2,35,18,9,9,17,20,0.509,0.461,0.263,0.224,5.0,72.9,42.0,56.3,9.4,14.5,16.9,100,88.3,94.6,0
2017-2018,MIAMI HEAT,2018-02-09,240,32,88,10,26,17,18,13,38,16,7,7,16,21,0.474,0.42,0.295,0.205,27.1,95.0,58.0,50.0,7.3,12.5,14.3,100,94.6,88.3,0
2017-2018,NEW ORLEANS PELICANS,2018-02-09,240,33,95,8,31,8,16,8,38,17,8,6,12,12,0.402,0.389,0.326,0.168,13.8,82.6,44.2,51.5,7.8,10.2,10.5,100,79.7,97.2,0
2017-2018,PHILADELPHIA 76ERS,2018-02-09,240,39,93,14,34,8,9,8,50,26,10,4,15,16,0.516,0.495,0.366,0.097,17.4,86.2,55.8,66.7,9.7,6.3,13.4,100,97.2,79.7,0
2017-2018,PORTLAND TRAIL BLAZERS,2018-02-09,240,43,88,15,35,17,18,9,36,18,10,4,11,21,0.615,0.574,0.398,0.205,22.5,75.0,51.1,41.9,10.4,6.0,10.3,100,123.0,104.2,0
2017-2018,SACRAMENTO KINGS,2018-02-09,240,38,90,9,23,15,21,12,31,25,5,3,12,19,0.504,0.472,0.256,0.233,25.0,77.5,48.9,65.8,5.2,5.7,10.8,100,104.2,123.0,0
2017-2018,CHARLOTTE HORNETS,2018-02-09,240,35,85,9,24,15,19,5,28,17,8,2,7,18,0.503,0.465,0.282,0.224,10.6,80.0,40.2,48.6,8.5,3.6,7.0,100,100.3,113.1,0
2017-2018,UTAH JAZZ,2018-02-09,240,41,84,10,29,14,17,7,42,29,5,7,12,17,0.579,0.5479999999999999,0.345,0.202,20.0,89.4,59.8,70.7,5.3,11.5,11.6,100,113.1,100.3,0
2017-2018,NEW ORLEANS PELICANS,2018-02-10,290,52,106,9,24,25,39,14,45,23,10,10,15,18,0.56,0.5329999999999999,0.226,0.368,25.0,71.4,49.6,44.2,8.4,18.2,10.9,100,115.8,107.5,0
