Season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating
2013-2014,PHILADELPHIA 76ERS,2014-02-10,240,33,90,2,17,12,17,7,31,15,10,2,17,21,0.41,0.37799999999999995,0.18899999999999997,0.18899999999999997,13.0,70.5,38.8,45.5,9.5,3.4,14.8,100,76.3,117.3
2013-2014,GOLDEN STATE WARRIORS,2014-02-10,240,43,88,12,29,25,30,13,47,24,9,11,18,20,0.608,0.557,0.33,0.341,29.5,87.0,61.2,55.8,8.6,15.1,15.1,100,117.3,76.3
2013-2014,DENVER NUGGETS,2014-02-10,240,28,89,6,26,18,26,16,21,17,3,1,11,23,0.39799999999999996,0.348,0.292,0.292,27.1,61.8,39.8,60.7,3.3,1.6,9.9,100,87.3,129.9
2013-2014,INDIANA PACERS,2014-02-10,240,46,80,4,16,23,26,13,43,21,6,8,14,18,0.6509999999999999,0.6,0.2,0.325,38.2,72.9,60.2,45.7,6.6,12.7,13.3,100,129.9,87.3
2013-2014,BOSTON CELTICS,2014-02-10,240,42,88,7,20,11,14,14,29,25,8,6,15,22,0.542,0.517,0.22699999999999998,0.159,33.3,78.4,54.4,59.5,8.7,10.7,13.7,100,111.0,93.6
2013-2014,MILWAUKEE BUCKS,2014-02-10,240,31,72,6,16,18,25,8,28,17,5,4,19,19,0.518,0.47200000000000003,0.222,0.34700000000000003,21.6,66.7,45.6,54.8,5.4,5.9,18.6,100,93.6,111.0
2013-2014,HOUSTON ROCKETS,2014-02-10,240,39,82,11,27,18,20,10,36,25,10,4,17,23,0.589,0.5429999999999999,0.32899999999999996,0.244,27.0,69.2,51.7,64.1,10.7,6.5,15.8,100,114.1,94.9
2013-2014,MINNESOTA TIMBERWOLVES,2014-02-10,240,31,87,6,25,21,21,16,27,20,8,3,16,20,0.462,0.391,0.287,0.24100000000000002,30.8,73.0,48.3,64.5,8.5,5.5,14.3,100,94.9,114.1
2013-2014,NEW ORLEANS PELICANS,2014-02-10,240,39,77,6,12,17,26,9,27,21,8,4,14,26,0.5710000000000001,0.545,0.156,0.33799999999999997,25.0,75.0,50.0,53.8,8.9,7.7,13.7,100,111.8,119.5
2013-2014,TORONTO RAPTORS,2014-02-10,240,36,76,10,24,26,33,9,27,22,6,3,11,20,0.597,0.539,0.316,0.434,25.0,75.0,50.0,61.1,6.6,4.6,10.8,100,119.5,111.8
2013-2014,DALLAS MAVERICKS,2014-02-11,240,37,82,5,14,10,12,7,26,20,5,4,8,15,0.51,0.48200000000000004,0.171,0.146,17.9,81.3,46.5,54.1,5.7,6.9,8.4,100,101.9,130.5
2013-2014,CHARLOTTE BOBCATS,2014-02-11,240,45,82,12,24,12,15,6,32,42,3,7,8,15,0.643,0.622,0.293,0.183,18.8,82.1,53.5,93.3,3.4,10.3,8.3,100,130.5,101.9
2013-2014,ATLANTA HAWKS,2014-02-11,240,35,80,10,23,5,9,5,23,21,9,6,10,16,0.506,0.5,0.28800000000000003,0.113,11.1,57.5,32.9,60.0,10.4,9.2,10.6,100,98.1,115.4
2013-2014,CHICAGO BULLS,2014-02-11,240,43,85,8,20,6,13,17,40,30,6,5,14,9,0.551,0.5529999999999999,0.235,0.153,42.5,88.9,67.1,69.8,6.9,8.8,13.4,100,115.4,98.1
2013-2014,SACRAMENTO KINGS,2014-02-11,240,34,74,8,26,23,33,9,27,18,4,6,14,18,0.5589999999999999,0.514,0.35100000000000003,0.446,23.1,64.3,44.4,52.9,4.4,9.2,13.7,100,109.2,120.2
2013-2014,CLEVELAND CAVALIERS,2014-02-11,240,41,86,12,21,15,23,15,30,30,8,1,12,27,0.5670000000000001,0.547,0.244,0.267,35.7,76.9,55.6,73.2,8.8,2.1,11.1,100,120.2,109.2
2013-2014,UTAH JAZZ,2014-02-11,240,37,85,6,17,16,25,15,40,23,10,6,11,14,0.5,0.47100000000000003,0.2,0.294,33.3,80.0,57.9,62.2,11.2,8.7,10.3,100,107.3,88.3
2013-2014,LOS ANGELES LAKERS,2014-02-11,240,33,85,4,16,9,13,10,30,21,6,7,11,15,0.435,0.41200000000000003,0.188,0.153,20.0,66.7,42.1,63.6,6.7,10.3,10.8,100,88.3,107.3
2013-2014,WASHINGTON WIZARDS,2014-02-11,240,34,74,7,24,14,20,5,28,14,8,7,13,20,0.537,0.507,0.324,0.27,13.9,75.7,45.2,41.2,9.0,12.3,13.6,100,100.4,103.8
2013-2014,MEMPHIS GRIZZLIES,2014-02-11,240,33,70,3,13,23,27,9,31,16,11,4,17,19,0.562,0.493,0.18600000000000003,0.386,24.3,86.1,54.8,48.5,12.4,8.0,17.2,100,103.8,100.4
2013-2014,MIAMI HEAT,2014-02-11,240,36,76,9,27,22,30,9,32,14,12,1,12,17,0.5770000000000001,0.5329999999999999,0.355,0.395,23.1,84.2,53.2,38.9,13.2,2.1,11.9,100,113.2,106.6
2013-2014,PHOENIX SUNS,2014-02-11,240,35,76,12,28,15,17,6,30,20,6,6,16,23,0.581,0.539,0.368,0.22399999999999998,15.8,76.9,46.8,57.1,6.6,12.2,16.1,100,106.6,113.2
2013-2014,OKLAHOMA CITY THUNDER,2014-02-11,240,40,83,7,14,11,12,10,34,14,8,3,16,22,0.555,0.524,0.16899999999999998,0.145,25.6,72.3,51.2,35.0,8.5,4.8,15.3,100,103.6,100.5
2013-2014,PORTLAND TRAIL BLAZERS,2014-02-11,240,32,85,7,23,24,27,13,29,17,8,3,17,14,0.49,0.418,0.271,0.318,27.7,74.4,48.8,53.1,8.5,4.3,14.9,100,100.5,103.6
2013-2014,SAN ANTONIO SPURS,2014-02-12,240,41,82,9,19,13,14,6,34,24,9,2,9,19,0.59,0.555,0.23199999999999998,0.171,17.1,79.1,51.3,58.5,10.0,3.2,9.3,100,115.4,102.1
2013-2014,BOSTON CELTICS,2014-02-12,240,37,80,6,17,12,17,9,29,24,5,2,14,15,0.526,0.5,0.213,0.213,20.9,82.9,48.7,64.9,5.5,3.2,13.8,100,102.1,115.4
2013-2014,CHARLOTTE BOBCATS,2014-02-12,240,36,87,10,27,7,15,11,32,17,4,4,10,15,0.475,0.47100000000000003,0.31,0.172,22.9,86.5,50.6,47.2,4.5,8.2,9.7,100,99.0,116.9
2013-2014,BROOKLYN NETS,2014-02-12,240,40,80,13,31,12,15,5,37,23,3,4,9,18,0.606,0.581,0.38799999999999996,0.188,13.5,77.1,49.4,57.5,3.3,6.7,9.4,100,116.9,99.0
2013-2014,CLEVELAND CAVALIERS,2014-02-12,240,34,84,5,15,20,30,13,32,17,9,2,10,21,0.478,0.435,0.179,0.35700000000000004,25.5,68.1,45.9,50.0,9.7,3.3,9.3,100,100.5,96.2
2013-2014,DETROIT PISTONS,2014-02-12,240,33,83,4,23,19,27,15,38,21,5,5,16,24,0.469,0.42200000000000004,0.27699999999999997,0.325,31.9,74.5,54.1,63.6,5.4,7.2,14.4,100,96.2,100.5
2013-2014,MIAMI HEAT,2014-02-12,240,42,78,10,22,17,25,4,31,25,11,5,12,20,0.624,0.603,0.282,0.321,11.1,73.8,44.9,59.5,11.6,7.5,11.9,100,116.8,115.7
2013-2014,GOLDEN STATE WARRIORS,2014-02-12,240,40,83,9,16,21,26,11,32,22,10,4,13,18,0.5820000000000001,0.536,0.193,0.313,26.2,88.9,55.1,55.0,10.5,7.1,12.1,100,115.7,116.8
2013-2014,WASHINGTON WIZARDS,2014-02-12,240,44,97,16,32,8,16,12,23,28,14,3,9,32,0.5379999999999999,0.536,0.33,0.165,24.0,63.9,40.7,63.6,14.4,7.1,8.0,100,115.5,116.5
2013-2014,HOUSTON ROCKETS,2014-02-12,240,34,64,10,22,35,47,13,38,18,4,7,24,19,0.667,0.609,0.344,0.7340000000000001,36.1,76.0,59.3,52.9,4.1,10.8,22.1,100,116.5,115.5
2013-2014,DALLAS MAVERICKS,2014-02-12,240,30,84,5,19,16,21,10,37,21,7,10,13,19,0.434,0.387,0.226,0.25,21.3,78.7,50.0,70.0,7.5,16.7,12.2,100,87.2,78.6
2013-2014,INDIANA PACERS,2014-02-12,240,27,84,7,24,12,14,10,37,18,5,6,16,22,0.405,0.363,0.28600000000000003,0.16699999999999998,21.3,78.7,50.0,66.7,5.4,9.2,15.1,100,78.6,87.2
2013-2014,PORTLAND TRAIL BLAZERS,2014-02-12,240,43,84,13,31,18,22,9,23,26,2,2,16,27,0.624,0.589,0.369,0.262,24.3,82.1,49.2,60.5,2.1,2.9,14.6,100,122.4,127.6
2013-2014,LOS ANGELES CLIPPERS,2014-02-12,240,46,79,4,10,26,31,5,28,24,13,2,8,20,0.6579999999999999,0.608,0.127,0.392,17.9,75.7,50.8,52.2,13.6,3.8,7.9,100,127.6,122.4
2013-2014,NEW ORLEANS PELICANS,2014-02-12,240,41,79,6,13,14,17,10,28,23,9,5,10,19,0.59,0.557,0.165,0.215,27.8,77.8,52.8,56.1,10.4,7.8,10.4,100,117.7,113.1
2013-2014,MILWAUKEE BUCKS,2014-02-12,240,39,80,6,16,14,19,8,26,28,3,3,11,16,0.555,0.525,0.2,0.23800000000000002,22.2,72.2,47.2,71.8,3.5,4.5,11.1,100,113.1,117.7
2013-2014,DENVER NUGGETS,2014-02-12,240,33,84,9,24,15,20,13,32,19,7,7,21,25,0.485,0.446,0.28600000000000003,0.23800000000000002,27.7,84.2,52.9,57.6,7.1,11.7,18.5,100,91.8,119.3
2013-2014,MINNESOTA TIMBERWOLVES,2014-02-12,240,45,86,12,26,15,23,6,34,31,14,5,10,20,0.609,0.593,0.302,0.267,15.8,72.3,47.1,68.9,14.3,8.3,9.4,100,119.3,91.8
2013-2014,SACRAMENTO KINGS,2014-02-12,265,40,85,10,23,16,19,11,31,16,7,1,15,18,0.568,0.529,0.271,0.22399999999999998,25.6,70.5,48.3,40.0,7.2,1.5,13.8,100,109.6,104.5
2013-2014,NEW YORK KNICKS,2014-02-12,265,41,90,9,24,10,14,13,32,27,7,3,18,21,0.525,0.506,0.267,0.156,29.5,74.4,51.7,65.9,7.2,4.8,15.8,100,104.5,109.6
2013-2014,MEMPHIS GRIZZLIES,2014-02-12,240,36,77,2,12,12,18,8,28,17,7,7,8,14,0.506,0.48100000000000004,0.156,0.23399999999999999,22.9,65.1,46.2,47.2,8.5,10.0,8.6,100,105.0,98.9
2013-2014,ORLANDO MAGIC,2014-02-12,240,34,83,4,13,9,10,15,27,18,3,9,13,13,0.46299999999999997,0.434,0.157,0.12,34.9,77.1,53.8,52.9,3.7,13.8,12.9,100,98.9,105.0
2013-2014,ATLANTA HAWKS,2014-02-12,240,30,78,4,20,19,23,8,37,24,5,0,15,21,0.47100000000000003,0.41,0.256,0.295,20.0,71.2,48.9,80.0,5.4,0.0,14.5,100,90.0,112.8
2013-2014,TORONTO RAPTORS,2014-02-12,240,38,94,11,33,17,22,15,32,22,8,3,7,19,0.502,0.46299999999999997,0.35100000000000003,0.23399999999999999,28.8,80.0,51.1,57.9,8.7,5.2,6.3,100,112.8,90.0
2013-2014,PHILADELPHIA 76ERS,2014-02-12,240,37,80,8,19,18,23,7,33,18,9,5,16,24,0.555,0.513,0.23800000000000002,0.28800000000000003,17.1,75.0,47.1,48.6,9.2,7.0,15.1,100,102.2,107.3
2013-2014,UTAH JAZZ,2014-02-12,240,37,87,3,16,28,32,11,34,15,10,7,12,19,0.519,0.44299999999999995,0.184,0.368,25.0,82.9,52.9,40.5,10.2,11.5,10.6,100,107.3,102.2
2013-2014,BROOKLYN NETS,2014-02-13,240,26,67,5,17,19,28,4,23,12,8,5,15,21,0.479,0.425,0.254,0.418,10.0,71.9,37.5,46.2,9.3,8.9,15.9,100,88.5,107.2
2013-2014,CHICAGO BULLS,2014-02-13,240,35,70,4,14,18,21,9,36,26,7,8,15,23,0.581,0.529,0.2,0.3,28.1,90.0,62.5,74.3,8.2,16.0,15.9,100,107.2,88.5
2013-2014,OKLAHOMA CITY THUNDER,2014-02-13,240,39,88,8,28,21,24,9,35,23,14,8,14,23,0.5429999999999999,0.489,0.318,0.273,20.5,83.3,51.2,59.0,13.5,14.5,12.4,100,103.4,99.5
2013-2014,LOS ANGELES LAKERS,2014-02-13,240,40,83,10,28,13,22,7,35,29,6,4,22,18,0.556,0.542,0.337,0.265,16.7,79.5,48.8,72.5,5.8,6.7,19.2,100,99.5,103.4
2013-2014,MIAMI HEAT,2014-02-18,240,44,77,10,26,19,24,7,21,29,11,5,12,23,0.6679999999999999,0.636,0.33799999999999997,0.312,19.4,50.0,35.9,65.9,12.3,8.6,12.1,100,131.3,118.9
2013-2014,DALLAS MAVERICKS,2014-02-18,240,34,85,9,27,29,32,21,29,20,6,1,16,16,0.535,0.45299999999999996,0.318,0.376,50.0,80.6,64.1,58.8,6.7,2.0,13.9,100,118.9,131.3
2013-2014,PHOENIX SUNS,2014-02-18,265,35,93,11,29,31,39,15,41,21,11,4,15,31,0.508,0.435,0.312,0.419,27.8,70.7,50.0,60.0,10.3,5.6,12.0,100,105.1,100.5
2013-2014,DENVER NUGGETS,2014-02-18,265,38,99,5,28,26,37,17,39,17,10,6,12,26,0.46399999999999997,0.409,0.28300000000000003,0.374,29.3,72.2,50.0,44.7,9.4,9.4,9.4,100,100.5,105.1
2013-2014,CHARLOTTE BOBCATS,2014-02-18,240,39,75,7,17,23,37,5,38,25,4,2,7,18,0.5920000000000001,0.5670000000000001,0.22699999999999998,0.493,12.2,70.4,45.3,64.1,4.3,2.4,7.1,100,115.1,102.3
2013-2014,DETROIT PISTONS,2014-02-18,240,39,98,5,16,13,23,16,36,20,6,3,7,24,0.444,0.423,0.163,0.235,29.6,87.8,54.7,51.3,6.4,5.2,6.1,100,102.3,115.1
2013-2014,ATLANTA HAWKS,2014-02-18,240,37,77,12,26,12,19,12,32,26,9,3,22,22,0.574,0.5579999999999999,0.33799999999999997,0.247,28.6,84.2,55.0,70.3,9.5,5.4,20.5,100,103.2,113.7
2013-2014,INDIANA PACERS,2014-02-18,240,39,79,9,23,21,26,6,30,23,11,7,13,17,0.597,0.551,0.29100000000000004,0.32899999999999996,15.8,71.4,45.0,59.0,11.6,13.7,12.6,100,113.7,103.2
2013-2014,SAN ANTONIO SPURS,2014-02-18,240,44,88,9,20,16,21,12,36,26,5,4,17,28,0.581,0.551,0.22699999999999998,0.239,29.3,80.0,55.8,59.1,5.1,6.7,14.9,100,114.2,104.1
2013-2014,LOS ANGELES CLIPPERS,2014-02-18,240,35,81,6,21,27,38,9,29,19,11,6,12,20,0.527,0.469,0.259,0.469,20.0,70.7,44.2,54.3,11.1,8.8,10.9,100,104.1,114.2
2013-2014,NEW YORK KNICKS,2014-02-18,240,35,85,6,27,17,20,14,25,15,8,5,12,23,0.496,0.447,0.318,0.235,33.3,71.4,50.6,42.9,9.2,7.9,11.3,100,107.4,113.2
2013-2014,MEMPHIS GRIZZLIES,2014-02-18,240,37,75,6,12,18,24,10,28,20,5,7,13,22,0.573,0.5329999999999999,0.16,0.32,28.6,66.7,49.4,54.1,5.8,12.1,13.2,100,113.2,107.4
2013-2014,ORLANDO MAGIC,2014-02-18,240,40,80,11,25,9,16,7,30,26,8,8,14,24,0.574,0.569,0.313,0.2,18.4,71.4,46.3,65.0,8.8,14.3,13.9,100,109.8,114.2
2013-2014,MILWAUKEE BUCKS,2014-02-18,240,35,82,12,26,22,30,12,31,25,8,4,10,15,0.546,0.5,0.317,0.366,28.6,81.6,53.8,71.4,8.8,7.3,9.5,100,114.2,109.8
2013-2014,CLEVELAND CAVALIERS,2014-02-18,240,40,87,6,18,28,33,21,40,28,7,2,20,21,0.561,0.494,0.207,0.379,44.7,69.0,58.1,70.0,7.2,3.1,16.5,100,117.6,87.7
2013-2014,PHILADELPHIA 76ERS,2014-02-18,240,31,87,5,22,18,27,18,26,17,6,2,17,24,0.43,0.385,0.253,0.31,31.0,55.3,41.9,54.8,6.2,2.9,14.7,100,87.7,117.6
2013-2014,TORONTO RAPTORS,2014-02-18,240,42,74,7,16,12,15,2,27,25,9,5,15,25,0.639,0.615,0.21600000000000003,0.203,7.7,62.8,42.0,59.5,10.0,7.6,15.7,100,114.0,103.0
2013-2014,WASHINGTON WIZARDS,2014-02-18,240,38,81,4,15,13,21,16,24,21,8,3,16,19,0.515,0.494,0.185,0.259,37.2,92.3,58.0,55.3,8.9,5.2,15.1,100,103.0,114.0
2013-2014,WASHINGTON WIZARDS,2014-02-19,240,46,89,13,24,9,11,9,32,30,6,5,10,23,0.607,0.59,0.27,0.124,21.4,86.5,51.9,65.2,6.4,8.8,9.6,100,120.8,102.8
2013-2014,ATLANTA HAWKS,2014-02-19,240,33,73,6,16,25,30,5,33,20,5,1,16,11,0.563,0.493,0.21899999999999997,0.41100000000000003,13.5,78.6,48.1,60.6,5.3,1.5,15.7,100,102.8,120.8
2013-2014,DETROIT PISTONS,2014-02-19,240,38,90,8,18,14,20,7,24,20,8,5,9,20,0.496,0.467,0.2,0.222,14.6,75.0,38.8,52.6,8.1,8.1,8.3,100,99.2,117.4
2013-2014,CHARLOTTE BOBCATS,2014-02-19,240,42,82,8,20,24,31,8,41,32,5,11,15,18,0.606,0.561,0.244,0.37799999999999995,25.0,85.4,61.3,76.2,5.1,15.3,13.6,100,117.4,99.2
2013-2014,ORLANDO MAGIC,2014-02-19,240,35,89,6,22,17,24,10,35,21,7,2,6,25,0.467,0.42700000000000005,0.247,0.27,19.6,77.8,46.9,60.0,7.5,3.3,5.7,100,99.0,107.5
2013-2014,CLEVELAND CAVALIERS,2014-02-19,240,33,80,5,20,30,37,10,41,22,6,5,11,20,0.525,0.444,0.25,0.46299999999999997,22.2,80.4,53.1,66.7,6.4,7.5,10.3,100,107.5,99.0
2013-2014,HOUSTON ROCKETS,2014-02-19,240,52,104,18,35,12,25,19,37,28,15,6,14,15,0.583,0.5870000000000001,0.337,0.24,39.6,92.5,63.6,53.8,14.2,10.5,10.9,100,126.7,102.1
2013-2014,LOS ANGELES LAKERS,2014-02-19,240,41,84,14,27,12,15,3,29,29,10,5,19,19,0.596,0.5710000000000001,0.321,0.179,7.5,60.4,36.4,70.7,9.5,7.2,17.3,100,102.1,126.7
2013-2014,INDIANA PACERS,2014-02-19,240,35,87,6,22,15,20,9,40,17,10,3,21,27,0.475,0.43700000000000006,0.253,0.23,18.8,88.9,52.7,48.6,9.5,4.8,18.0,100,86.3,98.6
2013-2014,MINNESOTA TIMBERWOLVES,2014-02-19,240,40,83,6,20,18,31,5,39,26,11,5,15,20,0.5379999999999999,0.518,0.24100000000000002,0.373,11.1,81.3,47.3,65.0,10.4,7.7,13.4,100,98.6,86.3
2013-2014,NEW YORK KNICKS,2014-02-19,240,37,83,10,21,14,20,13,25,20,8,6,9,17,0.534,0.506,0.253,0.24100000000000002,28.9,71.4,47.5,54.1,9.4,11.1,8.9,100,115.3,107.1
2013-2014,NEW ORLEANS PELICANS,2014-02-19,240,35,75,7,21,14,21,10,32,16,6,9,13,20,0.54,0.513,0.28,0.28,28.6,71.1,52.5,45.7,7.1,14.5,13.4,100,107.1,115.3
2013-2014,BOSTON CELTICS,2014-02-19,240,34,87,5,17,21,28,13,33,18,8,6,14,24,0.473,0.42,0.195,0.322,26.5,76.7,50.0,52.9,8.2,11.1,12.4,100,95.9,102.0
2013-2014,PHOENIX SUNS,2014-02-19,240,36,82,11,28,17,26,10,36,23,5,6,18,23,0.535,0.506,0.341,0.317,23.3,73.5,50.0,63.9,5.1,8.6,16.2,100,102.0,95.9
2013-2014,SAN ANTONIO SPURS,2014-02-19,240,43,88,9,24,16,21,9,31,16,9,5,14,20,0.5710000000000001,0.54,0.273,0.239,22.0,70.5,47.1,37.2,9.0,7.0,12.6,100,110.6,108.6
2013-2014,PORTLAND TRAIL BLAZERS,2014-02-19,240,42,93,7,22,18,25,13,32,18,6,5,14,20,0.524,0.489,0.237,0.26899999999999996,29.5,78.0,52.9,42.9,6.0,7.8,11.9,100,108.6,110.6
2013-2014,GOLDEN STATE WARRIORS,2014-02-19,240,39,86,3,19,20,24,6,29,26,14,3,7,23,0.523,0.47100000000000003,0.221,0.27899999999999997,15.0,65.9,41.7,66.7,14.8,4.8,6.8,100,106.6,97.1
2013-2014,SACRAMENTO KINGS,2014-02-19,240,33,79,6,17,20,28,15,34,13,4,3,21,19,0.504,0.456,0.215,0.354,34.1,85.0,58.3,39.4,4.2,4.5,18.7,100,97.1,106.6
2013-2014,CHICAGO BULLS,2014-02-19,240,36,72,7,12,15,20,8,30,25,4,8,16,24,0.5820000000000001,0.5489999999999999,0.16699999999999998,0.278,27.6,71.4,53.5,69.4,4.6,12.1,16.5,100,108.7,106.4
2013-2014,TORONTO RAPTORS,2014-02-19,240,35,83,3,17,19,23,12,21,16,7,4,10,24,0.494,0.44,0.205,0.27699999999999997,28.6,72.4,46.5,45.7,8.1,6.7,9.7,100,106.4,108.7
2013-2014,BROOKLYN NETS,2014-02-19,240,41,82,9,23,14,20,5,28,25,9,4,6,16,0.578,0.555,0.28,0.244,13.2,68.3,41.8,61.0,9.9,6.9,6.2,100,115.5,108.9
2013-2014,UTAH JAZZ,2014-02-19,240,37,82,9,24,16,17,13,33,20,2,1,18,16,0.5529999999999999,0.506,0.293,0.207,31.7,86.8,58.2,54.1,2.2,1.7,16.7,100,108.9,115.5
2013-2014,HOUSTON ROCKETS,2014-02-20,265,37,101,9,30,16,25,21,39,24,4,6,12,25,0.442,0.41100000000000003,0.297,0.248,37.5,73.6,55.0,64.9,4.1,9.1,9.7,100,101.0,104.0
2013-2014,GOLDEN STATE WARRIORS,2014-02-20,265,37,93,9,27,19,24,14,35,18,8,9,12,24,0.49200000000000005,0.446,0.29,0.258,26.4,62.5,45.0,48.6,8.2,12.7,10.4,100,104.0,101.0
2013-2014,DENVER NUGGETS,2014-02-20,240,39,76,8,18,15,26,12,29,22,6,6,15,20,0.578,0.5660000000000001,0.237,0.342,33.3,70.7,53.2,56.4,6.8,9.8,14.6,100,115.1,102.6
2013-2014,MILWAUKEE BUCKS,2014-02-20,240,35,82,4,21,16,20,12,24,15,4,6,12,20,0.496,0.451,0.256,0.244,29.3,66.7,46.8,42.9,4.6,10.3,11.7,100,102.6,115.1
2013-2014,MIAMI HEAT,2014-02-20,240,41,75,5,21,16,21,8,33,24,15,3,18,20,0.611,0.58,0.28,0.28,22.9,75.0,51.9,58.5,16.1,5.6,17.6,100,110.3,86.7
2013-2014,OKLAHOMA CITY THUNDER,2014-02-20,240,28,74,2,20,23,30,11,27,15,11,2,20,24,0.46399999999999997,0.392,0.27,0.405,25.0,77.1,48.1,53.6,11.8,3.7,18.7,100,86.7,110.3
2013-2014,NEW ORLEANS PELICANS,2014-02-21,240,35,83,9,23,8,11,6,32,20,2,7,10,27,0.495,0.47600000000000003,0.27699999999999997,0.133,15.4,69.6,44.7,57.1,2.2,10.8,10.2,100,97.2,100.6
2013-2014,CHARLOTTE BOBCATS,2014-02-21,240,31,80,3,15,25,36,14,33,17,5,9,11,16,0.47,0.406,0.188,0.45,30.4,84.6,55.3,54.8,5.6,15.0,10.3,100,100.6,97.2
2013-2014,DENVER NUGGETS,2014-02-21,240,35,87,7,15,12,22,12,28,12,5,8,14,23,0.46,0.44299999999999995,0.172,0.253,23.5,71.8,44.4,34.3,5.2,11.9,12.6,100,93.3,122.6
2013-2014,CHICAGO BULLS,2014-02-21,240,42,84,10,17,23,27,11,39,28,8,7,12,22,0.61,0.56,0.20199999999999999,0.321,28.2,76.5,55.6,66.7,8.4,9.7,11.1,100,122.6,93.3
2013-2014,ATLANTA HAWKS,2014-02-21,240,40,88,13,31,14,20,12,29,25,7,4,10,22,0.5529999999999999,0.528,0.35200000000000004,0.22699999999999998,28.6,64.4,47.1,62.5,7.5,6.0,9.4,100,115.2,123.9
2013-2014,DETROIT PISTONS,2014-02-21,240,47,87,8,20,13,29,16,30,32,6,5,11,20,0.5760000000000001,0.586,0.23,0.33299999999999996,35.6,71.4,52.9,68.1,6.5,8.8,9.9,100,123.9,115.2
2013-2014,BOSTON CELTICS,2014-02-21,240,38,97,4,22,12,17,16,31,23,11,1,14,19,0.44,0.41200000000000003,0.22699999999999998,0.175,30.2,77.5,50.5,60.5,11.2,1.6,11.8,100,93.4,102.5
2013-2014,LOS ANGELES LAKERS,2014-02-21,240,40,83,7,22,14,19,9,37,23,7,7,18,19,0.5529999999999999,0.524,0.265,0.22899999999999998,22.5,69.8,49.5,57.5,7.1,9.3,16.5,100,102.5,93.4
2013-2014,LOS ANGELES CLIPPERS,2014-02-21,240,31,80,7,24,27,43,13,34,23,6,4,12,15,0.485,0.431,0.3,0.5379999999999999,26.5,85.0,52.8,74.2,6.2,5.6,10.8,100,100.0,106.2
2013-2014,MEMPHIS GRIZZLIES,2014-02-21,240,42,87,5,15,13,15,6,36,27,7,9,11,30,0.545,0.511,0.172,0.172,15.0,73.5,47.2,64.3,7.3,16.1,10.5,100,106.2,100.0
2013-2014,NEW YORK KNICKS,2014-02-21,290,45,95,15,34,16,23,7,37,24,6,4,13,21,0.5760000000000001,0.5529999999999999,0.358,0.242,14.3,84.1,47.3,53.3,5.4,4.8,11.0,100,109.3,116.5
2013-2014,ORLANDO MAGIC,2014-02-21,290,49,99,9,16,22,26,7,42,29,7,3,11,19,0.584,0.54,0.162,0.263,15.9,85.7,52.7,59.2,6.3,4.9,9.1,100,116.5,109.3
2013-2014,DALLAS MAVERICKS,2014-02-21,240,48,77,9,23,19,25,8,40,39,9,7,23,24,0.705,0.682,0.299,0.325,28.6,74.1,58.5,81.3,8.6,10.1,20.7,100,118.9,107.4
2013-2014,PHILADELPHIA 76ERS,2014-02-21,240,42,94,5,25,23,32,14,20,22,15,0,15,21,0.518,0.473,0.266,0.34,25.9,71.4,41.5,52.4,14.4,0.0,12.2,100,107.4,118.9
2013-2014,SAN ANTONIO SPURS,2014-02-21,240,29,83,2,21,25,27,15,32,12,5,0,18,17,0.44799999999999995,0.361,0.253,0.325,30.6,78.0,52.2,41.4,5.3,0.0,15.9,100,90.1,112.3
2013-2014,PHOENIX SUNS,2014-02-21,240,42,82,5,25,17,25,9,34,19,11,6,12,20,0.57,0.5429999999999999,0.305,0.305,22.0,69.4,47.8,45.2,11.7,9.7,11.4,100,112.3,90.1
2013-2014,UTAH JAZZ,2014-02-21,240,37,82,6,13,14,18,9,31,20,8,5,14,18,0.523,0.488,0.159,0.22,21.4,72.1,47.1,54.1,8.6,7.0,13.5,100,101.0,109.6
2013-2014,PORTLAND TRAIL BLAZERS,2014-02-21,240,39,91,7,20,17,17,12,33,16,5,9,11,19,0.518,0.467,0.22,0.187,27.9,78.6,52.9,41.0,5.4,13.0,10.0,100,109.6,101.0
2013-2014,CLEVELAND CAVALIERS,2014-02-21,240,32,82,6,20,21,29,17,30,21,5,8,14,18,0.48,0.42700000000000005,0.244,0.354,36.2,71.4,52.8,65.6,5.6,11.1,12.9,100,102.1,110.0
2013-2014,TORONTO RAPTORS,2014-02-21,240,40,93,7,21,11,13,12,30,23,8,4,8,23,0.496,0.46799999999999997,0.226,0.14,28.6,63.8,47.2,57.5,9.0,6.5,7.5,100,110.0,102.1
2013-2014,NEW YORK KNICKS,2014-02-22,240,39,89,10,28,10,16,8,33,22,6,4,10,24,0.51,0.494,0.315,0.18,19.5,82.5,50.6,56.4,6.5,9.3,9.4,100,106.4,116.1
