season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2008-2009,LOS ANGELES CLIPPERS,2008-11-29,240,35,82,4,13,23,35,14,31,22,7,6,13,17,0.498,0.451,0.159,0.4270000000000001,33.3,77.5,54.9,62.9,7.6,10.2,11.8,100.0,104.7,103.6,0
2008-2009,OKLAHOMA CITY THUNDER,2008-11-29,240,38,73,3,11,32,38,10,20,19,8,5,11,19,0.619,0.541,0.151,0.521,27.0,69.0,45.5,50.0,9.0,8.3,10.9,100.0,124.9,115.9,0
2008-2009,MEMPHIS GRIZZLIES,2008-11-29,240,41,71,5,11,16,24,9,27,18,6,2,18,26,0.631,0.613,0.155,0.33799999999999997,31.0,73.0,54.5,43.9,6.8,3.2,18.1,100.0,115.9,124.9,0
2008-2009,CLEVELAND CAVALIERS,2008-11-29,240,39,94,5,22,14,19,19,34,22,8,3,10,21,0.474,0.441,0.23399999999999999,0.20199999999999999,38.0,82.9,58.2,56.4,8.8,5.2,8.9,100.0,106.5,93.3,0
2008-2009,MILWAUKEE BUCKS,2008-11-29,240,29,74,6,16,21,23,7,31,19,6,4,18,19,0.505,0.4320000000000001,0.21600000000000005,0.311,17.1,62.0,41.8,65.5,6.6,5.6,17.6,100.0,93.3,106.5,0
2008-2009,DENVER NUGGETS,2008-11-29,240,37,80,6,18,26,33,13,29,23,12,7,16,11,0.561,0.5,0.225,0.413,31.7,69.0,50.6,62.2,12.7,10.4,14.5,100.0,111.9,102.4,0
2008-2009,MINNESOTA TIMBERWOLVES,2008-11-29,240,41,90,6,23,9,10,13,28,20,7,5,17,23,0.514,0.489,0.256,0.111,31.0,68.3,49.4,48.8,7.4,8.1,15.3,100.0,102.4,111.9,0
2008-2009,GOLDEN STATE WARRIORS,2008-11-29,240,46,101,7,20,26,32,17,31,21,13,5,14,22,0.5429999999999999,0.49,0.198,0.317,30.4,60.8,44.9,45.7,11.8,6.4,10.8,100.0,113.7,125.5,0
2008-2009,NEW YORK KNICKS,2008-11-29,240,54,105,13,27,17,21,20,39,35,8,2,18,25,0.604,0.5760000000000001,0.257,0.2,39.2,69.6,55.1,64.8,7.3,2.5,13.6,100.0,125.5,113.7,0
2008-2009,INDIANA PACERS,2008-11-29,240,40,93,6,21,10,15,16,32,22,4,1,18,29,0.48200000000000004,0.462,0.226,0.161,32.0,82.1,53.9,55.0,4.1,2.0,15.3,100.0,97.6,111.8,0
2008-2009,ORLANDO MAGIC,2008-11-29,240,38,75,12,26,22,30,7,34,19,8,6,18,17,0.624,0.5870000000000001,0.34700000000000003,0.4,17.9,68.0,46.1,50.0,8.1,8.3,16.9,100.0,111.8,97.6,0
2008-2009,DALLAS MAVERICKS,2008-11-29,240,36,83,7,17,22,26,12,34,20,7,4,12,18,0.535,0.47600000000000003,0.205,0.313,26.1,64.2,46.5,55.6,7.6,5.2,11.3,100.0,110.0,84.9,0
2008-2009,SACRAMENTO KINGS,2008-11-29,240,32,92,0,15,14,16,19,34,17,6,3,16,23,0.39399999999999996,0.348,0.163,0.174,35.8,73.9,53.5,53.1,6.5,4.5,13.9,100.0,84.9,110.0,0
2008-2009,NEW JERSEY NETS,2008-11-29,240,40,77,7,18,18,28,12,31,15,6,5,14,25,0.588,0.565,0.23399999999999999,0.364,30.0,72.1,51.8,37.5,6.6,7.8,13.6,100.0,115.7,97.0,0
2008-2009,UTAH JAZZ,2008-11-29,240,33,76,4,12,18,25,12,28,21,7,2,18,19,0.506,0.461,0.158,0.32899999999999996,27.9,70.0,48.2,63.6,7.7,3.4,17.1,100.0,97.0,115.7,0
2008-2009,ATLANTA HAWKS,2008-11-29,240,37,74,11,25,17,20,9,31,24,7,6,14,24,0.616,0.574,0.33799999999999997,0.27,25.0,67.4,48.8,64.9,8.1,9.5,14.5,100.0,118.3,113.7,0
2008-2009,WASHINGTON WIZARDS,2008-11-29,240,34,80,6,17,24,31,15,27,22,9,1,10,19,0.523,0.46299999999999997,0.213,0.38799999999999996,32.6,75.0,51.2,64.7,10.4,2.0,9.6,100.0,113.7,118.3,0
2008-2009,HOUSTON ROCKETS,2008-11-30,240,31,76,10,20,22,26,10,28,22,9,6,15,17,0.5379999999999999,0.474,0.263,0.342,24.4,71.8,47.5,71.0,10.1,11.1,14.6,100.0,105.5,116.7,0
2008-2009,DENVER NUGGETS,2008-11-30,240,37,77,11,23,19,24,11,31,28,6,14,14,21,0.594,0.552,0.299,0.312,28.2,75.6,52.5,75.7,6.7,25.0,13.8,100.0,116.7,105.5,0
2008-2009,PORTLAND TRAIL BLAZERS,2008-11-30,240,36,69,7,17,17,23,12,23,23,4,8,12,21,0.607,0.5720000000000001,0.24600000000000002,0.33299999999999996,36.4,74.2,54.7,63.9,5.1,14.0,13.2,100.0,122.0,108.0,0
2008-2009,DETROIT PISTONS,2008-11-30,240,30,69,3,12,22,27,8,21,20,7,4,11,22,0.525,0.457,0.174,0.391,25.8,63.6,45.3,66.7,8.9,7.7,12.0,100.0,108.0,122.0,0
2008-2009,TORONTO RAPTORS,2008-11-30,240,34,88,11,25,20,26,11,25,23,11,6,12,16,0.498,0.449,0.284,0.295,22.0,62.5,40.0,67.6,11.2,8.1,10.8,100.0,100.5,113.7,0
2008-2009,LOS ANGELES LAKERS,2008-11-30,240,47,92,4,18,14,16,15,39,34,10,3,19,18,0.565,0.5329999999999999,0.196,0.174,37.5,78.0,60.0,72.3,10.2,4.8,16.1,100.0,113.7,100.5,0
2008-2009,CHICAGO BULLS,2008-11-30,240,38,73,8,15,19,24,7,35,26,4,6,15,18,0.616,0.575,0.205,0.32899999999999996,20.0,76.1,51.9,68.4,4.4,8.6,15.2,100.0,112.1,100.2,0
2008-2009,PHILADELPHIA 76ERS,2008-11-30,240,36,83,5,13,15,19,11,28,29,5,0,15,22,0.504,0.46399999999999997,0.157,0.22899999999999998,23.9,80.0,48.1,80.6,5.4,0.0,14.1,100.0,100.2,112.1,0
2008-2009,NEW JERSEY NETS,2008-11-30,240,40,80,8,22,29,32,7,22,17,9,5,12,22,0.622,0.55,0.275,0.4,18.9,73.3,43.3,42.5,9.4,9.6,11.3,100.0,122.6,114.2,0
2008-2009,PHOENIX SUNS,2008-11-30,240,40,73,11,21,18,24,8,30,19,8,7,21,21,0.652,0.623,0.28800000000000003,0.32899999999999996,26.7,81.1,56.7,47.5,8.4,12.1,20.1,100.0,114.2,122.6,0
2008-2009,ORLANDO MAGIC,2008-12-01,240,34,81,5,26,15,25,16,24,14,6,5,11,16,0.478,0.451,0.321,0.309,32.0,72.7,48.2,41.2,7.0,8.2,10.7,100.0,103.2,125.5,0
2008-2009,BOSTON CELTICS,2008-12-01,240,40,74,6,13,21,24,9,34,20,7,1,11,20,0.633,0.581,0.17600000000000002,0.324,27.3,68.0,51.8,50.0,8.2,1.8,11.5,100.0,125.5,103.2,0
2008-2009,MINNESOTA TIMBERWOLVES,2008-12-01,240,30,75,11,25,19,25,11,28,17,5,9,17,19,0.523,0.473,0.33299999999999996,0.33299999999999996,28.2,73.7,50.6,56.7,5.7,13.4,16.5,100.0,102.4,113.8,0
2008-2009,CHARLOTTE BOBCATS,2008-12-01,240,37,80,7,13,19,26,10,28,28,5,9,9,21,0.547,0.506,0.163,0.325,26.3,71.8,49.4,75.7,5.7,18.0,9.0,100.0,113.8,102.4,0
2008-2009,MIAMI HEAT,2008-12-01,265,47,99,8,25,28,31,21,30,30,7,9,14,37,0.5770000000000001,0.515,0.253,0.313,45.7,73.2,58.6,63.8,7.0,12.9,11.1,100.0,129.4,128.4,0
2008-2009,GOLDEN STATE WARRIORS,2008-12-01,265,39,84,4,14,47,52,11,25,24,9,8,9,22,0.603,0.488,0.16699999999999998,0.619,26.8,54.3,41.4,61.5,9.0,10.8,7.8,100.0,128.4,129.4,0
2008-2009,PHILADELPHIA 76ERS,2008-12-02,265,38,96,2,11,25,32,18,33,15,14,5,19,24,0.46799999999999997,0.406,0.115,0.33299999999999996,34.6,75.0,53.1,39.5,13.2,7.0,14.7,100.0,97.3,89.8,0
2008-2009,CHICAGO BULLS,2008-12-02,265,33,82,2,11,27,31,11,34,13,5,10,24,26,0.4970000000000001,0.415,0.134,0.37799999999999995,25.0,65.4,46.9,39.4,4.7,11.8,20.1,100.0,89.8,97.3,0
2008-2009,LOS ANGELES CLIPPERS,2008-12-02,240,43,87,4,14,8,10,9,33,21,5,8,13,19,0.536,0.517,0.161,0.115,22.5,71.7,48.8,48.8,5.5,12.5,12.5,100.0,107.4,109.6,0
2008-2009,DALLAS MAVERICKS,2008-12-02,240,39,87,8,23,14,19,13,31,21,8,6,9,11,0.524,0.494,0.264,0.218,28.3,77.5,51.2,53.8,8.8,8.2,8.6,100.0,109.6,107.4,0
2008-2009,TORONTO RAPTORS,2008-12-02,240,34,93,5,17,20,23,12,27,21,6,4,9,22,0.451,0.392,0.183,0.247,22.6,84.4,45.9,61.8,6.1,6.9,8.0,100.0,94.9,134.7,0
2008-2009,DENVER NUGGETS,2008-12-02,240,49,82,13,24,21,29,5,41,37,5,9,11,19,0.696,0.677,0.293,0.354,15.6,77.4,54.1,75.5,5.1,11.8,10.4,100.0,134.7,94.9,0
2008-2009,LOS ANGELES LAKERS,2008-12-02,240,39,76,6,19,33,45,8,33,18,10,5,16,23,0.611,0.5529999999999999,0.25,0.5920000000000001,20.5,63.5,45.1,46.2,9.9,6.5,14.3,100.0,116.3,117.3,0
2008-2009,INDIANA PACERS,2008-12-02,240,45,99,8,22,20,21,19,31,27,9,4,13,26,0.545,0.495,0.222,0.212,36.5,79.5,54.9,60.0,8.9,7.0,10.7,100.0,117.3,116.3,0
2008-2009,WASHINGTON WIZARDS,2008-12-02,240,44,85,13,24,7,11,9,31,33,5,4,7,21,0.601,0.594,0.282,0.129,22.5,75.6,49.4,75.0,5.8,7.0,7.2,100.0,125.2,102.0,0
2008-2009,NEW JERSEY NETS,2008-12-02,240,31,77,7,20,19,25,10,31,14,2,4,11,17,0.5,0.44799999999999995,0.26,0.325,24.4,77.5,50.6,45.2,2.3,6.6,11.1,100.0,102.0,125.2,0
2008-2009,PORTLAND TRAIL BLAZERS,2008-12-02,240,40,90,11,26,13,15,15,39,21,6,7,12,22,0.5379999999999999,0.506,0.289,0.16699999999999998,34.1,84.8,60.0,52.5,6.6,14.9,11.0,100.0,114.5,106.8,0
2008-2009,NEW YORK KNICKS,2008-12-02,240,32,78,10,31,23,26,7,29,20,5,2,11,15,0.542,0.474,0.397,0.33299999999999996,15.2,65.9,40.0,62.5,5.5,3.1,11.0,100.0,106.8,114.5,0
2008-2009,UTAH JAZZ,2008-12-02,240,36,70,3,13,24,29,7,38,24,8,5,25,27,0.598,0.536,0.18600000000000005,0.414,21.2,80.9,56.3,66.7,8.2,8.1,23.2,100.0,100.9,95.8,0
2008-2009,SACRAMENTO KINGS,2008-12-02,240,32,79,5,17,25,35,9,26,17,12,4,14,27,0.498,0.4370000000000001,0.215,0.44299999999999995,19.1,78.8,43.8,53.1,12.2,7.0,12.9,100.0,95.8,100.9,0
2008-2009,DETROIT PISTONS,2008-12-02,240,37,74,6,11,9,15,6,31,21,14,3,13,17,0.552,0.541,0.149,0.203,15.8,77.5,47.4,56.8,16.3,6.4,13.9,100.0,103.5,89.5,0
2008-2009,SAN ANTONIO SPURS,2008-12-02,240,28,71,6,24,15,19,9,32,17,5,1,17,14,0.485,0.4370000000000001,0.33799999999999997,0.268,22.5,84.2,52.6,60.7,5.8,1.6,17.6,100.0,89.5,103.5,0
2008-2009,MEMPHIS GRIZZLIES,2008-12-03,240,35,77,4,11,21,24,10,20,18,7,0,9,25,0.542,0.48100000000000004,0.14300000000000002,0.312,27.0,76.9,47.6,51.4,8.4,0.0,9.3,100.0,113.5,125.4,0
2008-2009,ATLANTA HAWKS,2008-12-03,240,40,71,10,24,15,19,6,27,33,5,4,13,22,0.662,0.634,0.33799999999999997,0.268,23.1,73.0,52.4,82.5,6.0,6.1,14.1,100.0,125.4,113.5,0
2008-2009,INDIANA PACERS,2008-12-03,240,40,91,7,22,9,13,9,22,24,6,1,10,23,0.496,0.478,0.242,0.14300000000000002,18.4,61.1,36.5,60.0,6.5,1.7,9.4,100.0,104.2,123.7,0
2008-2009,BOSTON CELTICS,2008-12-03,240,40,80,8,22,26,32,14,40,27,6,5,12,18,0.606,0.55,0.275,0.4,38.9,81.6,63.5,67.5,6.5,7.2,11.3,100.0,123.7,104.2,0
2008-2009,OKLAHOMA CITY THUNDER,2008-12-03,240,36,66,7,11,18,28,5,23,24,6,8,18,26,0.619,0.598,0.16699999999999998,0.424,17.2,67.6,44.4,66.7,6.7,12.7,18.7,100.0,109.0,115.7,0
2008-2009,CHARLOTTE BOBCATS,2008-12-03,240,36,76,4,13,27,33,11,24,21,9,1,13,25,0.569,0.5,0.171,0.434,32.4,82.8,55.6,58.3,10.1,1.8,12.6,100.0,115.7,109.0,0
2008-2009,NEW YORK KNICKS,2008-12-03,240,32,83,10,34,8,10,13,26,16,8,3,26,23,0.469,0.446,0.41,0.12,26.0,70.3,44.8,50.0,8.1,4.7,22.9,100.0,82.6,118.9,0
2008-2009,CLEVELAND CAVALIERS,2008-12-03,240,43,85,6,21,26,30,11,37,21,18,8,16,15,0.601,0.541,0.247,0.353,29.7,74.0,55.2,48.8,18.1,16.3,14.0,100.0,118.9,82.6,0
2008-2009,LOS ANGELES CLIPPERS,2008-12-03,240,40,91,5,17,11,16,16,31,20,8,8,11,26,0.49,0.467,0.187,0.17600000000000002,30.8,73.8,50.0,50.0,8.7,15.1,10.1,100.0,104.6,112.2,0
2008-2009,HOUSTON ROCKETS,2008-12-03,240,31,76,10,23,31,39,11,36,22,4,4,13,16,0.5529999999999999,0.474,0.303,0.513,26.2,69.2,50.0,71.0,4.4,5.4,12.2,100.0,112.2,104.6,0
2008-2009,CHICAGO BULLS,2008-12-03,240,35,81,4,8,16,20,12,28,19,9,8,16,20,0.501,0.457,0.099,0.247,27.9,70.0,48.2,54.3,9.8,11.3,15.1,100.0,98.1,105.7,0
2008-2009,MILWAUKEE BUCKS,2008-12-03,240,39,83,3,12,16,21,12,31,27,10,5,15,19,0.526,0.488,0.145,0.253,30.0,72.1,51.8,69.2,10.9,6.8,14.0,100.0,105.7,98.1,0
2008-2009,PHOENIX SUNS,2008-12-03,240,37,78,7,19,10,13,10,20,20,6,3,13,23,0.5429999999999999,0.519,0.244,0.16699999999999998,25.6,54.1,39.5,54.1,7.3,5.6,13.4,100.0,110.1,125.8,0
2008-2009,NEW ORLEANS HORNETS,2008-12-03,240,33,73,8,19,30,35,17,29,20,9,6,13,16,0.588,0.507,0.26,0.479,45.9,74.4,60.5,60.6,10.9,10.2,12.8,100.0,125.8,110.1,0
2008-2009,MINNESOTA TIMBERWOLVES,2008-12-03,240,36,87,2,9,15,19,16,26,15,9,3,12,20,0.467,0.425,0.10300000000000001,0.218,36.4,89.7,57.5,41.7,10.2,6.8,11.2,100.0,100.4,112.8,0
2008-2009,ORLANDO MAGIC,2008-12-03,240,37,65,10,21,16,24,3,28,18,10,7,19,14,0.662,0.6459999999999999,0.32299999999999995,0.369,10.3,63.6,42.5,48.6,11.3,9.0,20.1,100.0,112.8,100.4,0
2008-2009,LOS ANGELES LAKERS,2008-12-03,240,43,74,6,13,22,27,9,32,24,7,4,16,18,0.664,0.622,0.17600000000000002,0.365,26.5,72.7,52.6,55.8,7.6,5.6,15.7,100.0,123.1,110.2,0
2008-2009,PHILADELPHIA 76ERS,2008-12-03,240,42,86,5,15,13,20,12,25,21,11,2,12,25,0.5379999999999999,0.517,0.174,0.233,27.3,73.5,47.4,50.0,11.9,3.3,11.2,100.0,110.2,123.1,0
2008-2009,MIAMI HEAT,2008-12-03,240,36,81,4,15,17,21,14,31,20,11,11,18,22,0.515,0.469,0.185,0.259,34.1,73.8,54.2,55.6,12.1,19.0,16.6,100.0,102.5,98.1,0
2008-2009,UTAH JAZZ,2008-12-03,240,29,73,4,15,27,32,11,27,20,8,5,17,19,0.511,0.425,0.205,0.43799999999999994,26.2,65.9,45.8,69.0,8.8,7.6,16.3,100.0,98.1,102.5,0
2008-2009,PORTLAND TRAIL BLAZERS,2008-12-03,240,37,77,6,14,18,23,12,26,22,5,2,12,18,0.562,0.519,0.182,0.299,32.4,74.3,52.8,59.5,6.1,3.4,12.1,100.0,118.6,111.4,0
2008-2009,WASHINGTON WIZARDS,2008-12-03,240,37,73,5,15,13,17,9,25,21,5,5,11,19,0.5720000000000001,0.541,0.205,0.233,25.7,67.6,47.2,56.8,6.1,7.9,12.0,100.0,111.4,118.6,0
2008-2009,PHOENIX SUNS,2008-12-04,240,36,81,6,16,19,23,10,25,22,8,5,14,23,0.532,0.48100000000000004,0.198,0.284,23.3,62.5,42.2,61.1,8.6,7.0,13.3,100.0,104.4,120.6,0
2008-2009,DALLAS MAVERICKS,2008-12-04,240,45,88,7,17,15,20,15,33,25,7,7,14,21,0.579,0.551,0.193,0.22699999999999998,37.5,76.7,57.8,55.6,7.5,10.8,12.6,100.0,120.6,104.4,0
2008-2009,SAN ANTONIO SPURS,2008-12-04,240,41,82,9,26,17,18,12,35,27,2,8,13,24,0.601,0.555,0.317,0.22,34.3,77.8,58.8,65.9,2.2,12.3,12.6,100.0,120.7,101.7,0
2008-2009,DENVER NUGGETS,2008-12-04,240,35,79,7,14,14,23,10,23,19,7,7,14,23,0.511,0.48700000000000004,0.177,0.29100000000000004,22.2,65.7,41.3,54.3,7.8,12.5,13.6,100.0,101.7,120.7,0
2008-2009,NEW YORK KNICKS,2008-12-05,240,39,89,11,34,6,6,12,27,22,8,1,17,21,0.518,0.5,0.382,0.067,26.7,79.4,49.4,56.4,8.4,1.9,15.6,100.0,99.7,102.9,0
2008-2009,ATLANTA HAWKS,2008-12-05,240,39,80,5,26,15,21,7,33,23,9,2,17,11,0.5489999999999999,0.519,0.325,0.263,20.6,73.3,50.6,59.0,9.4,3.6,16.0,100.0,102.9,99.7,0
2008-2009,PORTLAND TRAIL BLAZERS,2008-12-05,240,29,68,2,11,18,24,9,22,11,6,6,14,25,0.496,0.441,0.162,0.353,25.7,56.4,41.9,37.9,7.3,10.0,15.1,100.0,95.0,113.2,0
2008-2009,BOSTON CELTICS,2008-12-05,240,34,73,3,13,22,29,17,26,22,4,1,17,21,0.542,0.486,0.17800000000000002,0.397,43.6,74.3,58.1,64.7,4.9,1.8,16.5,100.0,113.2,95.0,0
2008-2009,INDIANA PACERS,2008-12-05,240,29,72,4,12,11,15,9,26,18,4,0,16,16,0.46399999999999997,0.431,0.16699999999999998,0.20800000000000002,20.9,74.3,44.9,62.1,4.8,0.0,16.9,100.0,87.4,116.1,0
2008-2009,CLEVELAND CAVALIERS,2008-12-05,240,38,74,7,22,14,19,9,34,28,7,10,11,20,0.589,0.561,0.297,0.257,25.7,79.1,55.1,73.7,8.4,16.7,11.8,100.0,116.1,87.4,0
2008-2009,PHILADELPHIA 76ERS,2008-12-05,240,34,74,3,11,25,29,12,28,19,5,7,10,22,0.5529999999999999,0.48,0.149,0.392,30.8,71.8,51.3,55.9,6.1,11.1,10.3,100.0,117.0,110.9,0
2008-2009,DETROIT PISTONS,2008-12-05,240,36,75,2,12,17,21,11,27,18,5,4,10,23,0.54,0.493,0.16,0.28,28.2,69.2,48.7,50.0,6.1,6.3,10.6,100.0,110.9,117.0,0
2008-2009,GOLDEN STATE WARRIORS,2008-12-05,240,45,83,7,19,15,23,8,25,17,6,3,15,27,0.601,0.584,0.22899999999999998,0.27699999999999997,22.2,61.0,42.9,37.8,6.1,4.8,13.9,100.0,114.2,133.5,0
2008-2009,HOUSTON ROCKETS,2008-12-05,240,41,84,13,21,36,40,16,28,23,10,5,16,18,0.645,0.565,0.25,0.47600000000000003,39.0,77.8,57.1,56.1,10.2,7.8,13.6,100.0,133.5,114.2,0
2008-2009,LOS ANGELES CLIPPERS,2008-12-05,240,32,70,5,17,12,18,3,22,18,8,6,17,17,0.52,0.493,0.243,0.257,8.8,71.0,38.5,56.3,9.0,9.4,17.9,100.0,91.3,104.8,0
2008-2009,MEMPHIS GRIZZLIES,2008-12-05,240,38,77,7,13,10,15,9,31,18,10,3,16,20,0.556,0.539,0.16899999999999998,0.195,29.0,91.2,61.5,47.4,11.3,5.7,16.1,100.0,104.8,91.3,0
2008-2009,CHARLOTTE BOBCATS,2008-12-05,240,36,70,10,19,14,20,7,20,23,9,3,16,27,0.609,0.586,0.271,0.28600000000000003,20.6,58.8,39.7,63.9,10.6,5.4,16.9,100.0,113.1,119.0,0
2008-2009,MILWAUKEE BUCKS,2008-12-05,240,35,73,6,17,25,30,14,27,20,5,5,15,23,0.586,0.521,0.233,0.41100000000000003,41.2,79.4,60.3,57.1,5.9,9.8,14.8,100.0,119.0,113.1,0
2008-2009,MINNESOTA TIMBERWOLVES,2008-12-05,240,29,68,2,12,24,29,8,25,17,3,4,16,20,0.52,0.441,0.17600000000000002,0.426,20.5,75.8,45.8,58.6,3.4,8.7,16.5,100.0,96.4,129.6,0
2008-2009,NEW JERSEY NETS,2008-12-05,240,39,74,14,28,21,26,8,31,22,5,1,12,26,0.6609999999999999,0.622,0.37799999999999995,0.35100000000000003,24.2,79.5,54.2,56.4,5.7,1.8,12.3,100.0,129.6,96.4,0
2008-2009,OKLAHOMA CITY THUNDER,2008-12-05,240,36,83,3,9,14,21,14,32,20,9,4,16,20,0.48200000000000004,0.452,0.10800000000000001,0.253,30.4,71.1,50.5,55.6,9.8,7.0,14.8,100.0,96.6,106.4,0
2008-2009,ORLANDO MAGIC,2008-12-05,240,38,84,13,27,9,16,13,32,21,8,8,16,19,0.5379999999999999,0.53,0.321,0.19,28.9,69.6,49.5,55.3,8.7,10.8,14.9,100.0,106.4,96.6,0
2008-2009,TORONTO RAPTORS,2008-12-05,240,36,82,4,17,11,13,3,35,23,8,10,23,16,0.496,0.46299999999999997,0.207,0.159,7.1,72.9,42.2,63.9,7.6,12.2,20.8,100.0,82.2,107.7,0
2008-2009,UTAH JAZZ,2008-12-05,240,49,95,5,13,11,16,13,39,31,12,8,17,17,0.5589999999999999,0.542,0.13699999999999998,0.168,27.1,92.9,57.8,63.3,11.3,12.3,14.3,100.0,107.7,82.2,0
2008-2009,LOS ANGELES LAKERS,2008-12-05,240,37,74,10,20,22,31,11,27,25,8,4,15,18,0.605,0.568,0.27,0.419,26.2,62.8,44.7,67.6,8.6,5.6,14.6,100.0,114.4,112.2,0
2008-2009,WASHINGTON WIZARDS,2008-12-05,240,39,86,6,15,20,25,16,31,24,11,4,17,24,0.536,0.488,0.174,0.29100000000000004,37.2,73.8,55.3,61.5,11.9,7.4,14.9,100.0,112.2,114.4,0
2008-2009,CLEVELAND CAVALIERS,2008-12-06,240,32,69,9,16,21,27,10,29,16,9,10,17,25,0.581,0.529,0.23199999999999998,0.391,30.3,72.5,53.4,50.0,10.5,18.2,17.4,100.0,109.9,86.5,0
2008-2009,CHARLOTTE BOBCATS,2008-12-06,240,25,69,3,14,21,28,11,23,17,10,3,19,21,0.455,0.384,0.203,0.406,27.5,69.7,46.6,68.0,11.7,5.7,18.9,100.0,86.5,109.9,0
2008-2009,WASHINGTON WIZARDS,2008-12-06,240,45,83,10,25,10,13,9,29,29,3,6,15,23,0.62,0.602,0.301,0.157,26.5,78.4,53.5,64.4,3.2,9.7,14.5,100.0,118.0,125.5,0
2008-2009,CHICAGO BULLS,2008-12-06,240,43,82,11,20,20,30,8,25,31,9,2,9,15,0.614,0.591,0.244,0.366,21.6,73.5,46.5,72.1,9.7,3.4,8.6,100.0,125.5,118.0,0
2008-2009,ATLANTA HAWKS,2008-12-06,240,34,75,8,22,22,29,10,29,15,8,4,19,20,0.5579999999999999,0.507,0.293,0.387,22.7,67.4,44.8,44.1,8.5,5.9,17.8,100.0,103.9,106.0,0
2008-2009,DALLAS MAVERICKS,2008-12-06,240,40,84,3,16,17,21,14,34,19,8,2,16,22,0.536,0.494,0.19,0.25,32.6,77.3,55.2,47.5,8.5,3.8,14.6,100.0,106.0,103.9,0
2008-2009,OKLAHOMA CITY THUNDER,2008-12-06,240,35,81,5,13,24,30,8,31,20,7,4,14,22,0.525,0.46299999999999997,0.16,0.37,17.8,70.5,43.8,57.1,7.2,5.5,12.9,100.0,101.8,107.9,0
2008-2009,MIAMI HEAT,2008-12-06,240,41,85,5,12,18,28,13,37,23,6,8,14,19,0.539,0.512,0.141,0.32899999999999996,29.5,82.2,56.2,56.1,6.2,11.8,12.6,100.0,107.9,101.8,0
2008-2009,LOS ANGELES CLIPPERS,2008-12-06,240,38,81,6,12,25,30,19,35,22,3,11,18,21,0.568,0.506,0.14800000000000002,0.37,43.2,72.9,58.7,57.9,3.3,16.4,16.0,100.0,118.2,92.8,0
2008-2009,MINNESOTA TIMBERWOLVES,2008-12-06,240,30,77,3,10,21,34,13,25,20,9,4,13,23,0.457,0.409,0.13,0.442,27.1,56.8,41.3,66.7,9.9,5.8,12.4,100.0,92.8,118.2,0
2008-2009,MEMPHIS GRIZZLIES,2008-12-06,240,33,73,3,14,18,27,8,24,20,2,4,12,25,0.512,0.473,0.192,0.37,18.6,80.0,43.8,60.6,2.3,7.5,12.4,100.0,100.4,122.3,0
2008-2009,NEW ORLEANS HORNETS,2008-12-06,240,38,73,11,20,19,20,6,35,21,5,3,12,27,0.648,0.596,0.27399999999999997,0.27399999999999997,20.0,81.4,56.2,55.3,5.8,5.1,12.8,100.0,122.3,100.4,0
2008-2009,NEW JERSEY NETS,2008-12-06,240,36,73,11,26,12,16,8,32,22,11,5,14,23,0.593,0.568,0.35600000000000004,0.21899999999999997,23.5,68.1,49.4,61.1,12.9,8.9,14.9,100.0,111.1,98.3,0
2008-2009,PHILADELPHIA 76ERS,2008-12-06,240,28,77,6,21,22,29,15,26,15,8,4,15,18,0.46799999999999997,0.40299999999999997,0.273,0.377,31.9,76.5,50.6,53.6,9.4,8.5,14.3,100.0,98.3,111.1,0
2008-2009,UTAH JAZZ,2008-12-06,240,39,86,7,21,19,29,12,25,27,11,3,14,26,0.527,0.494,0.244,0.337,24.0,61.0,40.7,69.2,11.4,5.1,12.4,100.0,107.7,109.8,0
2008-2009,PHOENIX SUNS,2008-12-06,240,36,80,5,21,29,40,16,38,20,8,2,16,23,0.5429999999999999,0.48100000000000004,0.263,0.5,39.0,76.0,59.3,55.6,8.3,3.1,14.1,100.0,109.8,107.7,0
2008-2009,DENVER NUGGETS,2008-12-06,240,42,80,5,12,29,37,10,35,17,14,12,17,24,0.613,0.556,0.15,0.46299999999999997,27.0,57.4,45.9,40.5,14.3,14.5,15.0,100.0,120.1,86.5,0
2008-2009,SACRAMENTO KINGS,2008-12-06,240,29,99,3,16,24,29,26,27,12,10,4,17,22,0.38,0.308,0.162,0.293,42.6,73.0,54.1,41.4,10.2,5.9,13.2,100.0,86.5,120.1,0
2008-2009,GOLDEN STATE WARRIORS,2008-12-06,240,31,83,3,10,23,29,11,32,11,5,2,11,19,0.45899999999999996,0.392,0.12,0.349,21.6,76.2,46.2,35.5,5.3,3.4,10.3,100.0,93.4,130.5,0
2008-2009,SAN ANTONIO SPURS,2008-12-06,240,47,85,12,26,17,24,10,40,35,5,3,10,21,0.644,0.624,0.306,0.282,23.8,78.4,53.8,74.5,5.3,4.1,9.5,100.0,130.5,93.4,0
