season,team,date,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,true_shooting_percentage,effective_field_goal_percentage,3_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,useage_percentage,offensive_rating,defensive_rating,during_playoffs
2012-2013,PORTLAND TRAIL BLAZERS,2013-02-10,240,42,83,10,27,10,12,5,33,31,4,3,14,13,0.589,0.5660000000000001,0.325,0.145,13.2,66.0,43.2,73.8,4.2,3.8,13.7,100.0,109.8,116.1,0
2012-2013,ORLANDO MAGIC,2013-02-10,240,47,93,5,15,11,18,17,33,34,5,3,10,16,0.545,0.532,0.161,0.19399999999999998,34.0,86.8,56.8,72.3,5.3,5.4,9.0,100.0,116.1,109.8,0
2012-2013,OKLAHOMA CITY THUNDER,2013-02-10,240,34,76,9,17,20,27,5,35,23,15,9,13,7,0.552,0.507,0.22399999999999998,0.355,12.2,67.3,43.0,67.6,16.0,11.7,12.9,100.0,103.2,73.4,0
2012-2013,PHOENIX SUNS,2013-02-10,240,30,91,4,14,5,5,17,36,18,6,8,22,22,0.37,0.35200000000000004,0.154,0.055,32.7,87.8,57.0,60.0,6.4,13.6,19.1,100.0,73.4,103.2,0
2012-2013,HOUSTON ROCKETS,2013-02-10,240,44,89,10,33,13,17,14,29,29,6,7,15,21,0.575,0.551,0.371,0.191,31.1,65.9,48.3,65.9,6.3,10.4,13.5,100.0,117.2,123.5,0
2012-2013,SACRAMENTO KINGS,2013-02-10,240,40,87,11,20,26,27,15,31,22,9,2,13,21,0.5920000000000001,0.523,0.23,0.31,34.1,68.9,51.7,55.0,9.5,3.6,11.6,100.0,123.5,117.2,0
2012-2013,NEW ORLEANS HORNETS,2013-02-10,240,34,69,5,13,16,25,6,27,16,3,7,17,17,0.556,0.529,0.188,0.36200000000000004,18.2,69.2,45.8,47.1,3.5,11.3,17.5,100.0,103.0,118.0,0
2012-2013,TORONTO RAPTORS,2013-02-10,240,40,78,8,16,14,18,12,27,24,7,4,11,21,0.594,0.564,0.205,0.231,30.8,81.8,54.2,60.0,8.1,7.1,11.3,100.0,118.0,103.0,0
2012-2013,BOSTON CELTICS,2013-02-11,240,32,77,6,14,21,26,8,36,26,6,7,10,24,0.514,0.455,0.182,0.33799999999999997,17.8,78.3,48.4,81.3,6.8,11.9,10.2,100.0,102.5,105.9,0
2012-2013,CHARLOTTE BOBCATS,2013-02-11,240,33,77,8,18,20,30,10,37,22,6,7,10,19,0.521,0.48100000000000004,0.23399999999999999,0.39,21.7,82.2,51.6,66.7,6.8,11.1,10.0,100.0,105.9,102.5,0
2012-2013,SAN ANTONIO SPURS,2013-02-11,240,39,75,8,16,17,20,2,24,21,10,1,8,18,0.615,0.573,0.213,0.267,5.9,58.5,34.7,53.8,11.4,1.5,8.7,100.0,117.3,101.4,0
2012-2013,CHICAGO BULLS,2013-02-11,240,37,78,2,12,13,20,17,32,18,7,5,19,23,0.513,0.48700000000000004,0.154,0.256,41.5,94.1,65.3,48.6,8.0,8.5,18.0,100.0,101.4,117.3,0
2012-2013,MINNESOTA TIMBERWOLVES,2013-02-11,240,39,75,8,14,14,17,10,26,25,10,6,20,17,0.606,0.573,0.187,0.22699999999999998,31.3,74.3,53.7,64.1,11.0,9.8,19.5,100.0,109.6,100.9,0
2012-2013,CLEVELAND CAVALIERS,2013-02-11,240,40,79,5,18,7,11,9,22,24,12,7,20,15,0.5489999999999999,0.5379999999999999,0.228,0.139,25.7,68.8,46.3,60.0,13.2,11.5,19.3,100.0,100.9,109.6,0
2012-2013,ATLANTA HAWKS,2013-02-11,240,40,77,9,26,16,23,8,40,26,7,2,18,20,0.603,0.578,0.33799999999999997,0.299,21.6,83.3,56.5,65.0,7.2,2.9,17.1,100.0,107.9,103.8,0
2012-2013,DALLAS MAVERICKS,2013-02-11,240,38,89,9,21,16,20,8,29,25,9,3,11,20,0.516,0.478,0.23600000000000002,0.225,16.7,78.4,43.5,65.8,9.3,5.9,10.1,100.0,103.8,107.9,0
2012-2013,NEW ORLEANS HORNETS,2013-02-11,240,41,83,10,21,13,14,10,39,26,7,10,14,25,0.589,0.5539999999999999,0.253,0.16899999999999998,27.0,73.6,54.4,63.4,7.7,16.1,13.6,100.0,114.8,94.0,0
2012-2013,DETROIT PISTONS,2013-02-11,240,29,81,5,19,23,33,14,27,21,13,3,13,16,0.45,0.389,0.235,0.40700000000000003,26.4,73.0,45.6,72.4,14.2,4.8,12.0,100.0,94.0,114.8,0
2012-2013,BROOKLYN NETS,2013-02-11,265,31,80,4,12,23,32,11,41,9,6,6,11,21,0.473,0.413,0.15,0.4,23.4,70.7,49.5,29.0,6.6,8.1,10.5,100.0,97.3,91.8,0
2012-2013,INDIANA PACERS,2013-02-11,265,33,96,5,22,13,18,17,36,16,6,7,8,26,0.40399999999999997,0.37,0.22899999999999998,0.188,29.3,76.6,50.5,48.5,6.6,10.3,7.1,100.0,91.8,97.3,0
2012-2013,WASHINGTON WIZARDS,2013-02-11,240,42,74,4,12,14,17,7,40,29,7,4,19,16,0.626,0.595,0.162,0.23,21.2,70.2,52.2,69.0,7.5,5.6,18.9,100.0,109.4,96.5,0
2012-2013,MILWAUKEE BUCKS,2013-02-11,240,36,95,5,23,13,22,17,26,23,13,5,9,17,0.43,0.405,0.242,0.23199999999999998,29.8,78.8,47.8,63.9,13.9,8.1,7.9,100.0,96.5,109.4,0
2012-2013,LOS ANGELES CLIPPERS,2013-02-11,240,44,75,8,19,11,22,11,32,29,8,7,13,16,0.632,0.64,0.253,0.293,34.4,66.7,53.8,65.9,9.3,10.6,13.3,100.0,124.9,105.1,0
2012-2013,PHILADELPHIA 76ERS,2013-02-11,240,35,84,9,18,11,16,16,21,27,8,0,13,18,0.494,0.47,0.214,0.19,33.3,65.6,46.3,77.1,9.3,0.0,12.5,100.0,105.1,124.9,0
2012-2013,HOUSTON ROCKETS,2013-02-12,240,43,91,10,34,20,25,10,38,32,8,3,11,21,0.569,0.527,0.374,0.275,20.8,82.6,51.1,74.4,7.9,4.7,9.7,100.0,114.8,105.9,0
2012-2013,GOLDEN STATE WARRIORS,2013-02-12,240,38,84,8,20,23,31,8,38,25,6,6,13,22,0.5479999999999999,0.5,0.23800000000000002,0.369,17.4,79.2,48.9,65.8,5.9,10.5,11.7,100.0,105.9,114.8,0
2012-2013,PHOENIX SUNS,2013-02-12,240,35,85,3,13,12,17,12,36,27,10,8,19,21,0.46,0.429,0.153,0.2,25.0,75.0,50.0,77.1,10.3,12.9,17.0,100.0,87.6,93.8,0
2012-2013,LOS ANGELES LAKERS,2013-02-12,240,36,83,7,21,12,18,12,36,23,9,5,19,15,0.5,0.47600000000000003,0.253,0.217,25.0,75.0,50.0,63.9,9.3,6.9,17.3,100.0,93.8,87.6,0
2012-2013,SACRAMENTO KINGS,2013-02-12,240,40,86,4,16,17,24,12,24,20,12,2,14,24,0.523,0.488,0.18600000000000005,0.27899999999999997,27.3,77.4,48.0,50.0,12.5,3.2,12.7,100.0,105.4,112.8,0
2012-2013,MEMPHIS GRIZZLIES,2013-02-12,240,41,75,6,13,20,24,7,32,21,5,4,19,22,0.631,0.5870000000000001,0.17300000000000001,0.32,22.6,72.7,52.0,51.2,5.2,5.7,18.2,100.0,112.8,105.4,0
2012-2013,PORTLAND TRAIL BLAZERS,2013-02-12,240,39,73,8,24,18,20,4,21,15,3,2,14,18,0.636,0.589,0.32899999999999996,0.27399999999999997,15.4,67.7,43.9,38.5,3.5,3.6,14.6,100.0,120.6,135.6,0
2012-2013,MIAMI HEAT,2013-02-12,240,43,74,8,19,23,27,10,22,22,9,7,9,21,0.6809999999999999,0.635,0.257,0.365,32.3,84.6,56.1,51.2,10.4,14.3,9.5,100.0,135.6,120.6,0
2012-2013,DENVER NUGGETS,2013-02-12,240,44,85,6,16,14,20,18,27,24,13,5,18,20,0.5760000000000001,0.5529999999999999,0.188,0.235,43.9,64.3,54.2,54.5,14.1,8.1,16.1,100.0,117.3,118.4,0
2012-2013,TORONTO RAPTORS,2013-02-12,240,39,83,10,21,21,23,15,23,23,10,5,17,21,0.585,0.53,0.253,0.27699999999999997,35.7,56.1,45.8,59.0,10.9,7.2,15.4,100.0,118.4,117.3,0
2012-2013,OKLAHOMA CITY THUNDER,2013-02-12,240,38,68,5,15,13,23,7,19,15,11,13,20,16,0.602,0.596,0.221,0.33799999999999997,24.1,54.3,40.6,39.5,12.2,19.1,20.4,100.0,104.3,120.9,0
2012-2013,UTAH JAZZ,2013-02-12,240,42,87,7,19,18,22,16,22,25,14,3,17,21,0.564,0.523,0.218,0.253,45.7,75.9,59.4,59.5,15.5,5.7,15.0,100.0,120.9,104.3,0
2012-2013,CHICAGO BULLS,2013-02-13,240,27,74,3,17,12,17,13,36,15,5,4,20,19,0.423,0.385,0.23,0.23,29.5,81.8,55.7,55.6,6.0,6.6,19.7,100.0,82.4,84.8,0
2012-2013,BOSTON CELTICS,2013-02-13,240,28,76,5,15,10,12,8,31,18,9,4,10,21,0.4370000000000001,0.401,0.19699999999999998,0.158,18.2,70.5,44.3,64.3,10.8,7.0,11.0,100.0,84.8,82.4,0
2012-2013,DENVER NUGGETS,2013-02-13,240,42,79,12,17,12,22,11,18,25,8,5,14,24,0.609,0.608,0.215,0.278,29.7,62.1,43.9,59.5,9.1,10.4,13.6,100.0,122.6,135.1,0
2012-2013,BROOKLYN NETS,2013-02-13,240,41,75,16,27,21,30,11,26,29,5,3,13,21,0.675,0.653,0.36,0.4,37.9,70.3,56.1,70.7,5.7,4.8,12.8,100.0,135.1,122.6,0
2012-2013,SAN ANTONIO SPURS,2013-02-13,240,38,84,5,19,15,18,11,33,25,7,10,13,15,0.522,0.48200000000000004,0.226,0.214,25.6,67.3,47.8,65.8,7.6,11.6,12.4,100.0,104.0,102.9,0
2012-2013,CLEVELAND CAVALIERS,2013-02-13,240,40,97,2,11,13,15,16,32,24,8,4,10,15,0.45799999999999996,0.423,0.113,0.155,32.7,74.4,52.2,60.0,8.7,6.2,8.8,100.0,102.9,104.0,0
2012-2013,SACRAMENTO KINGS,2013-02-13,240,33,80,4,16,30,36,12,32,17,8,2,18,22,0.522,0.43799999999999994,0.2,0.45,25.0,68.1,46.3,51.5,8.1,3.4,15.8,100.0,101.3,124.6,0
2012-2013,DALLAS MAVERICKS,2013-02-13,240,43,92,13,34,24,26,15,36,27,12,10,12,27,0.595,0.5379999999999999,0.37,0.28300000000000003,31.9,75.0,53.7,62.8,12.2,15.6,10.4,100.0,124.6,101.3,0
2012-2013,WASHINGTON WIZARDS,2013-02-13,240,34,70,3,11,14,22,5,27,22,7,3,17,18,0.5329999999999999,0.507,0.157,0.314,12.8,65.9,40.0,64.7,7.7,4.9,17.6,100.0,94.0,106.2,0
2012-2013,DETROIT PISTONS,2013-02-13,240,35,79,9,18,17,25,14,34,19,10,4,17,20,0.5329999999999999,0.5,0.228,0.316,34.1,87.2,60.0,54.3,11.1,6.8,15.9,100.0,106.2,94.0,0
2012-2013,CHARLOTTE BOBCATS,2013-02-13,240,26,82,5,16,20,28,16,29,14,5,8,16,20,0.408,0.348,0.195,0.341,31.4,61.7,45.9,53.8,5.6,10.5,14.5,100.0,86.6,113.6,0
2012-2013,INDIANA PACERS,2013-02-13,240,41,95,6,19,13,19,18,35,24,7,9,7,21,0.489,0.46299999999999997,0.2,0.2,38.3,68.6,54.1,58.5,7.9,13.6,6.3,100.0,113.6,86.6,0
2012-2013,HOUSTON ROCKETS,2013-02-13,240,36,82,5,24,19,22,13,28,18,10,2,21,23,0.524,0.47,0.293,0.268,29.5,82.4,52.6,50.0,10.3,4.7,18.6,100.0,99.2,109.6,0
2012-2013,LOS ANGELES CLIPPERS,2013-02-13,240,37,75,13,32,19,26,6,31,28,12,6,18,19,0.613,0.58,0.4270000000000001,0.34700000000000003,17.6,70.5,47.4,75.7,12.4,10.3,17.2,100.0,109.6,99.2,0
2012-2013,PHILADELPHIA 76ERS,2013-02-13,240,34,76,4,13,20,24,11,30,18,5,4,14,22,0.531,0.474,0.171,0.316,30.6,65.2,50.0,52.9,5.7,5.7,13.9,100.0,104.4,106.6,0
2012-2013,MILWAUKEE BUCKS,2013-02-13,240,37,88,4,18,16,21,16,25,21,9,10,13,21,0.483,0.44299999999999995,0.205,0.239,34.8,69.4,50.0,56.8,10.2,15.9,11.8,100.0,106.6,104.4,0
2012-2013,UTAH JAZZ,2013-02-13,240,38,87,2,11,19,25,13,40,20,7,9,14,22,0.495,0.44799999999999995,0.126,0.287,27.1,74.1,52.0,52.6,7.3,14.3,12.5,100.0,101.3,97.1,0
2012-2013,MINNESOTA TIMBERWOLVES,2013-02-13,240,29,85,5,22,30,38,14,35,18,8,3,10,19,0.457,0.371,0.259,0.447,25.9,72.9,48.0,62.1,8.4,3.9,9.0,100.0,97.1,101.3,0
2012-2013,PORTLAND TRAIL BLAZERS,2013-02-13,240,24,74,2,17,13,13,6,29,19,4,9,16,12,0.395,0.33799999999999997,0.23,0.17600000000000002,14.0,65.9,40.2,79.2,4.7,12.0,16.7,100.0,73.6,115.7,0
2012-2013,NEW ORLEANS HORNETS,2013-02-13,240,41,87,5,12,12,18,15,37,26,7,6,6,13,0.521,0.5,0.138,0.207,34.1,86.0,59.8,63.4,8.2,10.5,5.9,100.0,115.7,73.6,0
2012-2013,TORONTO RAPTORS,2013-02-13,240,31,73,9,21,21,24,8,27,12,3,8,10,20,0.551,0.486,0.28800000000000003,0.32899999999999996,20.0,57.4,40.2,38.7,3.7,14.8,10.7,100.0,112.8,107.8,0
2012-2013,NEW YORK KNICKS,2013-02-13,240,28,79,9,25,23,32,20,32,12,7,2,11,21,0.473,0.41100000000000003,0.316,0.405,42.6,80.0,59.8,42.9,8.6,3.8,10.6,100.0,107.8,112.8,0
2012-2013,ATLANTA HAWKS,2013-02-13,240,41,92,10,34,16,23,17,37,32,6,3,9,12,0.529,0.5,0.37,0.25,33.3,84.1,56.8,78.0,6.5,4.4,8.1,100.0,117.1,82.4,0
2012-2013,ORLANDO MAGIC,2013-02-13,240,34,82,3,14,5,9,7,34,18,7,2,15,21,0.442,0.433,0.171,0.11,15.9,66.7,43.2,52.9,7.6,3.4,14.9,100.0,82.4,117.1,0
2012-2013,LOS ANGELES CLIPPERS,2013-02-14,240,46,89,16,30,17,22,17,30,25,9,8,14,25,0.633,0.607,0.337,0.247,38.6,75.0,56.0,54.3,9.7,14.5,12.4,100.0,134.5,108.6,0
2012-2013,LOS ANGELES LAKERS,2013-02-14,240,38,75,6,20,19,27,10,27,30,9,2,16,17,0.581,0.547,0.267,0.36,25.0,61.4,44.0,78.9,9.7,3.4,15.6,100.0,108.6,134.5,0
2012-2013,MIAMI HEAT,2013-02-14,240,41,88,11,29,17,22,13,33,23,10,4,14,29,0.563,0.528,0.33,0.25,30.2,86.8,56.8,56.1,10.4,6.7,12.5,100.0,114.3,103.9,0
2012-2013,OKLAHOMA CITY THUNDER,2013-02-14,240,32,73,3,13,33,34,5,30,16,5,5,16,23,0.568,0.45899999999999996,0.17800000000000002,0.466,13.2,69.8,43.2,50.0,5.2,8.5,15.4,100.0,103.9,114.3,0
2012-2013,MILWAUKEE BUCKS,2013-02-19,265,46,96,7,20,12,18,12,31,23,4,10,8,21,0.534,0.516,0.20800000000000002,0.188,27.3,64.6,46.7,50.0,4.1,13.9,7.1,100.0,114.7,116.7,0
2012-2013,BROOKLYN NETS,2013-02-19,265,43,91,10,19,17,23,17,32,25,6,4,15,17,0.5589999999999999,0.527,0.209,0.253,35.4,72.7,53.3,58.1,6.2,5.3,12.9,100.0,116.7,114.7,0
2012-2013,BOSTON CELTICS,2013-02-19,240,35,79,7,20,13,16,8,31,22,6,2,12,24,0.523,0.48700000000000004,0.253,0.203,18.6,75.6,46.4,62.9,6.8,3.5,12.2,100.0,102.5,110.5,0
2012-2013,DENVER NUGGETS,2013-02-19,240,33,77,7,20,24,36,10,35,21,7,3,7,17,0.522,0.474,0.26,0.46799999999999997,24.4,81.4,53.6,63.6,8.0,5.1,7.0,100.0,110.5,102.5,0
2012-2013,MEMPHIS GRIZZLIES,2013-02-19,240,45,80,3,9,12,20,12,32,29,14,7,16,20,0.591,0.581,0.113,0.25,34.3,84.2,60.3,64.4,15.1,11.3,15.3,100.0,113.1,98.0,0
2012-2013,DETROIT PISTONS,2013-02-19,240,38,82,9,20,6,10,6,23,28,7,4,16,18,0.527,0.518,0.244,0.122,15.8,65.7,39.7,73.7,7.5,5.6,15.6,100.0,98.0,113.1,0
2012-2013,CHICAGO BULLS,2013-02-19,240,39,84,5,13,13,17,14,33,30,10,6,15,19,0.525,0.494,0.155,0.20199999999999999,33.3,75.0,54.7,76.9,10.9,9.0,14.1,100.0,104.6,94.7,0
2012-2013,NEW ORLEANS HORNETS,2013-02-19,240,35,84,4,17,13,20,11,28,23,8,7,15,16,0.469,0.44,0.20199999999999999,0.23800000000000002,25.0,66.7,45.3,65.7,8.7,9.9,13.9,100.0,94.7,104.6,0
2012-2013,CHARLOTTE BOBCATS,2013-02-19,240,38,81,9,24,20,27,10,35,18,6,5,16,18,0.565,0.525,0.29600000000000004,0.33299999999999996,23.3,72.9,49.5,47.4,6.3,7.8,14.7,100.0,109.5,95.9,0
2012-2013,ORLANDO MAGIC,2013-02-19,240,37,89,4,25,14,17,13,33,26,7,2,14,20,0.47700000000000004,0.43799999999999994,0.281,0.191,27.1,76.7,50.5,70.3,7.3,3.5,12.7,100.0,95.9,109.5,0
2012-2013,PHOENIX SUNS,2013-02-19,240,41,82,3,13,17,20,14,37,30,8,2,17,28,0.562,0.518,0.159,0.244,35.9,75.5,58.0,73.2,8.6,3.3,15.8,100.0,109.8,105.5,0
2012-2013,PORTLAND TRAIL BLAZERS,2013-02-19,240,33,80,6,20,26,32,12,25,18,7,1,14,15,0.521,0.45,0.25,0.4,24.5,64.1,42.0,54.5,7.5,1.4,13.0,100.0,105.5,109.8,0
2012-2013,SAN ANTONIO SPURS,2013-02-19,240,35,75,10,30,28,35,7,39,25,9,8,17,21,0.597,0.5329999999999999,0.4,0.467,17.9,79.6,52.3,71.4,9.1,12.3,15.8,100.0,109.3,103.2,0
2012-2013,SACRAMENTO KINGS,2013-02-19,240,34,90,9,25,25,29,10,32,21,8,2,10,23,0.496,0.428,0.278,0.322,20.4,82.1,47.7,61.8,8.1,4.4,8.9,100.0,103.2,109.3,0
2012-2013,GOLDEN STATE WARRIORS,2013-02-19,240,39,83,5,17,18,24,13,29,17,5,3,13,22,0.54,0.5,0.205,0.289,32.5,78.4,54.5,43.6,5.5,5.3,12.2,100.0,110.1,125.4,0
2012-2013,UTAH JAZZ,2013-02-19,240,39,78,10,21,27,33,8,27,23,8,8,11,23,0.621,0.564,0.26899999999999996,0.423,21.6,67.5,45.5,59.0,8.7,12.1,10.6,100.0,125.4,110.1,0
2012-2013,TORONTO RAPTORS,2013-02-19,240,35,78,8,20,18,20,8,34,20,10,5,16,19,0.5529999999999999,0.5,0.256,0.256,20.0,73.9,48.8,57.1,10.9,7.9,15.6,100.0,104.2,95.5,0
2012-2013,WASHINGTON WIZARDS,2013-02-19,240,30,78,6,15,22,27,12,32,20,6,3,16,20,0.49,0.423,0.192,0.34600000000000003,26.1,80.0,51.2,66.7,6.5,5.2,15.1,100.0,95.5,104.2,0
2012-2013,MIAMI HEAT,2013-02-20,240,37,78,10,23,19,25,5,28,23,11,1,11,15,0.579,0.5379999999999999,0.295,0.321,11.9,84.8,44.0,62.2,11.9,2.2,11.0,100.0,111.1,97.1,0
2012-2013,ATLANTA HAWKS,2013-02-20,240,36,72,7,26,11,16,5,37,28,6,2,19,20,0.569,0.5489999999999999,0.361,0.222,15.2,88.1,56.0,77.8,6.5,3.6,19.4,100.0,97.1,111.1,0
2012-2013,DETROIT PISTONS,2013-02-20,240,40,81,8,17,17,23,8,34,26,4,8,9,23,0.5760000000000001,0.5429999999999999,0.21,0.284,21.1,68.0,47.7,65.0,4.5,12.5,9.0,100.0,118.5,111.7,0
2012-2013,CHARLOTTE BOBCATS,2013-02-20,240,36,89,11,25,16,21,16,30,25,3,9,8,18,0.504,0.466,0.281,0.23600000000000002,32.0,78.9,52.3,69.4,3.4,14.1,7.5,100.0,111.7,118.5,0
2012-2013,NEW ORLEANS HORNETS,2013-02-20,240,37,76,7,15,19,22,11,28,16,2,6,13,28,0.584,0.5329999999999999,0.19699999999999998,0.289,33.3,70.0,53.4,43.2,2.4,9.5,13.2,100.0,117.7,123.6,0
2012-2013,CLEVELAND CAVALIERS,2013-02-20,240,38,77,5,14,24,34,12,22,20,6,3,8,18,0.5710000000000001,0.526,0.182,0.442,30.0,66.7,46.6,52.6,7.1,4.9,8.0,100.0,123.6,117.7,0
2012-2013,ORLANDO MAGIC,2013-02-20,240,39,85,5,16,13,22,10,33,24,5,4,11,13,0.507,0.488,0.188,0.259,21.3,82.5,49.4,61.5,5.3,6.8,10.4,100.0,101.1,116.9,0
2012-2013,DALLAS MAVERICKS,2013-02-20,240,42,88,11,29,16,18,7,37,32,6,8,9,19,0.579,0.54,0.33,0.205,17.5,78.7,50.6,76.2,6.3,11.6,8.6,100.0,116.9,101.1,0
2012-2013,PHOENIX SUNS,2013-02-20,240,40,84,9,17,9,14,11,30,28,7,8,14,18,0.5429999999999999,0.53,0.20199999999999999,0.16699999999999998,26.2,69.8,48.2,70.0,7.8,11.9,13.4,100.0,108.6,119.7,0
2012-2013,GOLDEN STATE WARRIORS,2013-02-20,240,42,87,10,20,14,17,13,31,29,6,6,10,16,0.5720000000000001,0.54,0.23,0.195,30.2,73.8,51.8,69.0,6.6,9.0,9.6,100.0,119.7,108.6,0
2012-2013,OKLAHOMA CITY THUNDER,2013-02-20,240,42,87,11,28,24,27,13,35,25,6,11,23,22,0.602,0.546,0.322,0.31,29.5,76.1,53.3,59.5,5.6,18.6,18.9,100.0,111.5,114.3,0
2012-2013,HOUSTON ROCKETS,2013-02-20,240,44,92,15,33,19,23,11,31,26,14,4,18,23,0.597,0.56,0.359,0.25,23.9,70.5,46.7,59.1,13.1,6.8,15.0,100.0,114.3,111.5,0
2012-2013,NEW YORK KNICKS,2013-02-20,240,29,86,5,28,28,36,13,26,17,13,3,15,29,0.447,0.366,0.326,0.419,24.5,65.0,41.9,58.6,12.9,5.5,12.8,100.0,90.0,123.6,0
2012-2013,INDIANA PACERS,2013-02-20,240,42,79,11,24,30,39,14,40,28,8,9,21,25,0.65,0.601,0.304,0.494,35.0,75.5,58.1,66.7,7.9,15.5,17.9,100.0,123.6,90.0,0
2012-2013,BOSTON CELTICS,2013-02-20,240,39,82,9,20,12,20,7,27,24,5,4,12,25,0.545,0.53,0.244,0.244,16.7,65.9,41.0,61.5,5.4,6.6,11.7,100.0,106.0,121.0,0
2012-2013,LOS ANGELES LAKERS,2013-02-20,240,42,83,7,22,22,31,14,35,24,5,3,12,21,0.585,0.5479999999999999,0.265,0.373,34.1,83.3,59.0,57.1,5.4,4.8,11.0,100.0,121.0,106.0,0
2012-2013,BROOKLYN NETS,2013-02-20,240,34,85,9,26,20,26,9,34,23,10,6,11,23,0.503,0.45299999999999996,0.306,0.306,18.0,82.9,47.3,67.6,10.3,9.8,10.2,100.0,100.2,97.1,0
2012-2013,MILWAUKEE BUCKS,2013-02-20,240,35,75,6,14,18,31,7,41,22,5,9,17,24,0.53,0.507,0.187,0.413,17.1,82.0,52.7,62.9,5.2,15.3,16.1,100.0,97.1,100.2,0
2012-2013,PHILADELPHIA 76ERS,2013-02-20,240,31,81,4,13,21,32,10,29,18,8,5,10,30,0.45799999999999996,0.40700000000000003,0.16,0.395,19.6,74.4,43.3,58.1,8.7,8.8,9.5,100.0,94.4,102.0,0
2012-2013,MINNESOTA TIMBERWOLVES,2013-02-20,240,28,70,5,13,33,44,10,41,21,9,5,15,23,0.526,0.436,0.18600000000000005,0.629,25.6,80.4,56.7,75.0,9.8,7.4,14.4,100.0,102.0,94.4,0
2012-2013,MEMPHIS GRIZZLIES,2013-02-20,240,29,80,6,13,24,34,20,29,20,7,7,10,23,0.46299999999999997,0.4,0.163,0.425,39.2,72.5,53.8,69.0,8.5,13.2,9.5,100.0,107.1,99.8,0
2012-2013,TORONTO RAPTORS,2013-02-20,240,26,71,8,18,22,26,11,31,14,5,4,14,28,0.4970000000000001,0.423,0.254,0.366,27.5,60.8,46.2,53.8,6.1,6.0,14.5,100.0,99.8,107.1,0
2012-2013,MIAMI HEAT,2013-02-21,240,37,73,3,13,9,14,8,28,20,14,6,17,15,0.5429999999999999,0.527,0.17800000000000002,0.192,23.5,68.3,48.0,54.1,15.9,9.2,17.7,100.0,97.7,76.1,0
2012-2013,CHICAGO BULLS,2013-02-21,240,28,75,2,10,9,11,13,26,20,10,4,26,15,0.42,0.387,0.133,0.147,31.7,76.5,52.0,71.4,11.4,6.7,24.6,100.0,76.1,97.7,0
2012-2013,SAN ANTONIO SPURS,2013-02-21,240,43,73,8,17,22,28,8,26,30,7,6,17,20,0.68,0.644,0.233,0.384,28.6,66.7,50.7,69.8,7.8,10.0,16.6,100.0,128.6,99.8,0
2012-2013,LOS ANGELES CLIPPERS,2013-02-21,240,32,76,5,16,21,25,13,20,21,5,1,18,22,0.517,0.45399999999999996,0.21100000000000002,0.32899999999999996,33.3,71.4,49.3,65.6,5.5,1.8,17.1,100.0,99.8,128.6,0
2012-2013,SACRAMENTO KINGS,2013-02-22,240,38,88,12,22,20,25,14,32,24,3,2,15,18,0.545,0.5,0.25,0.284,28.6,76.2,50.5,63.2,3.1,3.1,13.2,100.0,112.3,126.8,0
2012-2013,ATLANTA HAWKS,2013-02-22,240,49,92,12,27,12,19,10,35,33,7,9,6,25,0.608,0.598,0.293,0.207,23.8,71.4,49.5,67.3,7.3,13.6,5.6,100.0,126.8,112.3,0
2012-2013,HOUSTON ROCKETS,2013-02-22,240,41,77,16,30,8,12,7,30,25,5,4,16,22,0.644,0.636,0.39,0.156,20.6,68.2,47.4,61.0,5.5,6.6,16.3,100.0,117.2,106.1,0
2012-2013,BROOKLYN NETS,2013-02-22,240,40,91,10,30,6,11,14,27,24,9,5,13,19,0.501,0.495,0.33,0.121,31.8,79.4,52.6,60.0,9.9,10.6,11.9,100.0,106.1,117.2,0
2012-2013,CHICAGO BULLS,2013-02-22,240,42,83,5,14,16,20,10,36,37,6,7,6,26,0.5720000000000001,0.536,0.16899999999999998,0.24100000000000002,25.0,70.6,50.5,88.1,7.0,11.9,6.1,100.0,122.6,87.6,0
2012-2013,CHARLOTTE BOBCATS,2013-02-22,240,25,75,4,16,21,35,15,30,13,2,6,12,17,0.415,0.36,0.213,0.467,29.4,75.0,49.5,52.0,2.3,8.7,11.7,100.0,87.6,122.6,0
2012-2013,SAN ANTONIO SPURS,2013-02-22,265,37,95,4,22,23,32,10,40,17,7,7,9,22,0.46299999999999997,0.41100000000000003,0.23199999999999998,0.337,17.2,81.6,46.7,45.9,6.6,9.6,7.6,100.0,94.7,100.3,0
2012-2013,GOLDEN STATE WARRIORS,2013-02-22,265,39,94,5,21,24,30,9,48,25,6,5,12,23,0.499,0.441,0.223,0.319,18.4,82.8,53.3,64.1,5.6,6.8,10.1,100.0,100.3,94.7,0
2012-2013,DETROIT PISTONS,2013-02-22,240,29,82,3,19,21,37,15,26,15,8,5,16,26,0.41700000000000004,0.3720000000000001,0.23199999999999998,0.451,25.9,86.7,46.6,51.7,8.3,8.5,14.0,100.0,84.6,117.7,0
